time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14,angle_15,angle_16,angle_17,angle_18,angle_19,angle_20,angle_21,angle_22,angle_23,angle_24,angle_25,angle_26,angle_27,angle_28,angle_29
0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.79,22.78,14.3,8.92,2.87,2.55,106.05,57.89,17.42,120.01,57.53,32.72,121.64,56.59,37.59
0.0645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55,23.03,17.35,9.45,2.91,2.63,106.3,58.15,17.33,119.14,58.63,31.73,119.98,58.39,36.36
0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,22.68,13.78,9.54,2.83,2.66,106.0,58.58,17.58,119.04,58.99,33.6,120.34,58.74,39.18
0.1272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.24,21.66,13.18,9.62,3.04,2.66,106.31,58.8,17.42,119.69,58.72,34.54,120.96,58.45,39.37
0.1593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.74,21.91,12.84,9.32,2.88,2.65,106.22,58.48,17.86,118.78,58.92,34.7,120.5,57.67,39.14
0.1923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,23.07,15.28,9.72,3.34,2.85,107.43,58.1,18.16,119.91,58.41,33.6,120.45,58.71,37.94
0.2254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.87,22.13,13.73,9.36,2.73,2.6,106.73,57.58,17.67,119.04,58.93,33.57,120.44,58.61,38.12
0.2594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.63,22.68,15.98,9.71,2.87,2.85,106.09,58.17,16.93,119.95,58.26,32.69,120.69,58.71,37.43
0.2929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.04,22.55,12.55,9.71,3.11,2.67,106.7,57.79,16.95,119.27,58.96,33.11,120.56,58.59,37.84
0.3279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,22.61,14.54,9.69,2.88,2.67,107.8,56.71,17.3,120.0,57.78,33.55,121.35,57.3,37.92
0.3608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.01,23.01,13.88,9.53,2.75,2.68,108.83,56.02,17.57,120.65,57.43,33.91,121.79,57.11,38.44
0.4072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.29,22.96,14.24,9.44,2.74,2.64,108.58,56.49,17.53,120.51,57.62,34.03,121.63,57.17,38.41
0.4256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.14,22.92,14.27,9.36,2.72,2.63,107.93,56.56,17.26,120.03,57.66,34.02,121.16,57.19,38.68
0.4612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.31,22.4,14.59,9.79,2.97,2.65,107.89,57.31,17.86,119.81,58.42,34.17,121.25,57.9,39.23
0.4954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.22,22.78,14.67,9.57,2.88,2.65,108.81,56.2,17.63,120.16,57.67,34.03,121.01,57.74,38.51
0.5286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.65,23.5,16.75,10.07,3.03,2.69,107.55,57.08,16.95,119.19,58.4,34.4,119.96,57.94,38.45
0.5619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.59,22.73,15.97,9.65,3.07,2.66,107.1,57.23,17.36,119.54,57.84,33.71,120.91,57.1,38.0
0.5961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.15,23.26,16.88,9.43,2.92,2.69,109.25,55.87,18.51,120.74,57.17,35.74,121.64,56.58,38.19
0.6301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.96,23.22,17.78,9.34,2.96,2.77,108.61,56.27,18.68,120.49,56.97,36.3,121.84,55.89,39.6
0.6748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.68,24.04,17.3,9.28,2.83,2.63,107.94,56.32,17.67,120.11,57.26,32.25,121.01,56.83,36.6
0.6931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,23.55,15.54,9.32,3.03,2.61,108.72,56.05,17.98,120.67,56.92,34.78,121.91,56.46,39.18
0.7387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.61,22.93,16.67,9.57,2.98,2.76,108.74,55.95,18.19,120.02,57.23,33.59,121.16,56.46,36.86
0.7574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.86,23.26,15.84,9.6,2.87,2.7,108.2,57.19,18.64,119.66,58.41,34.16,120.46,58.41,39.36
0.8036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,22.25,12.89,9.67,2.94,2.64,107.49,57.05,17.71,119.94,58.09,34.32,121.98,57.29,40.16
0.8223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.23,22.34,13.39,9.94,2.86,2.71,106.22,58.98,18.47,119.21,59.28,33.96,120.97,58.73,40.05
0.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,21.42,11.95,9.89,2.91,2.73,106.11,59.0,17.89,119.71,58.81,34.15,121.24,58.42,40.27
0.8909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.63,21.98,13.76,9.96,2.92,2.85,107.12,58.48,18.59,120.18,58.44,36.04,121.19,58.37,39.64
0.9418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.14,21.48,11.52,9.65,2.93,2.78,106.48,58.14,17.46,119.65,58.33,32.69,121.41,57.45,38.63
0.9612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.08,21.56,11.44,9.9,3.07,2.78,105.63,59.25,17.54,119.4,58.94,34.45,121.51,57.99,40.77
