time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14,angle_15,angle_16,angle_17,angle_18,angle_19,angle_20,angle_21,angle_22,angle_23,angle_24,angle_25,angle_26,angle_27,angle_28,angle_29
0.0346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.22,9.0,7.66,42.11,71.88,15.64,115.39,67.37,65.85,120.59,69.58,73.65,114.03,75.77,68.03
0.0724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.15,9.74,5.47,41.08,73.15,15.95,113.34,68.79,65.78,119.29,70.15,73.26,112.54,76.84,66.71
0.1114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.48,8.89,8.08,41.46,74.95,15.09,114.25,68.58,68.66,119.65,70.46,76.11,113.51,76.35,68.54
0.1489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.82,8.97,7.0,41.9,71.66,16.12,114.36,68.26,66.68,120.15,69.79,75.79,113.72,75.99,69.09
0.1861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.25,9.06,6.89,40.79,73.95,15.68,113.85,68.8,67.14,119.0,70.93,73.93,112.4,77.47,67.75
0.2229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.58,9.09,6.69,40.73,74.62,16.02,113.82,68.92,67.66,119.62,70.46,74.95,113.54,76.38,68.24
0.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.73,9.08,7.0,41.89,73.01,15.22,113.88,68.71,65.61,119.64,70.29,73.86,113.29,76.7,68.15
0.2975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.25,9.09,7.56,41.49,73.35,15.22,113.6,69.02,67.24,119.75,70.23,74.42,113.87,75.95,67.52
0.3357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.55,9.22,8.01,41.18,73.8,15.0,113.3,69.41,64.06,119.5,70.65,72.29,114.24,75.86,66.95
0.3758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.79,9.17,7.67,42.17,72.39,14.98,113.17,69.3,66.01,119.13,70.62,73.5,112.4,77.27,67.05
0.4138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.63,9.37,6.67,42.02,73.32,15.05,113.93,68.66,65.92,119.31,70.72,72.89,113.41,76.63,67.56
0.4506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.13,9.22,6.37,41.26,73.32,15.49,113.49,69.13,66.17,119.51,70.56,72.99,112.67,77.11,66.39
0.4877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.73,9.09,6.84,41.19,72.84,15.24,113.52,68.8,64.35,119.92,69.9,72.34,113.36,76.14,66.15
0.5266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.55,9.11,7.9,41.08,73.95,15.01,113.08,69.26,62.45,119.1,70.85,71.5,112.78,77.15,66.66
0.5652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.38,9.48,6.46,41.01,75.08,14.54,114.8,67.97,63.9,119.59,70.66,72.23,112.96,77.43,66.87
0.6031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.12,9.41,7.53,42.07,74.45,14.57,115.04,67.77,64.48,120.57,69.71,73.33,113.55,76.56,67.52
0.6408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.22,9.03,7.24,41.33,73.0,16.25,113.86,68.11,63.57,119.26,70.16,72.19,112.26,77.44,66.94
0.6794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.69,9.48,7.55,41.28,75.35,14.55,114.6,68.0,65.59,119.86,70.28,73.38,112.8,77.28,66.93
0.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.98,9.01,9.47,41.91,72.11,14.42,113.9,68.96,65.28,119.88,70.31,73.05,113.29,76.73,67.12
0.7592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.15,9.32,8.15,41.03,73.01,15.02,112.06,70.04,64.36,117.65,72.03,72.71,112.35,78.14,67.39
0.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.61,9.43,10.66,42.6,73.31,12.81,114.15,68.65,64.92,119.83,70.39,72.41,113.39,76.89,66.6
