time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14,angle_15,angle_16,angle_17,angle_18,angle_19,angle_20,angle_21,angle_22,angle_23,angle_24,angle_25,angle_26,angle_27,angle_28,angle_29
0.0362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.62,18.33,39.61,52.7,115.71,48.67,111.07,65.26,140.79,122.31,61.81,121.57,113.21,74.33,70.55
0.0742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.38,17.86,39.87,55.04,113.65,51.93,111.22,65.37,140.72,122.48,61.84,122.5,114.59,72.9,74.94
0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.72,18.21,40.93,54.96,113.75,53.61,108.42,68.3,140.1,120.67,63.91,120.5,112.88,74.42,72.5
0.1537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.37,18.55,40.88,51.39,117.25,48.09,110.24,66.5,138.87,120.35,64.01,118.02,109.56,77.94,69.07
0.1943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.86,18.22,39.29,51.77,116.36,45.84,111.74,64.81,140.22,122.67,61.53,120.81,110.69,76.76,67.3
0.2329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.54,18.61,40.21,51.19,116.88,45.9,110.02,66.33,139.51,121.38,62.75,119.01,112.2,75.34,70.23
0.2713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,18.69,39.54,52.27,116.03,47.84,108.75,67.57,138.82,120.22,64.09,117.86,112.5,75.24,71.07
0.3123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.03,18.68,39.24,52.16,116.27,46.5,110.28,66.3,136.89,122.03,62.26,116.76,112.25,75.56,67.24
0.3518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.37,18.37,39.73,54.11,114.47,49.52,111.08,65.66,138.75,122.42,62.03,119.81,113.21,74.96,70.9
0.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.38,17.84,38.0,53.09,115.19,46.77,111.04,65.63,137.92,121.61,62.87,117.36,108.1,79.77,65.15
