time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14,angle_15,angle_16,angle_17,angle_18,angle_19,angle_20,angle_21,angle_22,angle_23,angle_24,angle_25,angle_26,angle_27,angle_28,angle_29
0.0315,30.23,11.89,6.88,25.0,83.8,38.15,115.59,62.35,56.52,126.22,64.36,74.51,128.81,56.32,83.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.065,30.82,11.41,4.17,25.89,79.98,38.45,113.23,64.28,54.5,125.53,64.84,76.13,128.87,57.1,86.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0976,30.56,12.57,5.63,26.28,79.31,39.93,117.5,60.98,57.91,127.23,63.42,74.15,129.42,55.74,81.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1327,30.41,11.3,5.98,25.11,82.66,38.66,114.86,62.65,55.09,126.21,63.99,74.33,128.71,55.79,82.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1653,30.26,11.8,5.14,24.7,85.08,39.34,113.89,63.27,53.49,126.34,63.92,74.88,129.72,56.14,86.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1984,31.62,11.61,5.02,25.72,80.34,39.49,113.48,63.81,49.99,125.34,64.38,71.74,128.98,56.42,84.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2331,31.64,11.83,6.64,25.86,78.97,39.91,114.83,62.91,53.27,125.85,64.35,73.65,129.06,56.49,84.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2688,30.63,11.38,4.94,26.07,78.93,39.07,115.41,62.69,54.81,125.62,64.86,73.83,127.83,57.07,82.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3022,31.43,11.8,5.18,25.59,80.27,38.54,115.84,62.51,55.59,126.58,64.48,75.65,129.51,56.67,85.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3365,30.67,11.83,5.22,26.13,81.54,37.64,115.99,62.1,52.45,126.76,64.17,72.8,129.46,56.38,82.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.373,30.02,11.14,4.47,25.3,82.54,37.17,114.02,63.56,52.65,126.33,64.31,75.05,129.46,56.67,86.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4081,30.11,11.48,5.15,25.23,81.93,38.52,115.19,62.64,57.1,126.23,64.17,76.77,128.87,56.4,85.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4398,29.69,11.5,4.83,25.53,80.21,39.12,114.86,62.74,54.98,126.04,64.21,74.53,128.65,56.88,84.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4733,30.05,11.88,5.38,25.69,78.83,39.4,115.23,62.51,53.85,126.76,63.89,74.64,129.79,56.03,84.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5069,30.66,11.82,6.07,26.11,79.24,39.48,115.3,62.54,56.19,126.65,64.08,76.95,129.67,56.59,88.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5392,30.11,11.87,5.95,26.73,78.26,38.37,116.65,61.82,54.45,127.05,63.99,73.27,128.96,56.09,82.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
