time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14,angle_15,angle_16,angle_17,angle_18,angle_19,angle_20,angle_21,angle_22,angle_23,angle_24,angle_25,angle_26,angle_27,angle_28,angle_29
0.0312,38.18,10.89,2.17,15.52,25.07,15.48,25.51,103.01,26.04,83.57,98.12,20.14,95.54,90.24,27.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0648,38.76,11.6,0.85,15.51,22.31,12.58,25.13,101.19,26.61,82.7,99.15,20.05,94.37,91.45,27.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0989,37.33,10.64,3.32,15.02,20.56,11.25,25.63,100.85,27.51,82.68,98.88,19.89,93.54,92.03,26.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1315,38.07,11.13,3.54,15.66,22.99,12.91,25.66,102.57,25.54,84.19,97.45,20.33,95.67,89.66,26.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1664,38.18,11.28,3.66,15.64,23.05,12.13,25.31,101.7,25.89,83.48,98.12,20.11,96.25,89.13,27.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2001,38.76,11.14,4.2,15.6,23.38,12.45,25.3,102.31,25.92,83.9,97.96,20.23,97.3,88.39,27.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2352,38.62,11.62,2.22,16.06,25.14,14.07,23.69,100.44,26.57,82.53,98.95,20.09,95.99,89.77,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2678,37.23,11.06,4.05,16.13,25.73,14.56,25.47,104.51,25.49,84.32,97.55,21.13,96.89,89.13,28.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2999,37.68,11.72,2.18,16.63,26.61,16.22,23.36,99.02,27.31,82.19,98.98,20.07,95.32,90.67,27.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.331,36.59,10.66,3.22,16.17,27.15,15.32,26.43,103.14,24.8,85.64,96.13,20.74,97.77,87.85,28.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
