time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14,angle_15,angle_16,angle_17,angle_18,angle_19,angle_20,angle_21,angle_22,angle_23,angle_24,angle_25,angle_26,angle_27,angle_28,angle_29
0.0324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.79,18.47,14.5,10.48,2.58,3.01,99.47,65.09,17.11,114.66,64.45,29.14,113.82,66.55,33.75
0.0654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.38,18.4,13.94,11.19,2.52,3.26,98.61,66.24,17.62,113.27,65.62,31.14,113.2,67.32,36.01
0.0986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83,19.46,13.83,10.93,3.0,3.07,99.49,65.66,17.37,115.27,64.17,30.72,114.09,67.02,35.58
0.1327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.17,18.46,12.1,10.98,3.0,2.87,100.58,64.08,17.36,115.09,63.93,30.68,113.96,66.78,36.39
0.1692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,19.45,12.74,10.7,2.82,2.87,101.1,63.46,17.32,115.47,63.83,31.52,114.18,66.98,37.27
0.2084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.68,18.65,11.32,10.93,2.73,3.03,99.92,64.74,17.13,114.4,64.67,29.77,113.25,67.74,35.25
0.2428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.13,18.64,13.27,10.81,2.83,2.9,100.55,64.09,17.57,114.8,64.4,30.37,113.39,67.72,35.44
0.2766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.79,19.37,13.3,10.71,2.69,2.91,100.46,63.95,17.43,115.79,63.39,30.98,114.49,66.35,35.94
0.3099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.62,18.81,12.19,10.89,2.61,2.97,100.11,64.77,17.46,114.33,64.77,31.23,113.35,67.47,36.57
0.3509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,19.47,13.57,10.59,2.52,2.92,101.25,63.11,17.21,115.66,63.34,29.79,113.68,67.04,35.0
