time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14,angle_15,angle_16,angle_17,angle_18,angle_19,angle_20,angle_21,angle_22,angle_23,angle_24,angle_25,angle_26,angle_27,angle_28,angle_29
0.0314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.91,9.54,5.37,40.35,73.94,13.84,113.03,69.73,70.92,119.06,71.01,76.54,113.21,76.98,67.91
0.0666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.72,9.86,4.83,39.3,74.5,15.89,112.92,69.81,68.98,119.07,70.99,74.55,112.98,77.16,66.99
0.1001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.56,9.66,5.51,40.62,72.94,13.07,114.22,68.5,67.12,119.59,70.65,73.66,113.18,77.23,66.79
0.1383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.15,9.45,8.3,39.08,74.7,14.11,114.96,67.31,64.75,120.16,69.8,71.44,113.89,76.16,66.28
0.1723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.57,9.48,7.18,40.72,70.49,15.02,115.1,66.89,69.12,119.85,69.8,74.28,113.93,76.17,68.12
0.2062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.14,9.82,6.7,39.45,73.68,14.89,112.21,69.37,67.96,118.01,71.24,75.47,113.12,76.82,69.31
0.2399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.59,9.66,7.41,40.07,73.27,12.6,112.84,68.95,70.12,118.52,70.75,77.6,112.71,77.21,68.9
0.2743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27,8.99,6.31,39.4,75.05,14.12,114.36,68.37,66.48,119.6,70.59,72.56,113.92,76.34,66.81
0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.32,9.41,6.28,39.22,73.79,15.28,115.06,67.44,66.24,120.64,69.51,73.24,113.8,76.19,66.53
0.3486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.62,9.24,8.32,39.78,74.65,14.13,114.89,67.41,66.89,120.4,69.8,74.06,113.92,76.42,67.65
0.3809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.82,9.31,5.15,40.69,72.11,14.88,116.07,66.46,69.55,121.14,69.05,74.36,115.08,75.29,66.84
0.4142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.39,9.28,6.05,39.05,74.88,14.38,114.52,68.2,70.82,119.68,70.46,75.6,112.95,77.05,66.37
