time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14,angle_15,angle_16,angle_17,angle_18,angle_19,angle_20,angle_21,angle_22,angle_23,angle_24,angle_25,angle_26,angle_27,angle_28,angle_29
0.0307,41.68,42.42,89.42,27.15,145.2,17.02,29.04,150.21,86.42,39.3,144.63,76.11,20.28,159.11,27.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0618,41.24,42.4,88.71,27.24,145.24,15.1,28.65,150.34,80.51,38.72,144.89,73.36,19.49,160.04,26.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0952,42.34,42.59,88.36,27.55,144.47,16.32,29.21,149.87,84.4,40.5,143.26,76.34,22.0,157.3,27.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.127,41.98,42.85,87.88,27.31,145.27,15.37,28.78,150.46,80.09,39.31,144.45,72.22,20.91,158.4,26.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1621,40.45,42.34,87.9,27.59,144.21,15.53,29.45,149.5,81.69,40.52,143.2,72.38,21.65,157.82,27.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1989,41.75,42.96,88.11,27.31,145.28,16.17,29.39,149.85,86.45,40.38,143.39,77.58,21.44,157.97,28.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2325,40.07,42.97,87.2,27.45,144.03,17.99,29.49,149.16,90.66,39.64,143.95,76.36,21.39,158.17,28.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2647,40.97,42.5,88.07,27.28,145.0,15.85,28.86,150.48,84.04,39.42,144.6,71.83,20.51,158.84,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2982,39.12,42.03,86.94,27.72,143.55,17.37,28.53,150.31,93.7,38.38,145.62,76.09,19.67,160.04,27.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3312,39.56,42.2,87.1,27.4,144.68,15.8,28.32,150.96,88.6,37.87,146.26,72.63,19.13,160.71,26.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3651,40.87,42.36,87.65,26.98,145.16,15.74,28.33,150.86,85.53,38.44,145.45,72.82,20.56,159.1,26.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3978,40.68,42.91,87.63,27.14,145.09,15.83,28.61,150.7,85.1,39.09,144.6,74.25,20.71,158.71,26.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4314,38.98,42.69,86.88,27.5,144.02,15.96,29.09,149.89,84.92,40.05,143.81,72.55,21.18,158.33,25.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4783,40.16,42.86,86.97,27.81,144.25,14.49,29.35,149.67,78.27,39.38,144.57,67.1,20.34,158.96,24.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5108,38.31,42.49,87.52,27.86,143.87,14.58,30.1,148.96,76.47,40.06,143.89,65.6,20.23,159.36,23.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5448,40.05,42.76,86.24,27.65,144.24,15.58,28.71,150.15,87.0,39.36,144.39,73.72,20.36,159.26,26.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5777,41.14,42.95,86.5,27.02,145.33,14.53,28.71,150.46,82.98,39.36,144.42,74.16,20.16,159.47,26.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.61,40.31,42.87,86.51,27.51,144.29,15.24,29.23,149.78,80.3,38.57,145.21,68.46,20.03,159.4,24.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6444,40.83,42.56,86.78,27.07,145.29,14.06,27.96,151.27,78.97,37.75,146.16,69.87,18.71,160.81,25.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6773,37.6,42.24,86.59,27.88,143.67,15.5,28.9,149.94,85.01,38.31,145.64,67.85,19.54,159.98,23.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7104,39.34,41.91,86.7,27.54,143.94,15.36,28.4,150.35,83.5,37.54,146.42,67.87,19.3,160.39,24.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7433,40.75,41.92,87.35,27.38,144.79,15.16,28.05,151.1,84.13,36.71,147.49,69.25,18.8,161.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.78,40.04,42.12,85.35,27.37,144.63,13.51,28.29,150.71,78.86,38.19,145.6,66.65,19.67,159.86,24.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8135,40.02,42.18,85.55,27.92,143.88,14.36,29.9,149.07,84.59,41.91,141.79,73.21,22.99,156.58,26.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8554,40.03,42.8,85.15,27.4,144.18,14.41,28.84,149.83,81.55,40.04,143.46,69.62,21.85,157.6,25.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8881,39.05,42.29,85.54,27.5,143.8,14.08,29.03,149.57,72.03,38.3,145.48,61.67,20.5,159.04,23.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9217,40.59,41.93,86.39,27.51,144.21,13.93,28.34,150.47,81.82,38.44,145.5,68.4,20.73,158.94,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9587,40.34,41.73,86.87,27.44,144.49,13.79,28.65,150.27,75.15,39.27,144.62,67.31,20.11,159.67,25.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9927,40.58,42.43,86.41,27.47,144.18,15.08,29.3,149.43,83.34,40.25,143.26,73.93,21.19,158.4,26.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
