time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14,angle_15,angle_16,angle_17,angle_18,angle_19,angle_20,angle_21,angle_22,angle_23,angle_24,angle_25,angle_26,angle_27,angle_28,angle_29
0.0166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.19,22.51,15.8,8.91,3.46,2.66,107.11,57.41,17.46,119.7,58.75,32.38,120.47,58.21,34.92
0.0626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.28,24.0,15.71,8.83,3.35,2.82,107.3,57.52,17.99,119.52,58.95,34.98,120.0,58.6,36.77
0.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.91,22.18,16.1,9.1,3.34,2.79,107.74,57.58,18.92,119.87,58.95,38.35,120.89,58.54,40.42
0.1418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,21.87,14.33,9.28,3.21,2.89,104.77,59.78,16.77,118.83,59.9,34.6,120.16,59.29,39.48
0.1624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.09,23.47,14.6,9.41,2.86,3.0,104.54,60.4,17.7,118.77,59.89,35.1,119.86,59.63,39.86
0.2056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.06,22.6,13.29,9.94,3.05,2.94,104.2,60.3,16.69,118.66,59.56,31.73,119.71,59.32,36.34
0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.55,22.3,13.88,10.22,3.12,3.04,103.36,61.9,17.51,118.73,60.25,35.57,119.56,60.4,40.87
0.2726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25,22.09,14.49,10.22,2.96,2.99,103.23,61.46,17.57,118.3,60.36,33.85,118.91,60.8,38.17
0.2922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.54,22.04,13.28,10.67,3.14,3.23,104.42,61.03,18.06,118.46,60.45,36.26,118.91,60.96,41.04
0.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.12,23.03,14.52,10.61,3.35,3.22,102.95,62.61,17.54,119.05,60.32,35.53,120.13,60.28,41.2
0.3727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.49,23.54,14.7,10.54,3.41,3.31,104.33,61.34,17.9,119.59,59.79,36.73,121.09,59.4,43.39
0.4197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.06,22.67,14.38,10.2,2.97,3.08,104.19,61.48,18.35,119.4,59.74,38.01,119.59,60.89,42.15
0.4385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,22.25,12.58,10.74,3.44,3.06,103.03,61.81,16.17,118.94,60.58,33.63,120.15,60.35,40.48
0.4845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.82,22.69,12.78,10.36,3.43,3.27,103.81,61.79,18.27,118.99,60.19,37.01,120.28,60.0,42.22
0.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,22.09,13.65,9.64,3.31,2.91,104.09,61.53,18.49,119.6,59.59,37.79,120.53,59.84,43.05
0.5502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,22.8,13.91,9.54,3.12,2.85,106.75,57.03,16.13,120.7,58.0,31.37,122.03,57.12,37.35
0.5709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.26,23.04,12.78,9.74,3.41,2.85,107.27,57.76,16.86,121.17,58.2,34.16,122.1,57.75,39.1
0.6175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.84,22.44,13.83,9.92,3.25,2.85,107.06,57.92,17.34,121.04,58.14,36.14,122.4,57.05,40.56
0.6388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.95,23.07,16.5,9.56,3.08,2.7,106.98,57.31,16.67,120.71,57.69,32.56,122.29,56.85,37.0
0.6855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.17,22.22,18.44,9.37,3.07,2.86,105.97,57.92,17.42,119.27,58.72,32.79,120.06,58.29,35.14
0.7039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,21.95,19.24,8.77,3.38,2.83,107.01,57.37,18.26,119.42,58.3,34.45,119.7,57.88,34.67
0.7407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.66,23.64,16.73,8.8,3.85,2.75,105.89,59.25,18.16,118.83,59.53,34.8,118.96,59.69,37.4
0.7752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.91,23.43,15.04,8.83,3.87,2.73,106.44,57.43,16.87,118.12,59.54,31.08,118.54,59.75,33.68
0.8126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.26,22.77,17.94,8.83,4.07,2.72,106.3,57.76,17.69,118.64,58.75,35.11,119.99,57.75,37.4
0.8459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.41,23.99,18.17,8.48,3.88,2.94,105.68,59.4,18.84,118.46,59.76,35.32,119.52,58.89,36.94
0.8839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.82,23.53,14.54,8.85,4.23,2.76,107.03,58.38,17.95,118.63,59.81,34.2,119.13,59.96,36.06
0.9198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.71,23.4,14.95,8.9,4.11,2.64,106.73,58.12,16.68,118.98,59.51,32.64,119.87,59.57,35.79
0.9538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.27,23.33,14.67,9.04,3.86,2.74,106.22,59.04,17.58,118.19,60.52,33.61,119.17,60.52,36.7
0.9884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.39,22.87,15.22,9.02,4.13,2.73,105.78,59.28,17.1,118.2,60.6,32.69,119.08,60.73,37.87
