time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14,angle_15,angle_16,angle_17,angle_18,angle_19,angle_20,angle_21,angle_22,angle_23,angle_24,angle_25,angle_26,angle_27,angle_28,angle_29
0.0309,37.19,11.64,6.81,16.13,26.14,16.61,24.82,99.66,28.1,83.38,98.5,20.11,94.69,91.53,28.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0646,37.39,11.86,6.31,16.25,26.83,17.45,25.16,100.31,27.03,83.45,98.22,19.87,94.15,91.44,27.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0967,37.96,11.58,6.34,16.08,26.46,17.75,25.08,103.09,27.33,84.5,96.91,20.64,95.68,89.97,28.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1302,38.26,11.34,7.46,16.21,26.41,17.47,23.75,101.6,28.12,82.91,98.38,20.14,95.23,90.08,27.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.163,36.02,10.78,8.48,16.2,25.68,17.09,23.79,94.83,29.09,84.57,97.8,19.19,97.81,87.84,26.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1981,36.44,11.07,4.28,16.04,26.71,18.43,25.15,100.92,26.83,84.98,96.98,19.9,95.75,90.24,27.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2302,37.01,11.05,6.06,16.15,26.7,17.73,24.81,102.17,27.09,84.02,97.6,20.54,95.35,90.47,28.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2626,37.29,10.85,5.87,16.21,28.32,20.05,24.56,99.52,27.41,84.97,97.05,20.01,96.9,88.89,27.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.296,37.3,11.27,5.57,16.21,26.62,17.82,24.41,100.65,27.5,83.65,98.05,20.27,94.98,90.88,28.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.329,37.42,10.65,5.88,16.24,28.48,20.14,24.85,99.09,27.13,85.13,96.65,19.71,96.66,88.56,27.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3636,36.94,11.28,5.36,16.2,27.83,18.17,25.17,101.55,27.24,84.46,97.29,20.72,95.36,90.85,28.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3968,37.82,11.03,4.1,15.97,26.73,17.37,24.98,100.61,27.39,85.57,96.09,20.21,96.81,88.84,27.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4336,38.88,11.28,4.04,15.69,25.08,15.68,24.11,100.17,28.22,84.0,97.36,20.13,95.84,89.45,27.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4666,37.18,10.24,5.63,15.81,24.57,16.09,23.58,99.12,28.67,83.66,98.16,19.76,96.29,89.01,26.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4998,36.03,10.83,5.26,16.04,27.03,17.71,24.98,98.55,27.25,85.06,97.05,19.36,96.51,89.4,26.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5335,36.28,11.39,4.82,15.9,26.98,17.41,25.05,99.47,27.95,84.64,97.06,19.56,94.93,90.74,26.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
