time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14,angle_15,angle_16,angle_17,angle_18,angle_19,angle_20,angle_21,angle_22,angle_23,angle_24,angle_25,angle_26,angle_27,angle_28,angle_29
0.0303,37.46,11.37,2.88,15.93,23.52,13.38,23.36,103.97,27.84,81.95,98.56,21.1,94.41,90.83,27.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0646,37.62,11.72,2.58,15.89,23.54,13.81,23.12,103.18,28.37,81.46,99.12,20.77,93.97,91.35,26.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.098,38.38,11.48,3.26,15.96,23.64,13.97,23.5,103.35,28.46,82.65,97.94,21.23,95.34,90.08,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1326,37.91,11.56,2.42,15.94,23.29,13.5,24.18,104.29,27.24,83.85,96.91,21.58,95.46,90.2,28.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1667,36.41,11.08,3.44,16.22,24.54,14.24,24.19,105.59,26.54,84.58,96.31,21.95,95.38,90.05,28.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2004,37.51,11.5,4.26,15.74,22.75,12.59,24.02,106.07,26.52,84.2,96.25,21.76,96.7,88.86,28.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.233,36.6,11.82,4.31,16.53,25.99,14.51,23.99,105.08,26.91,83.06,97.42,22.44,94.98,90.52,29.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2674,36.86,11.3,4.24,15.95,23.82,12.76,24.06,104.6,26.43,83.56,96.89,21.95,95.6,89.87,28.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3011,38.01,11.77,4.21,16.04,23.28,12.86,23.64,103.39,27.26,83.52,96.82,21.06,96.11,88.97,27.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3346,36.56,11.08,4.94,15.5,23.84,12.86,23.94,104.67,26.68,85.02,95.63,20.73,97.17,87.71,26.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3703,38.54,11.41,5.56,16.22,23.34,13.03,23.11,104.27,27.43,83.05,97.22,21.35,96.33,88.58,27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4027,37.69,12.37,5.27,16.34,25.96,17.16,23.57,105.1,26.4,83.64,97.34,21.17,95.1,90.06,28.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4368,37.45,11.4,6.28,15.93,25.47,13.98,24.33,104.76,26.49,86.8,93.95,21.07,97.32,87.97,27.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4714,38.44,11.77,6.97,16.25,25.2,14.51,23.53,103.39,27.23,84.42,96.39,21.07,98.21,87.2,27.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5043,36.69,12.16,6.07,16.17,26.64,16.92,23.61,103.95,27.05,84.86,96.25,20.64,97.38,88.16,27.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5381,38.24,12.5,6.29,16.13,26.58,15.47,23.9,104.44,26.71,84.51,96.26,21.36,96.8,88.59,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5741,36.96,12.41,6.25,16.11,24.68,14.09,23.72,103.73,27.56,83.9,96.92,21.29,96.55,88.94,27.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6074,38.07,13.02,6.55,16.12,25.34,14.47,23.3,103.18,27.81,83.72,96.77,21.06,97.15,88.06,27.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6425,36.81,12.25,5.98,16.14,25.69,14.7,23.98,102.17,27.42,84.28,96.61,21.08,95.67,89.69,27.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6752,36.25,12.19,6.63,16.03,26.46,15.66,24.83,104.22,26.58,85.77,95.12,21.42,95.99,89.69,27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7104,38.03,12.25,7.35,16.26,26.48,17.01,23.87,103.8,27.14,85.05,95.64,21.02,97.44,87.54,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7431,36.13,12.34,6.64,16.2,27.45,16.48,24.13,104.3,27.37,86.17,94.78,20.65,98.46,86.99,26.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.793,38.33,12.33,7.06,16.42,24.34,15.2,24.31,104.12,27.36,86.16,94.59,21.23,97.99,87.2,28.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8251,37.73,12.65,5.3,15.96,27.22,17.44,23.71,103.25,28.07,87.1,94.05,20.37,99.08,86.08,26.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8589,37.75,12.74,6.46,16.21,24.02,13.87,24.01,100.93,28.56,84.99,95.68,20.68,96.11,89.12,27.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8924,36.36,12.19,5.82,16.34,26.39,17.44,24.59,102.9,27.94,87.08,93.96,20.71,98.55,86.85,27.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9277,37.33,12.17,7.41,16.02,25.28,16.34,23.9,105.13,27.66,85.36,95.3,21.45,96.32,88.99,27.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9616,36.97,12.23,7.4,16.49,29.52,19.51,24.18,104.71,26.51,85.61,95.53,21.1,97.45,87.94,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9943,37.08,11.74,7.92,16.68,28.68,18.54,23.71,104.17,27.55,84.75,96.21,21.41,96.97,88.33,28.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
