time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14,angle_15,angle_16,angle_17,angle_18,angle_19,angle_20,angle_21,angle_22,angle_23,angle_24,angle_25,angle_26,angle_27,angle_28,angle_29
0.0316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.93,20.77,14.75,10.68,3.04,2.98,99.15,66.63,17.48,116.84,62.89,34.17,116.26,64.79,39.02
0.0655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.09,19.71,13.99,11.15,2.99,3.15,98.71,66.57,17.72,115.46,64.04,33.23,114.73,66.54,39.44
0.1003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.89,20.54,15.08,10.91,3.14,2.92,100.06,65.24,17.23,118.33,61.33,34.41,118.17,63.24,41.33
0.1322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.24,20.69,15.13,10.74,2.86,3.05,99.03,65.96,16.87,116.85,62.41,32.0,116.85,64.04,38.88
0.1673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.03,20.68,14.72,10.99,3.16,3.07,98.12,67.05,17.01,116.73,62.78,34.36,116.77,64.34,40.86
0.2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.19,21.18,14.98,10.7,3.15,2.97,99.22,66.77,17.66,117.31,62.47,35.18,116.15,65.11,40.24
0.2344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.67,19.62,13.65,11.34,3.3,3.09,98.89,66.22,17.42,115.51,63.94,33.04,114.92,66.44,39.82
0.2678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.79,20.34,14.71,10.8,3.18,2.94,99.54,65.72,17.19,117.25,62.42,33.18,117.15,64.21,40.4
0.3038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.05,20.66,13.19,11.13,3.08,3.0,97.38,68.08,17.54,115.59,63.83,33.17,115.91,65.22,40.19
0.3373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.56,20.56,14.41,11.13,3.1,2.98,98.37,67.24,16.95,116.91,63.01,32.46,116.54,64.93,38.64
0.3731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.38,20.41,15.05,11.51,3.32,3.14,98.67,67.19,17.58,115.87,63.71,33.17,114.62,66.31,39.29
0.4192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.87,20.26,14.28,11.41,3.12,3.08,97.94,67.83,17.49,116.42,63.33,34.53,116.95,64.56,41.72
0.453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.81,20.15,13.93,10.9,3.0,2.99,98.93,66.74,17.37,117.55,62.17,32.52,117.1,64.13,38.62
0.4883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18,19.49,13.2,11.29,2.94,3.15,98.1,67.56,17.68,114.68,64.88,33.44,114.44,66.81,39.02
0.5237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.27,20.76,13.68,11.09,2.97,3.1,97.57,68.58,17.77,115.35,64.68,33.35,114.39,67.3,37.92
0.5574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.29,20.49,13.94,11.1,2.87,3.28,97.58,68.53,18.69,114.98,65.01,35.32,114.52,67.33,39.89
0.5904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.87,20.56,14.61,11.33,3.08,3.26,99.76,65.75,18.19,116.04,63.25,35.42,115.12,65.87,40.75
0.626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.04,21.13,12.85,11.36,3.24,3.02,99.93,65.73,16.97,118.34,61.66,33.91,118.04,63.84,40.73
0.6585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.59,21.16,14.16,11.18,3.25,3.11,101.13,64.3,18.33,116.71,62.62,33.39,116.02,65.2,40.31
