time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14,angle_15,angle_16,angle_17,angle_18,angle_19,angle_20,angle_21,angle_22,angle_23,angle_24,angle_25,angle_26,angle_27,angle_28,angle_29
0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.95,17.35,37.36,50.33,117.88,49.77,106.1,70.18,141.73,117.73,66.73,120.15,110.28,78.04,71.02
0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.85,17.16,39.53,49.09,118.92,47.08,106.49,70.18,141.0,119.31,65.47,121.77,114.55,74.65,73.93
0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.38,17.6,37.86,49.81,118.34,48.77,105.49,71.11,142.65,118.93,65.79,122.4,113.66,75.11,74.22
0.1585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.41,38.08,48.71,119.55,45.78,105.01,71.97,137.49,118.27,66.72,118.11,107.19,81.48,67.83
0.1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.23,15.26,39.47,46.45,121.67,39.58,108.85,67.68,133.31,120.55,63.41,113.95,109.18,77.91,63.55
0.2377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.61,16.61,38.06,49.15,119.32,43.67,108.58,68.4,133.96,121.21,63.44,113.72,109.14,79.21,64.3
0.2791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.44,16.91,38.23,51.04,117.44,45.06,107.05,69.96,131.98,119.44,65.28,112.35,103.82,84.65,59.92
0.3198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.36,16.4,39.18,51.3,116.88,47.32,106.21,70.54,133.07,118.36,66.16,114.56,102.25,85.41,60.98
0.3615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.31,16.03,38.43,56.09,113.04,52.85,108.91,68.19,133.61,119.5,64.83,115.22,101.87,85.33,60.68
0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.31,17.02,39.67,53.4,115.24,48.81,106.74,70.57,132.05,117.59,67.08,115.29,102.48,85.81,62.67
0.4376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83,16.52,36.7,54.79,113.96,49.89,106.79,70.46,131.44,118.58,65.86,115.81,103.81,83.67,62.47
0.4824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.63,16.71,36.52,54.75,113.46,49.16,106.85,69.99,129.59,118.72,65.37,115.35,103.98,83.45,62.47
0.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.58,15.96,37.06,54.19,114.74,49.36,106.58,70.58,130.87,116.95,67.25,114.32,96.62,90.49,57.92
0.5624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.26,17.35,35.97,53.52,114.68,47.37,100.63,76.1,121.67,115.78,68.18,113.05,100.99,86.69,62.0
