time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14,angle_15,angle_16,angle_17,angle_18,angle_19,angle_20,angle_21,angle_22,angle_23,angle_24,angle_25,angle_26,angle_27,angle_28,angle_29
0.0296,38.38,43.1,84.67,26.83,144.53,15.43,27.81,150.76,77.09,37.15,146.51,66.26,17.96,161.87,23.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0627,40.2,43.04,85.13,27.1,145.09,14.87,28.08,150.99,81.44,37.88,145.87,69.35,19.45,160.35,25.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0952,40.06,43.35,85.08,27.2,144.54,15.29,29.2,149.43,77.68,39.8,143.63,70.5,21.13,158.51,26.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.128,39.0,42.96,86.42,26.99,145.35,15.57,28.26,151.24,80.68,36.69,147.65,65.87,17.7,162.04,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1608,39.66,42.96,84.93,27.36,144.17,15.73,28.89,149.71,87.87,38.83,144.67,71.3,20.16,159.44,25.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1944,41.4,43.11,86.85,26.75,144.97,16.42,28.06,150.63,80.75,37.1,146.53,70.45,19.07,160.49,25.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2285,39.99,42.61,87.07,26.8,145.17,15.58,28.09,150.98,84.75,37.16,146.96,69.65,18.39,161.27,24.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2607,40.94,42.87,86.6,26.54,145.38,15.75,28.27,150.67,82.44,38.03,145.74,72.48,19.68,160.11,26.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2942,40.11,42.72,86.74,26.67,146.03,15.43,27.42,152.09,87.18,36.52,147.7,71.32,18.21,161.39,24.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3273,40.27,42.68,86.53,27.42,144.45,16.61,28.81,150.22,92.29,39.39,144.49,76.87,21.33,158.34,27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3609,40.32,42.84,87.05,26.89,145.63,15.03,28.0,151.25,78.94,37.21,146.62,67.85,19.11,160.33,24.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4025,39.98,42.96,85.93,27.06,144.99,15.23,29.44,149.34,73.98,39.81,143.53,68.84,21.61,157.85,25.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4381,39.3,42.39,87.25,26.39,146.56,13.98,28.03,151.41,72.03,35.83,148.18,63.31,17.5,162.13,23.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4701,39.97,43.07,87.29,27.2,144.92,16.56,28.62,150.33,86.7,37.68,145.99,72.23,19.24,160.34,25.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5026,39.43,42.77,87.09,26.63,145.05,17.18,28.24,150.4,83.64,37.04,146.61,71.03,18.66,161.02,26.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5347,39.56,42.72,87.55,26.6,145.85,14.94,27.91,151.3,71.12,36.11,147.8,63.18,17.61,161.94,23.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.567,39.95,42.56,87.72,26.63,146.05,14.88,28.38,150.61,78.58,37.82,145.81,70.78,18.28,161.38,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6006,40.82,43.03,86.48,26.95,145.15,16.29,28.45,150.51,86.88,38.87,144.84,74.92,19.81,160.01,27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6342,38.9,42.9,86.17,27.06,144.74,15.67,29.08,149.71,80.09,38.83,144.72,70.63,20.04,159.54,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6688,42.15,42.78,87.49,26.92,145.27,16.96,28.36,150.72,87.31,38.27,145.5,76.32,19.29,160.74,27.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7014,40.9,42.5,87.59,26.4,145.67,16.47,27.69,151.36,90.19,37.7,146.17,75.01,19.53,160.39,26.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7324,41.24,42.6,86.83,26.32,145.95,15.59,27.86,151.25,77.63,37.51,146.2,70.62,18.75,161.36,26.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7651,41.23,42.58,88.13,26.07,146.38,15.61,27.61,151.41,74.05,37.92,145.47,71.2,19.05,160.96,26.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
