time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0383,22.78,25.32,47.68,15.9,5.0,4.87,30.06,134.35,16.85,50.8,121.38,25.41,59.66,115.06,30.34
0.0737,22.16,24.71,49.71,16.1,4.83,5.44,31.72,135.19,17.94,49.82,122.87,26.46,57.21,117.92,30.97
0.1057,23.11,25.04,48.11,16.39,4.63,5.31,31.68,135.13,18.56,51.21,121.65,27.63,56.34,118.88,31.98
0.1396,23.57,25.63,49.87,16.22,5.13,5.04,30.58,134.46,17.43,51.76,120.54,25.72,57.7,116.83,29.8
0.1719,22.76,24.59,47.73,15.76,4.92,4.99,32.04,134.39,18.46,52.65,120.19,27.87,60.43,114.91,32.77
0.2045,23.75,25.8,48.9,16.14,4.97,5.48,31.69,134.24,18.19,51.43,121.11,26.33,58.15,116.96,30.23
0.2373,21.94,23.98,46.92,15.53,4.66,4.81,29.45,136.0,16.44,53.34,119.75,24.56,65.18,110.63,30.11
0.2671,22.18,25.03,48.83,15.87,4.85,5.42,31.37,135.23,17.45,50.64,122.12,25.63,57.7,117.59,30.07
0.3068,21.85,25.22,50.93,15.98,4.93,4.89,30.69,134.94,18.01,50.55,122.32,26.96,55.79,119.93,31.61
0.3428,22.91,24.75,48.48,16.1,4.75,5.22,30.52,135.79,17.92,51.76,121.48,26.65,60.43,115.3,31.2
0.3779,22.92,24.89,46.83,15.77,5.01,4.92,29.53,135.46,17.2,51.39,120.81,25.27,60.47,113.94,29.47
0.4079,22.74,25.06,45.07,15.92,4.75,5.15,31.35,135.22,18.27,52.63,120.29,26.97,60.75,114.42,31.23
0.4397,22.38,25.06,50.55,16.15,4.98,5.19,30.98,135.22,18.01,49.71,122.9,26.55,55.4,119.69,30.99
0.4738,22.99,25.07,47.86,15.35,4.74,4.89,29.38,135.83,17.31,53.89,119.01,25.8,64.66,110.91,31.11
0.5054,22.35,25.36,50.11,15.98,4.88,5.04,31.02,134.63,17.38,51.52,120.97,25.52,59.27,116.04,30.28
0.5392,23.9,25.1,51.25,15.85,4.94,5.08,33.13,134.86,18.52,53.47,119.84,27.67,60.92,114.83,32.73
0.5707,21.87,24.66,51.98,15.76,4.89,4.8,30.3,135.48,16.93,52.0,120.98,25.39,60.3,115.35,30.59
0.603,23.09,25.55,51.72,16.61,4.88,6.02,34.39,131.99,19.14,54.01,118.65,28.7,61.91,113.25,33.33
0.6381,22.58,24.77,49.87,15.71,4.87,5.24,31.12,135.57,18.08,51.5,121.19,27.11,57.23,117.34,31.73
0.6666,22.18,24.35,46.55,15.67,4.89,4.79,29.6,135.92,16.89,52.91,119.65,25.23,60.55,114.23,30.41
0.6985,22.78,25.35,50.68,16.33,5.12,5.24,30.75,134.38,17.52,50.93,121.1,25.94,58.69,115.51,30.85
0.7386,22.72,25.18,48.91,15.82,4.9,4.96,29.97,135.16,17.28,52.82,119.95,26.11,62.0,113.8,31.2
0.7657,22.13,25.08,51.85,15.92,4.96,5.07,30.75,135.51,17.2,50.47,122.29,25.76,57.38,117.86,30.15
0.7957,22.24,24.49,48.8,15.84,4.86,4.88,30.32,135.97,17.61,51.85,121.07,26.55,58.79,116.6,31.35
0.8387,23.4,25.48,49.17,16.01,5.05,4.91,30.29,135.0,17.41,51.56,121.13,25.91,59.74,115.71,30.74
0.8584,23.11,25.32,50.32,16.11,5.01,5.41,30.78,135.04,17.51,50.29,122.23,25.9,58.72,116.32,30.78
0.9064,21.95,24.62,50.66,15.88,4.96,4.92,30.52,135.34,17.49,51.39,121.56,25.2,57.47,117.95,29.12
0.9388,22.51,24.79,48.91,15.86,4.88,4.99,30.71,134.81,17.69,53.1,119.7,26.14,60.39,115.0,30.35
0.9702,22.88,24.97,50.12,15.64,4.79,5.28,30.49,135.81,17.88,51.88,121.22,26.92,60.83,114.94,32.2
