time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0319,23.37,11.47,6.91,16.79,12.74,4.1,11.25,24.56,9.7,19.72,36.6,13.56,35.09,20.66,7.96
0.0668,23.39,11.58,6.02,17.05,12.01,3.94,11.26,22.97,8.21,19.14,33.89,12.22,33.81,19.96,8.0
0.1014,23.3,11.33,6.4,16.95,12.73,4.76,11.37,25.14,9.89,21.07,37.64,13.4,34.9,20.8,7.9
0.1323,23.43,11.69,6.47,16.83,12.26,3.96,11.08,23.71,8.47,19.4,34.0,11.55,35.18,19.83,7.25
0.1663,22.73,11.35,6.97,16.79,12.79,4.81,11.31,24.55,9.78,21.13,36.09,13.01,35.45,19.68,7.56
0.1978,23.96,11.58,6.22,16.8,12.15,4.8,10.94,24.25,9.77,18.86,34.28,12.32,35.05,19.38,7.53
0.2264,22.94,11.42,5.75,16.58,12.35,4.37,10.93,23.68,9.15,19.57,35.43,13.33,34.44,20.57,8.86
0.2667,23.44,11.55,5.56,16.9,12.59,4.17,11.36,24.24,9.15,21.41,37.51,13.2,36.08,20.71,8.35
0.3002,24.02,11.71,6.91,16.93,12.47,3.98,11.15,24.18,8.89,19.91,35.9,12.14,35.8,20.29,7.51
0.3319,23.34,11.03,6.42,16.36,12.98,4.83,10.81,25.44,10.63,20.34,37.01,13.91,35.01,20.5,8.33
0.3656,23.88,11.57,6.73,16.85,12.5,4.49,11.12,24.58,9.64,19.08,34.1,12.38,35.67,19.88,7.57
0.3981,22.47,11.26,7.64,16.81,13.15,5.41,11.34,26.23,11.38,20.44,38.61,14.75,34.36,21.3,8.55
0.4261,24.16,11.36,5.46,17.24,12.43,4.77,11.38,25.89,10.88,17.84,36.25,14.39,33.07,20.72,8.87
0.4659,22.99,11.24,6.94,16.57,13.19,5.61,11.03,25.73,11.72,18.49,36.11,15.58,33.23,20.22,9.53
0.4985,23.27,11.44,5.58,17.29,12.43,5.37,11.62,25.91,11.15,18.69,36.55,14.67,33.45,20.56,8.84
0.5345,23.45,11.39,6.52,17.01,12.69,4.71,11.35,25.26,9.98,19.14,37.21,13.5,34.48,21.76,8.87
0.567,23.36,11.01,5.12,16.8,13.27,5.49,11.18,25.99,11.31,19.62,37.11,14.88,33.83,21.02,9.35
0.5988,23.55,11.37,6.14,17.09,12.76,5.3,11.39,25.94,11.0,18.66,37.13,14.13,33.73,21.71,8.81
0.6215,22.72,11.19,6.56,17.0,13.53,5.56,11.27,26.53,11.67,18.93,37.26,15.07,33.68,20.63,9.64
0.67,24.28,11.34,5.74,17.32,13.15,5.19,11.65,26.58,11.04,19.01,37.46,14.4,33.91,22.32,9.27
0.7009,23.31,11.15,6.29,16.69,12.68,5.1,11.11,25.5,10.5,19.36,37.21,13.54,34.22,20.88,8.32
0.727,23.62,11.42,6.59,17.0,13.06,5.59,11.27,26.36,12.25,18.52,37.08,14.66,35.65,20.67,8.84
0.7672,23.22,11.41,6.85,17.08,13.05,5.23,11.4,26.51,11.16,19.74,39.52,15.0,34.64,22.71,9.8
0.7979,24.13,11.27,5.85,17.67,13.23,4.92,11.97,26.74,10.49,19.6,38.46,14.44,34.06,23.25,9.21
0.8259,23.5,11.35,6.46,17.32,13.18,5.48,11.59,26.38,11.23,19.08,36.99,14.36,34.0,21.54,8.95
0.8662,23.81,11.39,6.08,18.08,13.35,5.68,12.03,27.05,11.72,18.07,37.28,15.19,32.99,21.95,9.2
0.8988,22.38,11.27,7.3,17.36,13.08,6.15,11.75,26.82,11.99,19.64,37.4,15.55,33.9,20.6,9.27
0.9199,23.4,11.23,5.83,17.65,12.91,5.85,11.91,27.2,11.6,18.64,37.87,15.38,33.06,22.28,9.67
0.9677,23.62,11.08,5.82,17.33,13.16,5.92,11.7,27.96,12.78,18.54,39.3,16.19,33.47,23.09,10.26
