time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.029,45.32,30.51,34.46,11.3,3.42,3.23,49.68,106.1,9.01,61.94,97.7,12.1,55.79,104.06,13.0
0.0466,20.3,18.94,28.56,16.2,5.65,4.46,44.02,121.05,13.37,45.64,127.06,16.01,44.57,133.54,17.4
0.0994,52.73,28.2,32.77,13.55,3.64,3.08,45.96,109.96,9.69,57.32,103.59,11.87,56.96,106.49,12.57
0.1226,20.0,18.49,30.7,15.93,5.71,4.4,42.24,123.36,14.17,44.1,129.09,17.27,41.99,136.78,18.67
0.1632,48.81,30.47,32.61,12.74,3.41,3.57,45.9,106.16,8.91,58.08,97.71,10.49,55.5,99.46,9.5
0.1796,19.9,19.26,29.66,16.48,5.72,4.59,42.89,122.64,14.28,46.65,126.59,18.02,43.59,135.1,19.33
0.2251,20.07,19.29,30.16,16.39,5.93,4.25,42.61,123.56,13.59,44.43,128.84,16.87,41.21,137.29,18.32
0.2617,34.32,28.23,34.53,6.55,4.78,2.29,54.95,98.0,6.54,63.23,89.88,8.65,63.03,83.94,10.1
0.2837,19.87,18.96,31.43,16.58,5.8,4.48,41.67,124.42,14.24,42.84,130.39,17.54,39.73,138.37,18.83
0.3269,19.99,18.81,29.97,16.2,5.77,4.36,43.43,123.02,14.29,45.72,128.35,17.44,42.21,136.93,18.56
0.3599,19.63,18.37,27.46,16.09,6.09,4.27,41.69,123.54,13.75,44.13,128.91,16.24,41.48,137.46,17.58
0.3927,21.1,18.83,29.44,16.56,5.82,4.73,43.16,122.84,14.16,45.51,127.86,17.31,42.1,136.67,18.6
0.4246,19.49,18.7,29.2,16.59,5.99,4.35,42.04,123.28,13.8,44.82,128.25,16.75,41.65,136.66,18.01
0.4566,19.96,19.17,30.3,16.47,6.21,4.08,41.13,124.25,13.44,43.12,129.66,16.49,40.32,138.07,17.97
0.4972,20.67,19.49,31.24,16.85,5.76,4.48,41.92,124.51,14.78,44.8,128.87,18.53,42.02,136.75,19.89
0.5299,40.25,26.82,33.0,8.1,2.86,3.21,61.2,90.89,8.05,80.5,75.43,12.01,91.36,60.99,12.94
0.5484,19.04,18.01,26.44,16.43,5.76,4.85,42.23,123.22,14.33,43.81,129.19,17.26,41.42,137.21,18.8
0.587,20.11,18.9,29.24,16.83,5.69,4.57,44.05,121.59,14.1,45.97,126.81,17.53,43.21,135.08,18.89
0.6303,20.06,18.79,29.8,16.77,5.75,4.81,43.55,122.15,14.12,44.94,128.02,17.15,42.02,136.41,18.57
0.6599,20.11,18.43,28.96,16.57,5.93,4.38,41.67,124.15,13.85,43.86,129.75,16.65,40.73,138.47,18.08
0.693,20.12,19.83,30.62,16.98,5.97,4.54,42.92,123.49,14.39,44.4,129.33,17.61,41.37,138.19,18.8
0.725,19.96,19.29,30.3,16.8,5.84,4.3,42.57,123.76,14.16,45.21,128.86,17.42,42.41,137.27,18.78
0.7585,20.63,18.91,29.38,16.66,5.85,4.67,40.83,124.63,13.95,42.18,130.93,16.99,40.32,138.76,18.68
0.7839,20.24,18.91,31.24,16.75,6.08,4.27,41.68,123.98,14.0,43.07,130.16,17.1,40.31,138.67,18.63
0.8274,19.53,18.82,31.37,16.66,5.63,4.21,40.36,125.73,14.2,41.64,131.88,17.52,39.79,138.77,18.92
0.8567,19.74,18.98,30.96,16.77,6.01,4.45,42.18,123.47,14.25,43.23,129.8,17.36,40.42,137.61,19.16
0.8945,19.4,18.51,30.97,16.57,5.9,4.3,42.47,123.76,14.06,44.24,129.39,17.28,41.74,137.15,18.75
0.9271,20.38,18.6,30.61,16.77,5.91,4.41,41.43,124.47,14.1,43.48,129.57,17.41,41.18,137.31,18.72
0.9593,32.55,22.67,35.0,7.56,3.99,2.59,63.9,89.56,6.05,80.33,75.45,8.04,86.06,64.84,8.68
0.9795,20.89,19.03,31.26,16.73,5.92,4.44,41.93,123.72,14.01,44.31,128.48,17.23,41.71,136.38,18.83
