time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0263,30.7,9.96,4.01,8.75,5.18,1.78,2.44,9.9,1.52,4.51,11.15,1.4,6.3,6.88,3.97
0.0604,29.88,10.61,4.7,8.43,5.51,1.96,2.69,10.05,1.11,3.89,11.04,1.92,5.11,6.74,4.5
0.095,30.64,10.71,5.18,8.26,5.61,2.15,2.99,9.99,0.71,3.89,10.92,2.16,4.74,6.78,4.84
0.124,31.99,11.08,5.43,8.06,5.82,2.45,2.65,10.36,1.11,3.92,11.6,1.77,4.46,7.23,4.62
0.1625,30.65,10.63,5.66,8.23,5.6,2.11,3.08,9.93,0.82,4.05,10.6,1.81,4.83,6.35,4.46
0.1938,30.29,10.66,5.22,8.51,5.59,1.98,3.1,10.03,1.07,3.54,10.71,1.67,4.34,6.43,4.34
0.2285,30.29,11.35,5.0,8.9,5.46,1.81,3.39,9.95,1.08,3.33,10.49,1.89,4.12,6.12,4.55
0.2574,30.91,10.98,5.96,8.9,5.5,1.76,3.96,10.04,0.89,3.7,10.45,2.05,4.28,6.09,4.49
0.2965,29.07,11.36,6.08,8.76,5.65,1.84,3.73,10.01,0.95,3.69,10.16,1.7,4.01,5.84,4.27
0.3268,30.84,10.94,5.84,8.76,5.35,1.66,3.89,9.84,0.55,3.57,10.53,2.23,3.83,6.2,4.61
0.3614,29.01,10.86,6.08,8.45,5.42,1.61,3.88,9.66,0.56,3.28,9.81,2.09,3.49,5.44,4.34
0.3945,29.83,11.2,6.2,8.39,5.86,2.26,3.87,10.26,0.68,3.75,10.76,2.18,3.8,6.21,4.49
0.4281,29.77,10.82,6.41,8.47,5.53,1.73,4.16,9.62,0.61,3.57,9.67,2.41,3.69,5.24,4.38
0.4566,30.22,10.54,6.13,8.55,5.51,1.65,3.96,9.92,0.69,3.17,10.44,2.06,3.16,5.84,4.55
0.4939,29.64,10.36,6.44,8.61,5.53,1.62,4.12,9.69,0.59,2.99,9.95,2.25,3.04,5.65,4.53
0.5279,31.28,10.52,5.89,8.65,5.5,1.69,3.9,9.66,0.9,2.6,9.74,1.97,2.66,5.57,4.52
0.5601,31.95,9.24,4.63,8.52,4.85,1.46,3.58,9.06,1.03,2.78,9.78,1.8,3.6,5.71,4.22
0.5935,31.94,8.64,5.23,8.56,4.9,1.49,3.48,9.21,1.39,2.42,10.54,1.64,3.19,6.31,4.05
0.6218,31.45,9.23,5.0,8.92,5.12,1.47,3.71,9.38,1.16,2.34,10.01,1.76,3.07,5.82,4.03
0.661,31.82,8.45,4.52,8.46,4.95,1.54,3.39,9.21,1.34,2.33,10.04,1.53,3.16,5.84,3.69
0.6937,30.84,9.1,4.91,8.88,5.13,1.42,3.5,9.41,1.21,2.3,10.14,1.74,3.03,5.93,4.01
0.7173,31.28,9.3,5.74,8.99,5.2,1.45,3.93,9.59,1.02,2.47,10.38,1.93,3.44,6.0,3.93
0.7622,30.19,9.24,4.7,8.78,5.11,1.54,3.51,9.42,1.07,2.61,10.49,1.96,3.8,6.25,4.09
0.797,31.21,9.34,5.45,8.81,5.22,1.75,3.65,9.4,1.28,2.67,10.29,1.66,3.85,6.16,3.67
0.8285,30.93,9.74,5.79,8.84,5.17,1.52,3.66,9.45,1.08,2.6,10.31,1.8,3.65,6.15,3.87
0.8623,31.17,10.09,5.52,8.91,5.23,1.68,3.64,9.41,1.21,2.39,9.88,1.64,3.3,5.79,3.82
0.8936,30.47,9.8,6.08,8.47,5.41,1.53,3.64,9.71,1.01,2.85,10.05,1.66,3.72,6.1,3.74
0.9223,30.78,9.52,5.29,9.17,5.22,1.38,4.0,9.59,0.85,2.79,10.63,2.07,3.76,6.07,4.24
0.9615,30.38,9.08,5.7,8.77,5.29,1.63,3.83,9.37,1.15,2.56,9.94,1.55,3.25,5.95,3.47
0.9943,30.79,9.22,5.58,8.89,5.44,1.63,3.94,9.77,1.04,2.42,10.54,1.85,2.93,6.21,4.06
