time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0332,10.58,3.47,10.2,32.85,123.44,26.6,33.31,101.47,44.28,69.36,84.15,46.04,97.73,79.56,48.92
0.0718,10.84,3.67,10.97,34.46,123.57,26.28,33.16,101.43,44.23,68.85,84.63,45.36,97.37,79.26,48.56
0.1084,10.83,3.44,11.77,36.24,124.38,25.17,33.41,101.6,43.65,69.26,85.01,44.34,98.0,79.99,47.66
0.1456,10.84,3.28,10.3,37.61,122.64,25.43,34.86,98.53,43.46,70.51,82.4,44.2,98.45,77.82,46.74
0.18,10.91,3.63,10.45,37.01,123.08,24.67,35.35,98.98,41.95,71.19,81.86,43.41,98.81,77.21,45.33
0.2148,11.11,3.58,10.76,37.08,123.38,25.0,33.99,100.26,42.88,69.59,84.01,43.68,97.86,78.72,46.83
0.2523,11.09,2.91,11.36,36.12,122.03,26.54,34.54,98.12,45.16,70.36,82.32,45.64,98.85,77.44,48.23
0.2889,10.99,3.63,11.18,35.35,120.94,26.86,35.29,96.46,45.57,71.26,81.28,46.35,98.94,76.32,48.67
0.3261,10.85,3.66,10.42,35.05,124.53,24.72,33.92,102.08,42.36,70.47,85.28,43.61,99.17,79.26,47.01
0.3619,11.15,3.3,11.03,36.22,122.2,26.53,34.78,99.06,43.87,70.66,83.06,44.49,98.97,77.61,47.18
0.4064,11.3,2.92,10.82,38.37,122.97,24.37,34.48,100.65,40.26,69.95,84.48,40.15,98.95,78.37,42.89
0.4429,11.03,2.63,10.54,35.85,120.67,27.1,34.76,97.54,44.4,70.63,82.53,44.13,98.97,77.72,46.7
0.4796,11.01,3.56,10.59,35.84,121.99,25.51,34.3,98.1,43.56,69.44,82.42,44.59,97.28,77.73,47.45
0.5159,11.04,3.59,10.19,36.73,123.19,24.72,34.68,98.77,42.8,70.22,83.02,43.53,98.18,78.13,46.5
0.5529,11.15,3.59,10.21,36.73,122.64,25.58,35.16,97.73,43.63,70.44,81.62,44.32,97.94,77.28,46.67
0.5878,11.22,3.37,10.39,36.24,122.6,24.94,34.78,98.71,42.49,70.18,83.08,43.18,97.91,78.33,46.07
0.6234,11.32,3.26,10.95,36.84,122.37,25.0,34.68,98.27,42.93,70.08,82.96,43.44,97.79,78.21,46.4
0.6592,11.18,2.85,10.5,37.72,121.97,24.47,34.82,97.75,42.54,69.84,82.7,42.99,97.61,78.16,45.73
0.6944,11.12,3.11,10.13,38.28,123.16,23.79,35.38,98.46,41.34,70.51,81.96,42.31,98.45,77.6,44.59
0.7312,10.99,3.16,9.96,37.95,121.61,24.93,35.22,97.17,42.93,70.67,82.09,43.37,98.4,77.41,45.58
0.7677,11.05,3.01,10.31,36.84,122.12,25.68,34.92,98.24,43.05,70.59,83.04,43.29,98.47,78.28,45.65
0.8039,11.03,3.03,10.29,37.34,123.27,24.54,34.73,99.63,41.96,70.61,84.19,41.98,98.59,79.15,44.73
0.84,10.99,2.97,10.35,36.78,123.11,24.69,34.36,99.35,42.89,70.04,84.04,42.92,98.3,79.06,45.76
0.8759,11.16,3.02,10.31,37.64,122.93,24.45,35.12,98.79,42.16,70.52,83.31,42.21,98.57,78.5,44.82
0.9115,11.24,3.06,10.21,36.81,122.05,25.38,35.86,97.26,43.0,71.31,82.27,43.09,98.65,77.43,45.19
0.9488,11.16,2.92,10.18,38.34,123.55,24.06,35.19,100.06,40.52,70.71,84.4,40.67,99.03,78.76,43.1
0.9844,11.31,2.8,10.98,38.73,124.66,22.46,34.83,100.91,39.62,69.82,85.08,39.96,97.98,80.19,42.78
