time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0248,35.89,28.86,7.94,4.95,1.45,1.91,7.84,3.36,2.36,27.1,145.28,8.5,28.83,139.38,9.36
0.0558,36.16,30.28,9.22,4.41,1.5,1.71,7.47,3.13,1.8,26.9,146.26,8.25,27.38,141.83,9.41
0.0903,36.61,28.98,10.13,4.09,1.3,2.32,7.45,3.45,2.5,29.52,143.32,8.82,30.59,138.34,9.71
0.1222,35.05,28.77,7.97,4.12,1.65,1.45,7.33,2.93,1.56,28.18,145.42,8.33,26.97,141.87,9.35
0.1558,35.89,29.83,8.54,4.42,1.43,1.76,7.74,3.17,1.58,26.64,146.91,8.32,26.27,143.02,9.26
0.1847,35.97,28.21,9.83,3.85,1.31,1.81,7.74,3.47,2.26,29.53,143.54,9.1,30.56,138.8,9.91
0.2184,35.16,29.73,7.41,4.89,1.05,1.69,7.64,2.69,2.06,28.41,145.97,9.01,26.61,143.87,9.37
0.2561,36.7,28.98,9.45,4.22,1.52,1.87,7.17,2.83,1.9,28.3,144.71,8.67,28.43,140.76,9.35
0.28,35.21,30.27,7.61,4.69,1.62,1.85,7.45,3.0,1.73,25.99,146.31,8.43,27.39,141.03,9.4
0.3177,36.5,29.16,9.17,4.09,1.63,2.02,7.61,3.4,2.26,29.91,142.81,8.77,30.79,137.76,9.63
0.3564,36.12,30.31,9.12,4.62,1.76,2.05,7.51,3.15,2.2,28.39,144.39,8.44,28.57,139.85,9.52
0.3924,36.55,29.25,8.98,4.18,1.03,2.03,7.66,3.02,2.19,28.48,146.29,9.28,27.67,142.84,9.75
0.4247,36.18,30.75,7.89,4.69,1.29,2.2,7.33,2.83,2.12,28.77,144.48,8.56,28.66,140.12,9.09
0.4559,36.05,28.66,9.93,3.81,1.39,2.2,7.32,3.36,2.2,27.34,145.92,9.6,28.34,142.0,10.43
0.4865,35.05,31.31,9.2,5.15,2.31,2.23,7.51,3.35,2.42,30.88,141.36,8.36,28.92,139.34,9.67
0.5188,36.47,28.79,9.82,4.09,1.23,2.3,7.59,3.01,2.35,27.69,145.93,9.43,28.09,141.59,10.39
0.5557,35.98,29.63,8.53,4.87,1.56,2.3,7.77,2.81,2.6,29.53,143.83,8.63,27.39,140.81,9.04
0.5882,36.44,29.55,9.17,4.01,0.85,2.11,7.58,3.23,2.27,30.05,143.62,9.02,29.1,140.23,9.85
0.6238,36.35,29.67,8.54,3.91,1.73,2.21,7.49,2.98,1.98,27.52,145.92,8.58,27.26,141.06,9.65
0.656,36.75,28.99,9.63,3.66,1.42,2.22,7.55,3.24,2.21,29.0,143.89,8.81,30.26,138.46,9.85
0.6841,36.53,29.16,8.36,3.65,1.67,1.98,7.43,2.88,1.91,27.11,147.12,8.77,27.65,141.87,9.47
0.7246,35.99,29.26,8.64,4.2,1.67,2.36,7.68,3.12,2.08,27.55,144.23,8.72,28.11,139.08,9.96
0.7567,36.45,29.59,8.47,4.26,1.53,2.28,7.56,2.82,2.14,27.07,145.38,9.08,28.07,140.34,10.17
0.7885,36.7,29.05,9.08,4.12,1.53,2.34,7.47,3.13,2.36,27.73,144.79,9.59,30.03,139.09,10.69
0.8239,36.08,28.8,7.54,4.82,1.44,2.32,7.92,2.89,2.57,29.08,144.17,9.47,29.34,140.28,9.72
0.8561,36.79,28.86,8.93,4.12,1.39,2.65,7.1,3.26,2.53,26.95,146.12,9.46,30.45,139.6,10.85
0.8844,36.76,29.01,8.06,4.44,1.67,2.2,7.84,3.03,2.38,28.42,143.96,8.93,28.69,139.45,9.76
0.9243,37.04,28.76,9.75,3.56,1.71,2.3,7.32,3.61,2.01,28.4,144.61,8.97,30.58,139.05,10.35
0.956,36.81,29.24,9.81,4.31,1.85,2.09,7.4,3.11,2.16,28.94,144.88,8.57,28.21,141.34,9.08
0.98,36.98,28.92,8.64,3.59,1.88,2.07,7.32,3.12,2.38,27.14,145.02,8.68,30.49,137.26,9.8
