time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14,angle_15,angle_16,angle_17,angle_18,angle_19,angle_20,angle_21,angle_22,angle_23,angle_24,angle_25,angle_26,angle_27,angle_28,angle_29
0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.43,17.08,39.24,56.53,111.69,54.47,112.22,64.38,142.13,123.82,60.66,124.72,118.38,69.9,75.86
0.0747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.54,17.71,40.23,56.09,111.74,51.8,111.88,64.37,140.51,123.01,61.07,123.61,115.27,72.19,73.62
0.1118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.56,17.67,40.55,54.87,113.1,53.17,112.09,64.2,140.68,122.1,62.16,121.0,114.06,73.59,72.98
0.1494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.72,18.42,39.31,53.23,114.24,47.99,111.86,64.32,141.48,122.88,61.12,123.19,117.29,70.23,75.28
0.1894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.88,18.78,38.95,54.2,113.55,45.42,113.03,63.68,140.06,125.2,59.45,123.06,118.78,69.41,73.42
0.2285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,17.57,37.5,53.62,114.06,47.37,112.46,64.01,141.77,123.36,60.9,123.08,115.49,72.23,72.53
0.2672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.41,17.98,40.1,53.45,114.54,48.3,111.68,64.62,140.22,122.8,61.32,121.78,115.73,71.61,73.37
0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.15,18.9,39.1,53.72,113.76,46.54,112.28,63.74,142.18,123.44,60.46,122.98,115.87,71.59,72.74
0.3464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.69,18.96,40.48,50.8,117.1,43.72,111.76,64.54,139.49,124.8,59.25,122.4,118.48,68.85,74.64
0.3855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.47,18.45,38.53,53.78,113.9,47.89,112.79,63.42,140.76,123.48,60.63,122.74,115.96,72.05,74.13
0.4261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.71,19.11,40.16,51.88,115.96,42.41,113.29,63.18,138.5,124.08,60.2,119.58,117.16,70.33,71.81
0.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.86,17.8,39.16,54.35,113.52,47.94,113.1,63.36,141.27,123.61,60.66,122.01,114.78,73.04,71.57
