time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0316,32.74,34.37,10.47,6.18,2.92,2.45,8.04,4.64,2.3,18.17,150.98,7.68,21.88,142.46,9.75
0.0804,45.06,25.24,5.82,15.77,1.7,4.33,16.2,2.23,1.7,22.82,127.3,4.82,23.15,124.27,2.14
0.1075,38.55,42.52,5.64,9.52,0.48,2.62,11.11,2.11,3.07,46.97,98.09,6.39,77.61,62.96,3.96
0.1378,48.44,36.02,4.64,1.5,1.61,0.66,8.46,0.7,4.12,36.17,118.59,7.78,46.61,101.8,6.23
0.166,34.29,34.45,9.72,4.41,2.15,1.18,7.15,4.32,1.76,20.52,149.42,7.59,24.1,142.0,10.07
0.2105,36.4,32.16,10.58,3.93,1.07,1.28,7.99,3.52,1.59,23.61,147.54,7.69,27.54,138.37,9.99
0.2414,35.79,33.37,11.1,3.77,1.24,1.35,7.06,3.55,1.91,19.94,150.15,7.6,23.77,141.59,10.41
0.2795,41.05,37.43,9.01,13.04,1.07,2.33,12.68,1.54,1.76,42.12,107.47,5.32,64.1,81.91,3.06
0.305,42.71,37.96,7.41,5.86,0.27,1.98,11.58,0.21,4.01,34.27,121.63,7.73,49.97,99.15,5.85
0.3342,45.09,34.76,4.11,2.13,1.85,1.09,10.06,1.13,5.56,35.61,128.3,9.6,46.97,108.79,9.46
0.3637,35.43,33.67,7.36,4.09,1.47,0.92,6.86,3.49,1.63,21.48,147.23,7.96,26.72,137.12,10.81
0.4165,35.36,35.93,8.88,12.13,1.37,1.84,13.98,0.92,2.14,39.15,108.1,5.41,72.07,69.54,3.62
0.4372,43.53,36.78,8.1,5.28,1.13,2.34,10.2,0.8,3.55,39.36,120.84,6.74,54.35,99.71,4.7
0.47,34.28,33.54,5.55,4.58,1.73,0.9,6.49,3.43,1.34,22.37,146.99,7.11,31.25,132.94,9.16
0.5125,39.58,32.02,7.74,10.68,1.84,1.98,13.32,1.37,2.93,39.7,111.81,6.07,58.58,87.48,3.96
0.539,43.42,35.79,5.59,3.93,1.0,1.61,10.19,0.29,3.51,41.71,119.9,7.25,50.35,104.54,5.6
0.5616,32.97,35.41,5.62,4.02,2.23,0.95,5.74,4.08,1.37,21.64,146.92,6.39,25.87,137.79,8.55
0.6114,42.38,38.55,4.44,7.3,1.2,2.34,9.17,2.11,1.29,47.7,109.03,7.43,59.51,91.3,5.41
0.631,33.01,33.63,5.91,3.82,1.58,0.79,6.1,3.75,1.36,24.11,146.83,6.67,27.15,137.88,8.68
0.6772,39.11,41.94,5.55,6.36,1.28,2.74,9.32,2.33,1.95,44.68,110.32,6.8,56.07,92.94,5.0
0.7038,45.12,32.96,3.79,1.28,1.57,1.14,9.22,0.4,4.98,32.06,136.22,8.09,33.86,126.43,8.02
0.7243,33.0,34.54,7.58,4.52,1.97,0.83,6.49,4.43,1.44,23.03,147.22,6.37,28.77,134.69,9.16
0.7683,35.24,28.97,8.47,14.62,1.15,3.46,15.24,4.16,1.38,40.08,105.76,4.99,47.89,91.71,2.37
0.7997,42.45,36.66,9.12,6.96,1.01,2.73,11.65,0.85,3.76,44.14,107.45,6.52,65.13,80.61,4.4
0.831,49.27,34.35,2.38,3.82,1.06,0.34,11.04,1.43,3.91,39.47,119.89,9.14,53.62,98.16,8.51
0.8623,33.56,36.31,12.12,4.3,2.33,1.58,6.73,5.27,2.21,21.79,147.87,7.64,27.04,137.49,11.6
0.9112,33.72,36.91,13.16,3.92,2.45,1.93,6.87,5.47,1.94,22.53,148.03,7.33,25.94,139.5,11.39
0.9406,33.83,35.51,11.01,4.33,2.13,1.62,7.54,5.2,2.42,24.28,145.78,8.06,28.16,136.99,11.49
0.9736,34.96,35.76,12.87,3.72,1.58,1.52,7.04,4.78,2.36,25.54,145.47,7.68,28.56,137.31,11.06
