time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0208,23.87,23.91,31.71,18.81,6.33,5.42,41.61,123.25,12.48,40.21,129.08,16.36,31.22,140.33,16.08
0.0549,23.54,23.78,33.55,18.26,6.7,5.41,40.88,123.61,12.05,39.23,129.75,15.49,30.94,140.81,15.56
0.0866,24.3,23.66,32.68,18.64,6.77,5.47,41.24,123.25,12.23,39.92,128.87,15.78,30.95,140.0,15.54
0.1223,23.23,23.61,31.76,18.62,6.27,5.88,41.84,122.31,12.7,40.04,128.64,16.77,31.31,139.94,16.61
0.1438,22.64,23.98,31.92,18.29,6.43,5.34,40.44,124.28,12.28,39.6,129.7,16.22,31.29,141.15,16.29
0.1877,22.87,23.65,32.75,18.76,6.75,5.53,40.94,123.26,12.51,39.71,129.02,16.21,30.88,140.59,16.07
0.2188,22.43,23.52,32.91,18.23,6.27,5.59,40.79,124.22,12.62,39.26,130.55,16.45,31.47,141.35,16.43
0.2515,22.86,23.11,31.59,18.31,6.27,5.41,40.52,124.0,12.34,39.1,130.0,16.08,30.71,141.02,16.1
0.2872,23.09,23.73,31.73,18.34,6.7,5.29,41.28,123.16,12.05,41.43,127.55,15.94,31.74,139.92,16.22
0.3149,23.81,23.69,32.76,18.69,6.8,5.47,41.37,123.19,12.0,40.8,128.24,15.62,31.99,140.0,15.82
0.3539,22.97,23.99,31.64,18.57,6.51,5.61,41.31,123.36,12.28,40.34,129.07,15.99,31.51,140.58,15.7
0.3875,22.79,23.18,32.64,18.34,6.59,5.37,40.52,123.97,12.28,38.45,130.42,15.41,29.92,141.57,15.56
0.422,23.88,23.73,33.86,18.42,6.5,5.44,40.75,123.61,11.92,39.12,129.83,15.17,30.72,140.67,15.11
0.4535,23.81,23.37,31.72,18.38,6.44,5.52,40.57,124.08,12.4,39.88,129.63,16.11,32.52,140.17,16.09
0.4867,23.58,23.32,30.52,18.85,6.31,5.64,41.16,123.27,12.81,40.5,128.43,17.24,31.05,140.38,16.9
0.5204,22.16,22.48,33.21,18.34,6.06,5.6,40.51,123.8,12.63,38.45,130.88,16.12,31.83,140.71,16.15
0.5541,22.24,23.26,32.77,18.64,6.4,5.27,40.58,124.05,12.34,38.76,130.06,15.73,29.36,141.86,15.61
0.5879,23.02,23.08,32.32,18.5,6.42,5.36,40.07,124.67,12.43,38.72,130.94,15.87,32.58,140.63,16.03
0.6172,22.73,22.59,32.38,18.46,6.11,5.38,40.04,124.77,12.62,38.68,130.93,16.36,31.39,141.44,16.5
0.6501,22.45,23.02,31.56,18.58,6.33,5.4,40.54,124.21,12.29,39.44,129.84,16.15,31.33,140.75,16.4
0.6868,22.63,23.42,32.42,19.06,6.46,5.48,41.2,124.04,12.16,39.55,129.74,16.18,29.67,141.72,16.03
0.7132,22.62,23.02,33.0,18.9,6.26,5.63,39.92,124.94,12.52,37.77,131.72,15.88,30.31,141.82,15.98
0.7537,22.87,22.86,32.05,19.32,5.97,5.78,41.15,124.43,13.02,39.42,130.55,17.44,29.95,142.29,16.82
0.7816,22.11,22.57,31.26,18.79,6.34,5.29,40.87,123.85,11.77,38.77,130.58,14.75,30.17,141.65,14.37
0.8187,22.41,23.15,32.68,18.63,6.11,5.35,39.48,125.89,12.51,37.99,132.04,16.05,30.88,142.03,15.81
0.8556,23.0,23.15,30.48,19.09,6.19,5.58,40.96,123.39,12.3,38.94,130.07,15.8,29.87,141.65,15.44
0.8872,22.81,23.7,30.85,19.07,5.89,5.66,40.58,125.0,12.99,39.71,130.42,17.1,31.91,140.68,16.68
0.9201,23.57,23.89,30.52,19.41,6.24,5.41,40.69,124.83,12.71,39.91,129.83,16.75,30.77,140.98,16.08
0.9525,22.12,22.82,30.73,19.67,5.91,5.68,38.76,126.39,12.69,37.37,132.39,15.91,29.56,142.22,15.24
0.987,23.64,23.99,28.77,19.75,6.08,5.77,41.47,123.42,12.49,41.01,128.0,16.7,31.9,138.26,15.61
