time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0315,19.56,18.29,29.09,16.47,5.93,4.41,41.34,124.01,13.58,44.04,128.87,16.7,41.9,137.11,18.33
0.072,48.51,26.72,32.02,11.23,2.64,4.88,52.07,103.0,11.13,58.61,101.24,17.15,57.54,103.29,18.38
0.0908,19.94,17.98,28.68,16.1,6.06,4.17,44.3,121.41,13.8,48.2,126.07,16.36,47.16,133.65,18.5
0.1312,19.94,18.75,29.02,16.93,5.51,5.19,46.1,120.71,16.87,49.33,125.27,21.37,47.69,131.76,22.15
0.1668,20.5,18.54,23.17,16.87,6.83,3.6,42.71,120.81,14.73,50.19,123.99,18.22,50.68,128.66,19.39
0.2,53.77,25.56,28.45,17.33,3.76,4.39,35.86,119.4,10.42,42.89,119.98,11.63,47.41,121.01,10.52
0.2311,21.94,18.51,24.35,18.4,7.51,3.04,40.62,126.68,15.16,47.28,129.3,18.55,50.19,130.87,20.54
0.2552,21.37,17.75,25.37,18.1,6.83,3.69,44.53,124.61,15.05,50.8,127.13,18.55,52.96,129.42,20.82
0.3029,22.72,15.82,24.02,17.81,6.86,3.32,44.19,124.17,14.41,53.37,124.81,17.18,57.84,124.72,20.45
0.3347,22.7,16.21,25.94,18.31,7.11,3.41,46.14,122.72,15.1,54.12,124.32,18.63,56.45,125.79,21.82
0.3657,23.85,15.29,26.65,17.1,7.01,3.08,48.28,120.71,14.82,58.75,120.34,17.45,60.91,121.76,21.07
0.3997,23.8,15.49,25.69,17.79,7.67,2.84,46.14,121.74,15.4,54.88,123.48,17.73,56.44,124.6,21.93
0.4348,22.8,13.99,22.96,17.42,7.15,3.17,49.39,120.24,15.9,59.76,119.86,19.28,63.46,119.99,23.56
0.4679,23.31,13.38,25.62,16.03,7.69,2.04,50.42,119.74,15.6,63.97,116.49,17.86,66.29,116.59,22.74
0.5017,23.25,12.6,26.71,15.74,7.76,1.46,48.28,121.31,15.16,61.89,118.03,17.14,66.4,115.33,22.7
0.5353,24.92,12.67,23.43,17.45,8.42,2.99,52.35,119.66,16.41,66.26,115.05,18.75,70.59,111.63,23.66
0.5688,27.42,12.68,23.01,17.87,8.75,3.81,52.97,122.7,17.04,66.54,116.37,18.93,60.0,112.82,27.12
0.6001,28.79,12.92,21.3,18.6,10.57,4.23,51.79,125.05,18.77,64.65,119.58,20.97,57.42,117.45,31.47
0.6316,30.29,12.47,20.52,19.18,8.67,4.1,48.73,127.74,16.78,61.98,121.86,18.45,47.61,109.52,36.43
0.6584,30.62,13.22,18.93,19.46,9.43,4.65,50.87,125.81,16.34,64.84,119.52,17.84,51.79,106.65,28.46
0.6999,30.33,12.9,17.96,19.77,8.42,4.14,51.64,122.56,18.35,65.53,117.17,22.4,64.29,115.55,27.59
0.7312,30.51,13.02,19.94,19.18,14.26,6.42,55.76,123.58,16.02,67.01,119.45,17.45,37.35,16.48,26.76
0.7543,29.17,13.38,17.55,20.18,17.03,16.73,54.23,124.12,16.57,64.03,121.19,18.76,42.48,71.32,81.48
0.8016,28.75,13.16,16.07,20.61,18.14,15.68,55.47,121.38,17.54,67.84,117.39,19.81,59.93,117.66,28.19
0.8333,29.3,14.52,15.93,19.98,23.96,22.48,55.02,122.73,20.4,68.2,116.75,22.04,53.49,121.46,33.91
0.8675,30.24,13.03,13.96,26.2,58.38,19.65,55.43,120.61,18.15,63.87,119.81,21.59,62.18,117.07,29.0
0.9002,26.95,13.98,15.75,27.84,128.83,20.11,52.94,127.31,17.67,63.76,122.56,19.05,41.66,61.12,103.37
0.931,31.32,14.5,15.57,23.42,23.54,17.72,53.64,121.64,18.71,64.56,119.01,21.22,58.06,118.62,30.21
0.9614,25.25,13.53,16.7,37.16,131.25,13.95,54.77,126.55,17.16,64.53,122.43,18.28,39.52,37.42,54.69
