time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0169,22.99,24.85,29.73,18.05,6.97,5.83,41.28,123.19,11.74,40.68,127.26,14.83,26.84,142.27,13.97
0.0398,23.03,25.08,30.13,17.83,6.77,5.91,42.31,121.56,11.82,41.56,125.89,15.36,28.08,140.77,14.68
0.0844,23.56,24.81,28.91,18.59,7.17,6.01,43.71,120.72,11.42,45.05,122.88,15.34,30.05,139.12,14.28
0.1173,23.36,25.23,30.33,18.11,7.21,5.87,43.13,121.02,11.56,42.6,125.27,14.83,29.32,140.05,14.08
0.1523,23.66,25.47,28.64,18.42,6.94,5.9,43.27,121.22,11.46,44.22,123.61,15.45,29.29,139.4,14.38
0.1871,24.71,24.75,29.68,18.26,7.2,5.99,42.37,121.61,11.52,42.02,125.82,14.58,29.07,140.15,13.86
0.2148,24.66,25.06,29.71,18.28,7.19,5.97,42.22,122.06,11.7,42.78,125.26,15.3,30.43,139.43,14.78
0.2464,23.85,24.99,27.96,17.82,6.93,5.8,41.82,122.3,11.71,41.21,126.98,15.05,29.36,140.92,14.45
0.2814,25.39,25.33,30.17,18.35,6.6,6.15,42.1,121.54,12.11,44.29,123.41,16.05,32.52,137.36,15.52
0.3156,24.74,25.1,29.53,18.15,6.88,5.72,41.8,121.78,11.56,42.42,125.23,15.11,30.08,139.93,14.68
0.3467,23.62,24.45,29.29,18.48,6.68,5.85,42.1,121.4,11.98,42.61,125.16,15.32,30.72,139.15,14.94
0.3807,23.98,25.07,29.24,18.0,6.71,5.83,41.48,122.34,12.02,42.03,125.91,15.81,30.1,139.99,15.39
0.4146,24.06,24.63,30.65,18.27,6.9,5.77,43.56,119.94,11.75,43.73,124.07,15.35,30.86,139.04,14.71
0.4476,24.02,24.64,30.38,17.92,6.84,5.89,41.57,122.43,12.06,40.85,127.34,15.66,29.31,141.24,15.13
0.4832,24.11,25.21,30.64,18.02,6.85,5.6,39.82,124.31,12.09,39.95,128.55,15.6,29.06,141.94,15.19
0.5149,24.09,24.83,31.11,17.78,6.86,5.69,41.42,121.98,11.83,41.58,126.35,15.55,31.52,139.41,15.36
0.5469,24.4,25.28,31.3,18.21,7.17,5.42,42.26,121.3,11.38,43.0,124.46,14.72,29.28,140.04,14.11
0.5783,23.93,25.04,30.73,18.22,7.12,5.74,41.41,122.5,12.09,41.32,126.61,15.63,29.85,140.12,15.16
0.6147,23.63,24.85,30.05,18.32,7.11,5.89,42.1,121.41,11.56,41.72,125.44,14.88,28.86,139.67,14.14
0.6515,23.8,24.95,30.66,17.99,7.0,5.61,40.95,122.76,11.56,40.34,127.64,14.55,29.01,141.26,14.16
0.6833,23.72,25.19,32.55,18.33,7.31,5.66,42.7,120.76,11.54,42.01,125.21,14.75,28.71,140.57,14.35
0.7082,23.96,25.11,31.06,18.0,7.1,5.63,41.57,122.2,11.43,41.54,126.42,14.66,29.69,140.47,14.16
0.7503,24.4,25.19,30.35,17.71,6.88,5.48,41.47,122.25,11.55,41.3,126.6,14.84,29.63,140.48,14.45
0.7762,24.99,25.08,30.16,17.99,6.77,5.71,41.83,122.2,12.11,42.34,125.82,16.18,32.39,138.11,15.74
0.818,24.62,24.81,30.01,18.1,6.84,6.11,42.43,121.33,12.13,41.82,125.7,15.99,29.17,139.46,14.98
0.8495,24.4,25.35,29.9,18.4,6.91,5.9,43.3,120.78,12.2,43.71,124.14,16.5,30.11,139.21,15.57
0.883,24.43,25.22,30.35,18.63,7.11,5.78,42.59,121.37,11.99,41.9,125.97,15.56,29.48,139.79,14.71
0.9177,23.59,24.92,30.35,18.42,6.95,5.82,42.44,121.49,11.72,42.01,125.99,15.46,30.13,140.0,14.87
0.9495,23.49,24.51,32.18,18.52,7.02,5.71,43.2,120.62,11.83,41.85,125.79,15.18,29.26,139.77,14.82
0.9841,23.45,25.18,32.73,18.7,7.25,5.71,42.55,122.15,11.93,41.66,126.8,15.65,30.2,140.22,15.11
