time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.021,23.65,11.72,4.28,9.42,6.97,2.32,4.78,12.67,2.07,4.12,12.63,0.71,3.21,7.15,3.12
0.0449,23.63,11.58,4.5,9.73,6.8,2.0,5.06,12.87,1.81,4.5,13.12,0.3,4.04,7.49,3.11
0.0881,23.56,11.9,4.79,10.14,7.23,1.91,5.38,13.17,1.53,4.69,13.2,0.58,4.15,7.46,3.35
0.1218,23.56,11.67,4.46,10.29,7.18,1.88,5.39,13.26,1.73,4.52,13.47,0.49,4.17,7.58,3.1
0.1453,23.55,11.31,4.64,10.41,6.56,1.62,5.42,12.77,1.79,4.5,13.02,0.7,4.02,7.08,3.39
0.1889,23.29,11.45,4.78,10.14,6.66,1.58,5.24,12.62,1.6,4.14,12.57,0.86,3.68,6.95,3.2
0.2204,23.2,10.8,4.96,9.81,6.33,1.51,4.88,12.12,1.42,4.7,11.92,0.64,4.01,6.86,3.05
0.2548,21.17,10.45,4.6,9.34,6.29,1.16,5.02,11.39,0.69,4.62,10.17,1.02,3.51,5.87,3.26
0.2884,20.59,10.03,5.42,9.67,6.07,0.83,5.77,10.73,0.34,4.47,9.35,1.33,2.94,6.07,3.53
0.3141,19.84,9.79,3.79,10.07,5.27,1.57,6.68,9.53,1.31,5.2,9.18,2.98,3.87,6.18,4.62
0.3461,19.75,8.88,5.07,10.38,4.53,1.32,6.62,7.87,1.24,3.59,7.99,2.67,3.51,6.87,4.13
0.3884,17.8,8.83,5.24,10.21,4.24,1.7,6.42,6.97,2.03,3.55,7.49,3.66,3.92,6.98,5.06
0.4148,16.46,8.68,6.16,10.87,4.78,1.95,6.88,6.58,2.6,2.64,8.25,4.57,5.03,8.21,5.73
0.4566,16.64,7.83,7.61,11.76,4.84,1.79,7.87,6.1,2.58,2.59,8.76,4.87,4.84,9.05,5.47
0.4945,19.91,4.67,6.14,6.78,7.91,2.91,4.9,8.38,2.38,0.88,10.98,3.66,13.89,6.46,2.87
0.51,17.91,6.59,5.25,13.03,5.33,2.22,10.38,6.0,2.98,5.55,11.41,5.71,5.93,14.56,6.53
0.5666,24.51,20.67,23.17,21.55,35.74,33.52,39.88,38.77,31.78,49.28,75.69,42.0,52.57,73.25,44.95
0.5846,22.68,24.03,38.59,33.2,84.19,54.99,49.87,102.3,53.43,56.69,117.98,38.76,52.12,120.36,30.24
0.6156,39.25,4.26,11.89,7.35,8.19,6.76,4.49,9.87,5.99,7.32,10.91,5.99,9.07,8.54,4.44
0.6599,16.49,7.49,8.49,10.25,10.08,3.62,6.62,10.32,3.58,1.03,9.46,3.15,5.71,7.35,1.73
0.6806,38.95,8.14,6.47,7.91,2.46,7.79,7.53,6.8,8.33,16.47,12.44,11.66,18.06,6.51,11.3
0.7219,22.1,13.52,17.58,14.22,8.7,4.11,15.27,13.59,3.65,25.41,25.72,3.74,41.65,19.79,4.51
0.7607,22.61,18.99,18.17,12.52,3.89,1.66,7.49,10.59,0.68,12.37,20.59,3.8,23.78,14.13,10.15
0.855,28.74,20.21,30.81,61.36,24.93,4.15,56.74,21.26,4.46,29.49,22.71,3.17,13.14,12.3,1.94
0.895,38.89,39.79,23.46,69.97,20.18,16.49,64.65,37.67,40.58,44.14,39.68,42.72,22.87,21.85,17.0
0.9177,34.36,41.08,21.04,70.27,19.63,12.14,68.16,38.32,35.03,46.76,35.08,28.23,17.08,15.92,3.63
0.9521,32.1,39.91,22.12,67.54,20.26,9.22,61.96,30.87,22.47,40.04,28.4,19.85,15.9,15.36,7.39
0.9881,35.69,44.64,21.29,72.65,17.79,10.93,61.91,34.79,24.85,35.46,33.3,22.66,14.25,18.29,13.52
