time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14,angle_15,angle_16,angle_17,angle_18,angle_19,angle_20,angle_21,angle_22,angle_23,angle_24,angle_25,angle_26,angle_27,angle_28,angle_29
0.0306,28.9,11.73,5.41,24.71,82.95,36.95,115.99,62.33,54.34,126.46,64.97,73.09,129.27,57.35,81.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0637,29.36,11.37,6.6,23.83,86.5,35.78,116.06,62.53,55.39,126.44,64.87,73.9,129.38,56.53,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0976,30.15,11.62,4.92,24.93,82.34,36.49,116.69,61.62,54.39,126.38,64.38,73.39,128.51,56.84,81.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1321,29.39,12.15,5.11,25.78,78.82,38.1,116.64,62.29,53.55,126.04,65.16,71.24,127.71,57.72,77.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1658,29.74,11.23,4.95,26.3,80.67,36.32,117.41,62.11,55.8,126.68,64.72,72.79,128.73,57.45,80.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2026,30.01,11.63,4.49,26.53,81.07,36.53,118.27,61.09,54.96,126.88,64.45,71.55,128.57,57.22,78.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2377,30.18,11.94,3.95,25.85,80.5,37.84,117.19,61.88,53.08,126.64,65.0,71.05,129.0,57.15,79.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2706,30.08,11.39,5.56,24.97,80.73,37.86,116.6,62.08,54.81,126.26,64.89,72.36,128.62,57.15,80.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3039,29.84,11.59,4.52,26.03,78.38,38.15,115.81,63.03,52.71,126.44,64.95,71.33,129.71,57.1,81.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3377,29.95,11.75,5.03,25.81,79.47,37.3,118.37,60.66,53.65,127.67,63.94,71.31,130.03,56.58,80.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
