time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0162,37.97,17.74,1.58,16.42,9.51,2.34,9.24,13.57,2.83,8.31,12.07,3.97,14.0,7.34,5.38
0.0541,27.29,11.98,2.89,13.86,9.19,0.91,7.77,15.0,2.76,7.17,14.68,3.86,8.62,9.54,5.2
0.0972,26.49,11.63,3.27,13.37,8.89,1.14,7.18,14.63,2.78,6.96,14.06,3.76,8.78,8.75,4.96
0.119,38.28,17.8,1.74,15.45,8.58,2.09,8.47,12.87,2.17,7.61,11.5,3.23,13.02,6.64,4.55
0.136,27.35,12.16,3.71,13.18,8.93,1.14,6.83,15.11,2.92,7.01,14.47,4.12,9.08,8.93,5.45
0.1958,40.14,17.61,1.88,15.74,8.34,2.15,9.09,12.64,2.57,9.08,11.78,3.59,14.0,6.98,4.52
0.2144,27.21,11.67,3.83,12.69,8.95,0.57,6.58,15.06,3.2,6.99,14.63,4.15,9.2,9.2,5.5
0.2618,36.13,16.02,3.28,14.83,9.37,3.02,8.58,13.18,2.91,9.84,11.16,3.65,16.11,6.2,4.88
0.286,26.13,12.34,2.89,12.73,9.31,0.97,6.64,15.18,3.6,7.22,15.09,4.74,9.41,9.04,6.26
0.3277,35.51,16.25,3.91,12.21,9.62,3.95,6.99,15.42,2.75,8.8,13.06,4.33,13.12,8.21,5.29
0.3501,27.03,11.11,4.34,11.87,8.93,1.14,6.8,14.94,4.09,7.24,15.29,5.08,8.01,9.81,6.65
0.3976,29.54,13.4,2.89,13.89,5.12,1.5,3.46,6.42,2.82,6.41,8.04,3.82,13.44,5.7,4.54
0.4072,26.88,11.05,5.25,12.24,9.55,0.98,7.14,15.89,4.38,7.15,16.13,5.25,7.85,10.62,6.59
0.4621,36.94,14.9,5.6,11.28,9.41,2.64,7.02,14.12,3.29,9.48,12.1,4.47,14.65,7.37,5.21
0.4703,26.01,11.47,4.02,12.24,9.4,1.41,7.1,15.37,4.48,7.05,15.48,5.53,7.56,9.86,6.72
0.518,38.94,15.45,3.42,10.48,8.84,3.21,5.18,12.54,2.52,10.18,11.5,4.01,14.9,6.78,5.5
0.5475,26.35,11.52,3.75,12.19,9.43,0.98,7.19,15.22,4.11,7.29,15.51,5.18,7.86,10.15,6.71
0.5991,41.04,14.53,5.69,11.5,8.48,1.78,6.45,12.14,2.18,9.79,10.94,3.84,14.94,5.69,5.05
0.6234,25.56,11.79,2.45,11.71,9.59,0.87,6.93,15.13,4.1,7.17,15.36,5.14,8.13,10.24,6.73
0.6542,38.51,13.93,4.72,7.95,8.36,3.13,3.72,11.63,4.21,9.86,10.67,5.26,15.87,7.69,6.96
0.6858,24.8,11.28,2.86,12.15,10.34,1.38,7.8,15.72,4.72,7.41,15.75,5.66,7.83,11.87,6.82
0.725,23.82,11.09,2.42,12.4,9.85,1.59,8.26,15.38,4.55,7.77,15.91,5.54,8.4,11.54,6.31
0.7542,23.99,10.41,3.12,12.58,9.72,1.18,8.62,14.9,4.03,8.45,16.34,5.39,9.56,11.69,5.88
0.7931,25.18,10.48,5.3,12.89,10.46,0.82,8.69,15.36,4.01,8.57,16.43,5.22,9.49,12.91,6.15
0.8241,25.86,10.97,5.36,12.76,10.32,0.88,8.72,15.55,4.43,8.58,17.38,5.94,8.75,13.77,6.77
0.8563,26.06,10.73,5.85,12.78,10.25,0.83,8.68,15.37,4.18,8.72,17.35,5.82,9.34,13.51,6.95
0.8881,25.37,10.26,5.3,12.67,10.39,1.0,8.37,15.42,4.33,8.49,17.21,6.03,9.03,13.89,7.15
0.9197,25.59,10.38,5.53,12.34,10.27,1.38,8.24,15.16,4.32,8.49,16.86,5.96,9.08,12.91,7.0
0.9542,25.27,10.41,5.53,12.25,10.29,1.3,8.02,15.42,4.63,8.11,16.95,5.8,8.73,13.66,6.84
0.9861,25.86,10.83,5.54,12.45,10.48,1.26,8.31,15.64,4.68,8.32,16.84,5.89,8.82,13.46,6.75
