time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0337,30.57,27.71,20.57,9.01,1.86,4.39,10.52,4.37,3.82,27.6,142.06,11.07,31.57,136.11,13.13
0.0723,32.31,28.5,20.43,8.75,1.93,4.52,9.79,3.38,4.27,26.07,145.42,12.54,30.62,140.06,14.24
0.1061,29.64,26.26,17.14,9.22,1.54,4.2,10.78,3.72,3.68,26.41,143.4,11.93,30.28,137.68,13.78
0.1303,32.03,28.67,17.9,8.72,1.97,4.36,9.93,3.23,4.13,28.76,142.9,12.57,31.77,139.04,14.03
0.1692,29.61,27.45,17.02,9.07,1.23,4.17,10.45,3.66,4.04,27.41,143.71,12.45,29.82,139.82,14.09
0.2072,32.1,28.32,18.63,8.25,1.82,4.04,9.98,3.61,3.7,27.93,144.49,12.01,30.69,140.53,13.38
0.2418,31.02,28.85,16.82,8.72,1.33,4.37,9.58,2.95,4.3,27.94,143.56,12.86,30.63,139.99,14.09
0.275,30.39,28.57,17.27,8.79,1.06,4.21,9.38,3.68,4.21,26.62,144.28,12.1,31.78,138.24,13.93
0.3069,30.59,28.87,16.22,8.74,1.0,4.33,9.57,3.41,4.3,28.37,143.37,12.54,31.83,139.04,13.97
0.3374,29.4,27.74,15.11,8.82,0.93,3.93,10.22,3.6,4.21,28.56,142.72,12.59,30.16,139.55,13.94
0.3691,32.02,30.15,15.26,8.26,1.4,4.17,8.74,2.82,4.34,28.17,142.87,13.07,34.96,135.99,14.29
0.405,29.38,27.5,18.08,8.24,1.55,3.82,9.87,3.29,3.42,27.49,144.2,12.57,30.41,140.19,14.16
0.4378,30.82,28.69,17.27,7.93,1.68,3.96,9.31,3.15,3.54,26.02,145.35,12.18,31.31,139.35,13.93
0.4717,29.99,28.03,16.36,8.35,1.47,3.97,9.46,2.97,3.97,27.11,144.12,12.53,31.46,138.6,14.13
0.5056,30.37,29.32,15.18,8.48,1.38,3.89,9.56,2.78,3.73,27.91,142.84,12.28,33.56,136.84,13.78
0.5334,28.37,28.55,15.93,8.48,1.14,3.68,10.1,2.96,3.17,27.58,142.95,11.16,28.37,140.32,12.35
0.5685,30.03,28.86,17.69,7.63,1.6,3.62,9.78,3.11,3.25,26.48,144.9,11.43,29.55,140.14,13.07
0.6038,30.54,28.97,16.22,8.05,1.06,3.76,9.96,2.71,3.31,25.87,145.4,11.24,30.25,139.1,12.13
0.6351,28.97,28.51,15.49,8.21,1.02,3.53,10.15,2.56,3.11,26.44,144.89,11.57,29.7,140.14,12.72
0.6731,30.52,28.34,18.32,7.48,1.42,3.45,9.78,3.03,2.95,26.42,144.84,11.64,29.86,140.31,13.13
0.705,31.34,29.16,18.82,7.71,1.26,3.9,9.35,2.98,3.78,26.43,145.45,12.35,30.68,140.3,13.59
0.738,31.55,29.53,15.23,7.93,1.0,3.8,9.31,2.83,3.74,26.64,145.09,12.12,32.6,138.26,13.54
0.7685,30.18,28.01,16.85,7.64,1.0,3.69,9.54,2.59,3.21,25.33,146.62,12.15,30.4,140.64,13.29
0.8001,30.11,28.59,14.82,7.79,0.9,4.02,9.37,2.46,3.49,25.16,146.84,11.98,30.41,140.57,12.95
0.8275,30.31,27.74,15.58,7.76,0.94,3.62,9.79,2.56,3.3,27.01,145.26,12.28,30.14,140.98,13.15
0.8723,30.29,28.33,15.98,7.69,1.21,3.79,9.77,3.08,3.41,26.13,145.12,11.85,29.38,140.3,12.84
0.9065,31.41,29.52,16.69,7.67,1.58,3.65,9.47,3.03,3.36,26.87,144.34,11.28,28.79,140.45,12.22
0.9375,31.16,29.01,15.0,8.54,1.24,3.39,9.8,3.36,3.61,27.56,143.27,11.53,30.48,138.83,12.5
0.9702,30.56,28.63,16.3,8.32,1.28,3.54,9.74,3.26,3.26,27.96,143.58,11.18,29.85,140.41,12.11
