time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0317,28.61,14.03,7.59,16.43,16.87,8.28,15.62,30.21,43.58,17.55,39.4,61.81,16.3,47.07,71.14
0.0507,28.37,15.9,9.25,15.71,16.88,6.0,14.84,28.3,39.32,17.82,35.01,59.93,17.44,36.25,68.62
0.0994,31.34,15.91,8.74,14.44,15.41,4.18,13.39,27.34,28.9,16.84,30.6,46.27,17.21,28.07,58.06
0.1306,31.62,16.02,8.75,13.65,15.04,1.62,11.64,27.58,18.58,15.11,29.45,29.19,16.28,23.02,37.99
0.1622,31.06,16.28,10.36,13.87,14.38,1.42,11.27,26.59,13.3,14.75,27.97,19.37,16.68,21.48,25.32
0.2007,31.76,15.63,9.39,13.47,14.21,1.07,10.29,26.25,14.29,13.64,28.55,21.36,15.95,20.51,23.31
0.2306,33.02,16.24,9.17,13.62,15.37,3.08,10.69,27.99,21.26,14.36,31.7,34.27,16.46,23.89,38.83
0.2614,32.25,15.9,9.0,13.04,14.75,2.6,10.21,27.0,16.39,13.9,29.85,25.28,16.54,21.23,24.84
0.2957,31.79,16.55,8.58,13.49,15.7,3.58,11.2,27.88,18.84,15.21,30.68,29.46,17.78,22.8,32.54
0.33,32.71,15.41,9.15,12.92,14.58,3.09,9.6,27.2,15.48,13.18,28.99,22.39,16.09,20.83,23.8
0.3618,31.21,15.92,8.71,13.18,15.66,4.14,11.19,27.87,16.01,15.37,29.32,22.37,17.83,21.23,20.93
0.3945,31.51,16.92,9.38,13.29,15.99,5.61,11.5,28.49,19.62,15.96,28.98,26.21,18.56,21.7,29.27
0.4202,33.55,15.98,9.33,13.33,16.37,5.27,11.67,29.64,24.59,15.62,31.62,35.06,18.39,22.31,31.95
0.4665,30.78,15.76,9.55,13.0,15.8,4.23,10.92,28.6,18.41,14.76,30.66,27.23,17.04,22.03,25.12
0.503,32.02,16.8,9.62,13.03,15.89,5.14,10.63,29.05,19.55,15.01,30.67,25.65,17.98,22.11,24.79
0.5317,33.25,15.94,9.49,12.91,15.38,5.08,11.01,27.32,16.47,14.8,29.16,24.09,17.67,21.23,23.08
0.562,33.33,16.16,10.0,12.4,14.75,5.52,9.92,27.44,15.86,14.0,29.77,19.54,17.6,20.33,15.53
0.5927,33.68,16.13,8.64,13.0,15.37,5.75,10.93,27.16,16.51,14.53,28.57,20.93,17.75,20.07,17.34
0.6305,32.96,16.93,10.21,12.48,15.32,5.61,9.98,28.01,16.18,14.13,30.22,21.21,17.31,21.0,18.63
0.665,34.03,17.26,8.64,12.76,15.49,6.05,10.39,27.73,15.84,14.15,29.83,20.62,17.55,19.73,14.5
0.6988,33.8,16.98,9.7,12.39,14.38,5.4,10.12,26.28,11.68,14.17,28.46,13.93,18.04,19.31,9.64
0.7323,33.41,16.93,9.4,13.19,15.01,5.44,10.9,26.98,14.73,14.39,29.25,19.36,17.51,20.22,16.12
0.7639,33.16,17.29,10.67,13.24,15.56,6.03,11.22,27.86,17.01,15.33,30.28,23.77,18.74,21.79,23.22
0.7968,34.31,17.6,10.89,12.65,15.39,6.92,10.5,27.21,17.44,14.26,29.7,22.99,18.06,21.38,20.73
0.8308,35.37,16.85,9.67,12.49,14.66,6.72,10.19,25.99,13.73,13.69,28.46,18.58,17.05,19.49,14.82
0.8577,35.55,17.4,9.26,12.87,14.99,7.77,10.96,26.53,19.71,13.91,29.29,24.0,17.42,19.72,17.77
0.8918,35.97,17.49,8.72,12.29,15.68,10.31,11.06,27.91,26.22,14.01,31.0,30.14,17.54,20.55,20.17
0.9292,36.81,17.81,9.78,11.9,16.61,14.76,11.55,29.98,36.21,14.56,32.66,37.41,18.55,21.23,22.74
0.9585,36.38,17.64,11.44,12.23,18.11,20.18,12.34,30.48,40.44,15.06,33.17,41.88,18.31,21.89,28.59
