time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0346,20.71,40.6,20.4,7.16,1.64,1.58,1.74,4.13,0.64,6.26,2.73,8.19,20.38,118.36,23.92
0.0732,20.82,40.7,20.95,6.72,1.48,1.39,1.57,3.89,0.86,6.07,2.59,8.2,19.76,117.94,25.0
0.1118,20.94,41.04,21.51,7.16,1.67,1.43,1.76,4.23,0.66,6.31,2.81,8.24,20.2,119.1,23.78
0.1493,21.86,40.81,22.89,7.23,1.23,1.57,1.84,3.86,0.29,6.07,2.67,8.24,20.95,122.34,22.46
0.1861,21.76,40.88,21.79,7.17,1.41,1.57,1.73,3.96,0.46,6.17,2.91,8.31,21.25,121.44,22.36
0.2212,20.68,40.98,22.61,7.14,1.46,1.42,1.9,3.93,0.51,6.29,2.8,8.6,20.11,121.44,23.73
0.257,21.56,40.83,23.3,6.82,1.51,1.59,1.53,3.97,0.47,6.04,2.98,8.26,21.0,121.54,22.74
0.295,21.79,40.94,23.47,6.82,1.48,1.38,1.68,3.97,0.37,6.29,2.77,8.46,20.15,123.39,22.89
0.3311,21.01,41.04,23.56,7.13,1.66,1.41,1.82,4.14,0.4,6.31,2.83,8.62,19.49,122.95,23.71
0.3672,21.44,41.08,23.85,7.06,1.49,1.46,1.78,4.14,0.28,6.51,2.94,8.69,19.52,123.94,22.64
0.4043,21.82,41.02,22.49,7.13,1.68,1.51,1.76,4.23,0.27,6.45,2.97,8.62,19.31,124.17,22.52
0.4409,21.68,41.09,22.42,7.24,1.62,1.61,1.74,4.41,0.27,6.46,3.13,8.53,19.62,122.53,22.73
0.4779,21.52,41.26,22.11,7.37,1.67,1.66,1.82,4.6,0.17,6.62,3.39,8.62,19.58,122.68,22.48
0.5145,20.86,40.82,22.24,7.37,1.59,1.39,1.88,4.21,0.53,6.36,2.97,8.6,19.2,123.05,23.61
0.5511,20.99,41.18,22.95,7.7,1.57,1.6,2.05,4.27,0.3,6.35,2.77,8.32,20.16,122.73,22.76
0.5877,20.87,40.91,23.26,7.3,1.35,1.62,1.97,3.84,0.45,6.5,2.71,8.53,21.14,123.04,21.71
0.6246,21.09,40.29,23.48,7.28,1.46,1.57,2.04,3.87,0.38,6.39,2.63,8.3,20.93,123.55,22.38
0.6602,21.07,39.77,23.03,7.05,1.41,1.27,1.94,3.83,0.61,6.28,2.36,8.04,20.42,121.23,23.92
0.6993,21.53,39.99,23.21,6.56,1.64,1.23,1.75,3.63,0.56,6.16,2.55,8.42,19.53,123.39,24.2
0.7369,21.59,39.77,22.35,6.69,1.64,1.1,1.72,3.74,0.76,6.14,2.61,8.59,19.02,126.05,22.81
0.7715,21.8,40.03,21.58,6.61,1.51,1.12,1.55,3.87,0.78,6.17,2.98,8.65,18.85,125.01,23.11
0.8081,22.26,39.86,21.04,7.11,1.66,1.13,1.7,4.12,0.5,6.07,3.0,8.32,18.57,123.33,24.35
0.8441,21.89,39.39,20.13,7.11,1.53,1.19,1.67,4.03,0.56,5.92,2.8,8.06,19.99,120.42,24.93
0.8802,21.37,39.96,21.4,6.85,1.53,1.38,1.53,3.74,0.53,5.82,2.59,8.12,20.64,119.94,24.75
0.9153,21.79,39.51,21.83,6.6,1.87,1.31,1.68,3.84,0.49,6.25,2.65,8.35,19.76,121.12,25.16
0.9544,21.37,39.39,19.96,6.78,1.58,1.12,1.56,3.97,0.61,5.92,2.76,8.15,19.72,119.61,25.85
0.9906,21.43,39.87,21.72,7.15,1.65,1.53,1.69,3.83,0.34,6.07,2.66,8.16,21.04,120.42,24.12
