time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0285,28.0,12.59,1.57,8.18,4.34,3.07,2.73,9.29,3.33,2.53,10.5,1.91,2.35,5.73,2.17
0.0494,27.08,12.95,0.96,8.64,4.12,3.16,2.93,8.82,3.01,2.58,9.46,1.87,1.95,4.9,2.3
0.0955,27.88,13.84,1.3,9.08,4.37,3.43,3.14,8.92,2.96,2.32,9.41,2.08,2.06,4.9,2.61
0.1292,26.72,13.21,0.57,8.3,4.42,3.37,2.89,8.91,3.02,2.45,9.95,1.52,2.7,5.53,2.42
0.1595,27.99,12.93,2.21,8.6,4.01,3.49,3.01,7.72,2.85,1.93,7.91,2.71,1.58,3.62,3.6
0.1925,27.35,10.95,2.21,8.41,2.82,4.89,3.33,5.86,3.42,1.85,6.03,3.17,3.62,2.1,2.09
0.2278,27.56,12.03,3.44,8.67,3.14,3.82,3.12,6.1,2.76,1.46,6.1,3.1,3.43,2.03,3.64
0.2629,28.87,11.47,4.3,8.51,3.12,4.12,3.32,6.18,2.91,1.66,6.29,2.92,2.97,2.11,2.93
0.2966,28.71,10.55,4.74,8.44,2.85,3.97,3.56,5.59,3.07,1.51,5.99,3.51,3.45,1.91,3.46
0.3151,29.23,10.17,4.96,8.42,3.17,4.07,3.48,5.28,3.15,1.62,5.44,3.63,4.44,1.35,4.06
0.3612,29.39,10.57,5.06,8.37,2.94,3.61,3.18,6.09,3.12,1.76,6.52,3.97,4.27,2.25,4.83
0.3929,28.72,10.14,4.42,8.25,3.03,3.86,2.99,6.08,2.94,2.27,6.6,3.38,3.6,2.3,4.48
0.4309,29.35,10.74,6.1,7.6,3.7,3.54,2.48,6.84,2.86,2.2,7.05,4.05,4.05,2.84,5.61
0.4609,29.59,10.41,6.73,7.64,3.22,3.18,2.82,5.05,2.11,2.59,4.42,3.66,3.92,2.68,4.85
0.4956,29.33,10.21,5.32,7.32,3.0,2.88,2.65,6.43,2.34,2.72,6.49,4.32,2.92,3.16,6.46
0.5429,32.12,10.8,8.59,6.2,2.91,2.94,2.53,3.83,1.83,2.9,2.97,5.86,12.83,43.17,21.71
0.5739,36.04,12.31,9.46,6.88,3.32,3.48,3.07,3.5,2.77,3.54,2.24,4.79,30.28,122.86,5.25
0.6068,34.03,10.98,6.56,6.21,2.07,2.61,2.9,4.06,1.91,3.62,4.26,4.94,28.84,119.57,6.29
0.6416,31.56,12.74,8.26,6.0,1.5,2.4,2.16,4.79,1.68,4.03,3.76,4.69,12.3,112.21,18.86
0.6701,33.61,11.89,8.55,6.97,1.85,2.66,2.49,5.59,2.12,4.82,5.5,6.49,25.77,129.1,6.3
0.703,32.87,11.77,7.37,6.46,1.97,2.72,2.11,5.76,2.07,5.5,5.17,4.56,22.72,132.26,5.21
0.7351,35.28,12.15,7.84,5.88,2.54,2.98,2.58,3.73,0.91,5.54,4.0,4.11,45.52,100.52,6.39
0.7683,36.87,11.35,7.92,5.93,4.77,1.95,4.47,6.17,0.81,5.05,5.79,3.82,61.22,73.74,9.81
0.7958,36.45,11.65,8.53,5.45,3.4,2.42,3.42,3.49,0.48,5.28,3.92,4.82,52.92,87.32,9.46
0.8278,34.59,11.75,8.84,5.89,2.79,2.44,1.87,3.84,1.08,5.54,3.51,5.93,40.0,107.38,8.22
0.8602,35.22,11.32,8.94,5.8,2.87,3.1,2.42,3.95,0.28,6.26,3.41,5.78,42.4,96.11,8.99
0.8925,34.11,11.23,9.84,4.98,2.71,2.23,1.37,5.39,0.8,6.08,3.11,7.38,20.77,98.63,20.99
0.9232,35.59,10.48,8.86,5.28,2.75,2.21,2.43,3.51,0.76,7.01,3.22,7.41,34.92,98.97,13.72
0.9555,35.32,10.36,7.82,6.22,2.78,2.29,2.63,4.8,0.98,6.73,2.98,8.1,25.05,79.96,25.41
0.9925,34.18,10.62,7.73,5.24,2.47,1.94,2.73,4.22,1.45,7.46,3.09,7.61,20.08,63.95,32.98
