time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0273,27.18,15.0,11.81,17.6,16.46,12.73,17.36,31.55,49.48,18.13,40.9,63.83,16.51,50.6,71.81
0.0548,25.63,15.13,13.07,17.27,16.87,9.12,17.17,30.41,41.06,19.2,40.83,60.75,18.04,52.79,68.63
0.0942,27.02,15.27,12.71,18.22,16.57,10.85,17.64,31.82,47.29,19.24,40.41,61.44,18.15,48.47,69.31
0.1275,27.3,14.75,13.07,15.96,16.65,11.92,15.62,30.86,49.48,17.19,42.91,68.25,16.29,51.98,76.44
0.1605,26.71,15.07,13.32,16.79,17.47,11.15,16.67,31.84,47.67,18.66,43.65,64.46,18.11,56.01,69.94
0.1894,26.7,14.63,12.87,17.1,16.26,11.62,16.5,30.6,43.32,17.65,42.31,62.0,16.63,51.38,70.53
0.2193,26.78,15.36,13.09,16.4,16.29,10.86,16.15,30.25,45.25,18.32,39.92,62.11,17.49,45.3,72.45
0.2545,27.66,15.03,12.62,16.96,16.84,10.37,16.7,31.0,46.37,18.83,40.72,63.12,18.21,47.99,72.28
0.2869,27.46,14.8,12.87,16.29,17.38,10.28,16.01,31.23,45.51,18.28,41.76,64.07,17.72,49.65,73.89
0.3253,27.75,14.63,12.27,17.14,16.35,10.28,16.4,30.72,43.67,17.72,41.35,63.17,16.47,48.29,73.52
0.359,27.41,15.17,13.03,16.58,16.45,10.86,15.92,30.98,46.43,17.49,41.15,63.82,16.54,48.81,74.19
0.3866,27.61,15.04,12.95,16.46,16.51,9.7,15.63,30.18,43.9,17.69,39.79,62.6,17.23,45.23,74.79
0.4148,26.22,14.47,12.38,17.06,15.93,9.42,16.15,31.12,45.14,17.6,39.6,60.57,16.42,46.47,72.83
0.4589,26.73,14.64,12.6,17.16,15.7,10.06,16.23,31.4,48.57,17.57,42.28,63.77,16.4,52.94,72.71
0.4869,25.6,14.98,13.37,17.32,16.64,11.27,16.48,30.92,43.31,17.52,41.66,61.27,16.16,54.38,71.1
0.5279,27.43,14.09,12.34,16.21,15.78,11.86,15.31,30.32,47.81,16.5,41.18,64.8,15.51,47.5,75.28
0.5588,27.66,14.31,12.25,16.9,15.88,11.79,15.9,31.66,50.82,16.32,45.1,67.21,15.45,57.04,73.47
0.5903,24.89,13.8,12.0,17.9,16.0,9.74,16.91,32.37,47.2,17.15,44.14,64.45,15.72,54.39,70.71
0.6253,26.83,13.98,12.39,17.0,15.65,12.84,16.51,32.28,53.6,17.11,43.96,66.59,16.37,49.6,73.07
0.6552,27.03,13.92,11.49,17.71,15.21,11.77,16.46,32.71,53.22,15.95,45.65,69.88,13.99,56.28,74.95
0.692,26.48,13.68,11.54,17.03,16.12,13.5,16.39,32.94,52.98,16.61,43.69,67.65,15.34,52.41,73.95
0.7268,26.47,13.61,10.91,15.89,14.89,13.35,15.36,31.65,55.38,15.52,44.72,70.14,14.06,53.44,76.66
0.7546,25.8,13.43,11.47,16.85,15.35,10.8,15.96,32.86,52.78,16.13,44.27,67.54,14.72,52.36,73.74
0.7891,26.05,13.52,12.03,16.85,15.57,14.03,16.49,33.93,58.63,16.25,47.84,69.86,14.63,56.42,73.59
0.8135,24.78,13.67,11.6,16.72,15.55,11.52,16.18,32.53,49.5,16.72,44.34,64.37,15.78,54.03,70.77
0.8609,26.73,13.38,11.17,16.18,14.95,15.61,15.46,32.53,61.12,15.31,43.74,71.63,13.76,48.28,79.16
0.8924,26.48,13.43,10.76,16.3,15.1,13.74,15.81,32.54,59.01,15.58,45.61,72.31,13.87,53.07,78.05
0.924,26.14,13.72,12.08,16.52,15.7,15.28,16.16,34.46,62.75,15.85,47.11,72.21,14.33,54.5,76.38
0.956,26.43,13.05,10.09,16.32,14.92,12.89,15.74,32.85,55.85,15.69,44.02,68.51,14.4,51.13,75.13
0.9872,26.44,13.34,9.78,16.92,15.93,15.08,16.68,34.12,61.21,16.66,46.03,71.05,14.82,53.55,76.04
