time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0289,18.33,12.52,1.93,10.07,6.84,2.39,5.2,12.85,1.68,6.84,12.65,0.88,8.93,7.31,2.73
0.0504,19.0,12.22,2.5,9.81,6.66,2.08,5.0,12.44,1.22,6.92,12.55,1.17,9.03,7.13,3.44
0.1008,19.37,12.08,2.11,9.23,5.31,2.56,4.47,10.43,1.46,6.5,10.2,0.83,8.07,5.78,3.33
0.1325,19.59,11.99,3.66,9.05,5.75,1.84,4.55,10.55,1.19,6.34,10.43,1.46,8.53,5.74,3.48
0.1623,18.49,11.9,3.99,8.88,6.2,1.97,4.82,10.59,0.49,6.61,10.81,2.34,8.63,6.79,4.43
0.1948,18.66,11.74,4.87,9.27,6.31,2.11,5.04,10.55,0.55,7.11,11.24,2.97,8.42,6.62,5.24
0.2287,19.4,11.85,6.42,9.34,6.19,1.53,5.38,10.03,0.22,7.09,10.26,3.4,7.15,6.33,6.73
0.2578,18.57,12.03,7.64,10.55,6.03,1.84,6.53,9.62,1.6,6.98,9.86,4.93,6.06,6.73,8.4
0.2962,18.08,12.57,6.48,9.46,5.43,2.27,6.01,8.59,2.07,6.19,8.96,5.61,5.83,6.16,9.18
0.3292,16.73,11.83,4.92,8.94,4.49,2.33,5.4,7.06,2.13,5.84,7.69,5.49,6.81,6.27,8.4
0.3537,15.21,10.77,4.32,9.21,4.28,2.41,5.87,6.49,2.55,5.08,8.11,6.15,5.88,6.83,9.09
0.3982,14.96,10.73,4.88,8.61,3.88,2.18,5.44,6.07,2.24,4.63,7.99,5.96,6.28,6.49,8.92
0.4321,14.17,10.9,4.88,8.96,4.51,2.36,5.82,6.72,2.64,4.83,9.41,6.5,6.96,7.42,9.07
0.4654,14.31,9.73,6.17,9.41,4.75,2.64,6.42,6.89,3.01,5.6,9.52,6.91,7.41,7.68,9.24
0.4985,13.93,8.77,5.18,10.46,5.85,2.89,6.88,7.53,3.45,4.97,11.09,7.32,7.71,8.94,9.17
0.5297,15.9,7.51,4.84,12.78,5.77,3.97,8.33,7.3,3.84,3.11,16.83,8.54,3.13,18.73,7.96
0.5641,16.39,7.02,6.63,12.89,8.68,3.74,10.26,13.93,5.45,3.42,28.42,10.52,10.97,36.83,17.5
0.6002,17.74,6.26,3.64,16.07,10.48,10.55,11.2,19.39,8.17,28.03,33.08,10.42,49.9,38.87,13.67
0.6175,9.25,4.38,8.48,11.27,24.88,4.93,14.53,17.43,1.89,25.07,14.56,1.71,36.09,14.37,21.82
0.6627,19.94,10.15,5.74,32.4,18.69,16.86,38.88,25.63,13.18,45.49,17.07,9.51,44.27,13.16,3.31
0.6894,16.37,9.1,5.05,31.28,16.14,12.73,30.71,20.59,7.29,25.16,17.09,6.35,32.18,14.84,2.14
0.7361,21.74,11.45,4.0,34.74,16.9,15.5,28.65,21.04,13.45,20.27,26.55,8.77,41.69,18.23,5.67
0.7518,20.62,12.07,7.31,37.58,24.23,15.33,37.14,24.8,11.1,19.77,29.31,19.6,22.88,38.81,22.12
0.7995,23.2,13.41,13.34,46.1,18.05,11.43,36.68,23.21,11.9,23.08,27.47,7.62,42.93,29.93,12.72
0.8215,20.03,11.93,5.95,41.77,33.01,20.3,33.69,31.24,17.18,17.17,29.49,23.41,29.97,46.04,26.08
0.8678,23.05,12.53,18.95,46.45,17.59,4.89,36.64,26.39,6.05,26.75,33.19,16.82,40.66,29.83,23.51
0.8893,22.63,13.42,8.02,41.83,34.83,18.34,42.76,35.3,18.68,33.37,41.68,26.65,37.39,57.33,41.27
0.9195,20.92,10.75,4.22,37.92,33.98,21.32,35.27,33.89,15.62,21.87,41.47,25.65,32.04,55.78,26.83
0.9674,28.66,12.52,24.75,37.18,12.53,5.75,29.64,25.43,6.69,26.68,33.82,8.42,35.49,26.42,7.01
0.9916,22.3,13.44,9.62,39.9,31.39,14.52,34.97,30.91,10.78,29.46,27.63,14.55,39.26,27.41,27.78
