time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0349,19.76,8.19,10.78,9.48,4.14,4.42,8.52,1.6,3.37,67.56,99.01,5.27,112.34,51.07,5.29
0.0714,20.26,7.96,10.75,9.07,4.38,4.15,8.36,1.63,2.89,68.87,97.89,5.23,114.48,49.45,5.26
0.1069,20.15,8.3,11.56,9.54,4.49,4.37,8.61,1.68,3.51,67.71,99.08,5.6,112.88,51.35,5.67
0.1436,19.88,7.99,10.89,9.2,4.52,4.15,8.42,1.72,2.98,68.38,98.18,5.11,115.03,48.67,5.15
0.1802,20.06,8.17,10.25,9.31,4.57,4.29,8.53,1.79,3.29,69.12,97.88,5.47,114.08,50.13,5.6
0.2172,19.91,8.25,11.34,9.59,4.41,4.25,8.75,1.68,3.39,69.29,97.42,5.38,112.92,50.8,5.44
0.2549,20.4,8.11,11.31,9.33,4.54,4.33,8.53,1.76,3.32,67.51,99.06,5.29,112.46,51.42,5.41
0.2911,19.82,8.24,11.01,9.38,4.35,4.33,8.43,1.87,3.2,67.8,98.69,5.14,113.36,50.09,5.19
0.3278,19.58,8.16,10.85,9.43,4.53,4.07,8.49,1.75,3.11,69.35,97.15,4.98,113.35,50.26,5.13
0.3649,19.19,8.35,10.35,9.42,4.49,4.23,8.7,1.6,3.23,70.41,96.01,5.33,112.19,51.23,5.39
0.4026,19.85,8.3,10.76,9.46,4.38,4.17,8.83,1.56,3.35,71.61,94.96,5.59,111.86,51.89,5.65
0.4404,19.52,8.13,11.31,9.72,4.16,4.42,8.57,1.87,3.44,68.25,98.85,5.67,111.54,53.38,5.95
0.4764,20.27,8.1,9.91,9.25,4.36,4.14,8.52,1.96,3.11,69.26,97.55,5.74,114.51,49.85,5.76
0.5124,20.08,8.39,10.25,9.42,4.23,4.25,8.57,1.67,3.31,68.86,97.78,5.25,113.6,50.22,5.35
0.5491,19.55,8.23,10.67,9.42,4.23,4.12,8.57,1.49,3.32,69.33,97.52,5.44,112.22,51.94,5.56
0.5871,19.48,8.35,10.27,9.38,4.41,4.15,8.49,1.92,3.28,68.64,98.3,5.48,110.45,53.93,5.53
0.6251,19.63,8.3,9.92,9.39,4.32,4.09,8.52,1.8,3.14,68.89,98.03,5.39,111.02,53.12,5.44
0.6617,19.4,8.33,9.96,9.24,4.18,4.13,8.44,1.72,3.26,69.65,97.23,5.51,109.7,54.29,5.48
0.6981,19.84,8.37,9.89,9.27,4.19,3.99,8.62,1.84,3.19,68.15,98.54,5.58,108.66,55.29,5.45
0.7351,20.0,8.26,10.34,9.18,4.1,4.08,8.34,1.84,3.19,67.4,99.61,5.44,109.91,54.66,5.45
0.7708,19.86,8.33,10.34,9.22,4.19,4.07,8.36,1.83,3.23,67.64,99.36,5.52,110.27,54.21,5.53
0.8059,19.94,8.27,10.3,9.39,4.25,4.18,8.55,1.91,3.27,66.69,100.16,5.47,110.98,53.35,5.52
0.8442,19.88,8.23,10.01,9.29,4.12,4.22,8.32,1.76,3.24,65.74,101.42,5.45,110.11,54.6,5.63
0.8832,19.63,8.29,10.49,9.3,4.1,4.15,8.3,1.68,3.19,65.36,101.83,5.57,109.82,55.0,5.74
0.9203,19.29,8.27,9.71,9.22,3.98,4.14,8.2,1.55,2.93,65.57,101.14,5.25,110.28,53.51,5.29
0.9583,19.17,8.25,9.0,9.28,4.04,4.11,8.16,1.78,2.9,64.74,102.26,5.18,109.96,54.21,5.3
0.9941,19.43,8.12,10.01,9.44,4.18,4.16,8.4,1.83,3.1,66.8,100.23,5.38,111.41,53.01,5.48
