time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0292,28.07,15.2,9.08,12.35,10.62,1.35,8.41,20.49,5.94,11.3,23.44,7.54,14.18,16.97,8.98
0.0603,28.12,15.01,8.28,11.64,10.42,0.95,7.36,19.56,3.82,10.1,21.09,5.66,12.58,15.94,10.07
0.0957,29.21,15.05,8.29,11.85,10.87,1.16,7.59,20.56,5.16,10.29,23.13,8.02,12.75,17.49,11.99
0.1302,28.61,14.41,8.49,12.13,10.86,1.15,8.06,20.72,6.2,11.02,24.24,10.32,13.67,18.7,15.22
0.1605,29.04,14.84,8.99,12.1,10.86,1.06,8.06,20.68,5.6,11.36,24.31,10.03,13.55,20.55,20.81
0.1967,28.83,14.33,9.66,12.45,11.0,0.45,8.35,21.07,5.2,11.44,24.59,10.26,13.54,21.08,21.04
0.2299,28.75,14.75,9.68,12.27,10.91,0.78,8.38,20.79,4.04,11.61,22.84,6.8,14.22,18.07,13.21
0.2637,28.55,15.15,9.21,12.86,11.47,0.31,9.29,21.78,6.21,12.23,24.6,11.84,14.42,20.03,20.44
0.2972,29.55,15.17,8.12,12.64,11.55,0.58,9.19,21.9,5.86,12.21,23.83,10.96,14.19,19.42,20.16
0.3301,30.25,15.03,8.16,12.75,11.48,0.52,8.83,21.54,5.15,11.73,24.31,9.83,13.51,19.6,17.48
0.3645,29.45,15.41,8.77,13.15,12.05,0.64,10.1,22.48,7.17,13.19,25.2,12.09,14.73,20.72,20.23
0.3981,29.45,14.63,8.48,13.12,11.89,0.67,10.01,22.1,6.74,13.11,25.67,11.85,14.91,20.6,17.72
0.4311,29.49,14.92,8.66,12.93,11.49,0.43,9.13,21.6,4.81,12.09,24.27,8.35,13.87,19.48,14.52
0.4635,29.65,14.82,9.04,12.84,11.44,0.27,8.62,21.84,5.96,11.48,24.06,10.6,13.3,19.91,19.95
0.4963,29.77,13.71,8.35,12.36,10.93,0.77,7.98,21.01,5.57,10.96,23.44,10.96,13.1,18.56,18.13
0.5316,30.23,14.54,8.27,12.71,11.24,0.32,8.83,21.28,6.12,11.66,24.58,12.17,13.41,21.3,24.16
0.5627,30.57,14.6,8.74,12.91,11.32,0.15,9.27,21.5,7.69,12.29,24.99,15.18,14.22,21.7,27.3
0.5953,30.54,14.86,8.47,13.22,11.37,0.2,9.34,21.38,5.41,12.09,24.52,11.09,13.98,21.75,23.45
0.6292,30.93,14.62,7.83,13.07,11.45,0.48,9.02,21.68,6.23,12.02,24.74,12.66,14.04,23.49,33.7
0.6629,30.8,14.52,8.62,12.53,11.39,0.69,8.67,21.73,7.44,12.14,25.38,13.7,14.67,24.41,35.07
0.6948,30.25,14.74,8.91,13.28,12.19,0.87,9.94,22.69,9.98,12.76,26.59,18.59,14.45,25.58,40.21
0.7288,31.18,15.24,7.78,13.15,11.9,0.38,8.83,22.67,7.1,12.09,25.63,13.26,13.78,25.33,38.51
0.7627,31.78,15.36,8.78,13.14,11.9,0.21,9.14,22.67,7.68,11.93,25.74,14.46,13.28,25.88,40.45
0.7961,29.81,15.84,9.86,13.47,12.67,0.29,10.11,23.96,9.24,13.63,26.72,15.91,15.28,28.31,44.05
0.8295,29.76,15.17,9.81,13.55,12.76,0.92,10.22,24.16,11.67,13.47,27.8,21.32,15.29,30.22,52.08
0.8633,31.33,15.97,11.14,14.47,13.87,1.87,11.68,25.56,16.99,15.02,30.08,32.44,16.69,34.67,62.52
0.8981,31.14,16.17,11.2,14.62,14.04,2.36,12.04,26.13,19.96,15.56,30.96,36.89,17.3,36.04,67.49
0.9315,30.88,15.83,11.57,14.54,14.39,2.24,12.03,26.8,20.4,15.51,31.63,39.93,16.73,35.49,69.09
0.9612,29.34,16.31,11.31,15.0,15.25,2.39,13.29,27.32,20.29,16.83,31.5,39.3,17.74,35.86,63.66
0.9892,28.73,17.17,11.95,15.34,15.59,2.07,13.87,27.65,20.12,17.91,32.07,39.96,18.85,34.94,63.78
