time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0334,25.14,26.93,45.0,15.81,4.62,6.03,26.84,141.0,18.36,41.89,131.12,26.67,49.46,126.37,29.7
0.0705,24.88,26.06,40.35,16.15,4.71,6.41,29.0,139.1,19.75,42.74,130.27,28.93,45.69,129.98,29.55
0.1015,25.29,25.47,42.68,16.4,4.77,6.76,32.27,136.54,20.11,44.04,129.6,28.64,49.06,128.21,29.87
0.1333,21.71,23.53,41.42,16.09,4.94,6.41,33.24,135.84,18.75,42.69,131.77,25.77,48.35,130.33,27.65
0.1681,19.47,21.3,30.45,15.95,4.38,5.32,31.32,138.26,17.79,41.68,133.28,24.84,47.25,131.71,26.83
0.1972,19.96,17.55,21.92,15.91,3.73,6.27,32.63,136.29,20.58,42.88,132.44,28.13,51.26,128.64,29.6
0.2333,18.49,15.82,15.5,15.0,4.06,5.95,30.89,138.88,18.7,42.2,134.46,24.3,48.55,132.37,24.47
0.2675,26.49,14.74,2.07,16.29,3.75,6.5,34.57,135.26,22.0,46.79,129.34,30.49,52.59,127.31,30.34
0.3003,26.07,12.15,7.87,16.9,3.6,5.92,32.65,136.3,18.28,42.04,134.29,25.64,45.88,135.05,26.85
0.335,26.03,11.85,8.81,17.09,4.13,5.86,34.41,133.92,17.7,44.85,130.88,25.41,47.64,132.48,26.64
0.3674,24.36,11.24,8.44,17.06,4.29,5.67,35.25,132.86,16.81,45.9,130.34,23.33,47.85,133.18,24.45
0.3884,25.19,12.25,8.09,16.83,4.71,5.45,37.09,131.57,16.41,51.07,125.07,23.26,50.63,130.07,23.29
0.4361,23.93,13.49,3.33,15.71,5.38,3.83,31.92,133.71,13.08,46.06,128.78,16.77,46.22,133.53,17.97
0.4695,22.63,13.39,4.12,15.46,5.05,4.15,33.73,131.56,12.95,48.64,126.47,16.02,49.23,131.31,18.29
0.5028,22.47,15.19,10.12,14.66,4.77,5.38,36.66,131.8,15.36,49.86,126.79,18.87,50.55,130.57,20.79
0.5357,22.61,15.61,10.73,14.89,5.18,4.39,37.46,128.91,12.91,54.46,120.61,16.24,54.99,126.13,18.3
0.5704,21.63,16.45,14.35,14.53,5.76,4.3,40.92,125.7,13.58,52.46,122.93,16.8,51.41,129.96,18.54
0.5979,22.59,17.48,16.4,15.98,6.47,4.15,40.97,124.76,12.18,50.87,122.28,15.05,48.38,131.16,15.73
0.635,21.18,17.55,18.24,16.33,6.11,3.95,40.02,126.38,12.39,48.71,124.96,15.96,44.65,135.11,17.03
0.6691,21.34,17.44,19.48,16.32,6.44,3.41,37.7,126.57,12.11,45.11,127.36,14.5,43.09,136.08,15.97
0.7016,21.79,18.57,21.8,16.68,6.2,4.13,39.99,126.77,12.61,45.97,127.77,15.67,43.83,137.18,17.33
0.7349,20.52,19.19,23.88,17.85,6.91,3.67,38.93,126.6,12.68,42.75,129.92,14.74,40.58,139.84,16.02
0.7672,20.84,19.48,27.35,17.41,6.54,4.03,40.59,125.9,12.69,44.46,128.52,15.39,41.16,138.85,17.01
0.7968,20.67,20.31,27.89,17.78,6.67,4.05,40.55,126.27,12.82,43.64,129.29,15.52,39.45,140.02,16.55
0.8292,22.09,20.22,26.68,17.49,6.91,3.89,42.41,123.44,12.31,45.74,126.57,14.36,40.99,138.04,15.43
0.8734,20.36,20.39,27.9,17.46,6.74,3.85,39.73,126.24,12.71,41.87,130.51,14.81,38.59,140.95,16.13
0.906,46.53,25.38,29.83,13.96,6.4,4.52,56.42,92.84,9.72,75.61,80.57,12.16,78.81,75.38,12.04
0.922,20.91,21.21,30.6,17.41,6.87,3.66,40.1,126.22,12.38,43.53,128.63,14.74,40.1,138.59,16.49
0.9704,20.87,21.4,29.95,17.23,6.92,3.66,39.34,127.47,12.76,41.9,130.75,15.16,38.65,140.58,16.82
