time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0232,30.83,16.01,11.81,14.57,16.16,3.78,12.7,29.84,26.22,17.01,33.86,48.53,18.42,36.24,71.01
0.0567,30.49,16.88,12.41,14.64,15.41,2.54,12.92,28.83,22.38,17.81,33.57,43.64,19.37,36.31,67.48
0.0939,30.6,16.33,10.73,14.7,16.31,3.21,13.23,29.96,23.14,17.61,34.18,48.04,18.6,38.18,74.08
0.1265,30.43,16.58,11.39,14.97,16.22,2.91,13.46,29.97,24.89,17.89,34.71,47.59,18.83,37.98,70.56
0.1568,30.71,16.22,11.29,14.89,16.15,3.6,13.69,29.61,26.47,18.03,34.05,47.82,19.31,36.67,68.1
0.1881,30.03,16.83,12.61,15.57,16.39,3.75,14.37,29.63,28.02,18.53,34.33,49.53,19.73,37.14,68.29
0.2169,29.73,17.24,11.89,15.66,16.3,2.78,14.27,29.68,25.77,18.53,34.98,48.6,19.31,39.82,69.99
0.2569,31.05,16.05,11.55,14.63,16.25,3.86,13.05,30.15,27.72,17.48,35.54,52.88,18.86,41.81,75.06
0.2884,30.33,16.4,11.36,14.15,16.11,2.63,11.82,30.13,23.85,16.34,33.98,48.06,17.52,35.96,75.45
0.3267,30.61,16.57,11.23,14.54,16.08,3.22,12.53,30.06,25.59,17.13,33.81,46.05,18.88,35.29,70.79
0.3593,29.29,16.93,11.8,15.03,16.44,3.36,13.76,30.02,22.93,18.53,35.1,43.68,19.74,35.89,63.49
0.3943,29.81,16.76,11.73,14.14,15.8,2.9,12.04,29.01,23.0,16.69,34.29,47.37,18.02,36.97,73.17
0.4221,30.9,16.83,11.52,14.43,16.19,2.83,12.63,29.74,23.34,17.01,35.07,47.02,18.15,38.63,71.21
0.4564,30.08,16.49,12.21,14.38,16.35,2.94,12.53,30.5,24.57,16.95,35.51,50.15,18.06,37.89,74.44
0.4938,30.32,16.67,10.54,15.48,16.48,3.13,14.64,30.59,24.58,18.86,34.77,46.03,19.82,37.1,67.07
0.5274,30.54,16.41,11.64,14.65,16.14,2.85,13.05,29.87,23.54,17.27,35.23,47.47,18.05,37.65,70.87
0.5589,30.21,16.81,10.96,14.76,16.7,3.09,13.11,30.45,24.1,17.68,34.33,46.52,18.84,38.45,72.83
0.5893,30.22,16.19,11.06,13.94,16.43,3.46,11.95,30.49,25.52,16.42,33.83,47.1,17.67,35.05,72.28
0.6215,30.2,16.58,11.94,13.9,15.82,2.74,11.62,29.46,23.59,16.39,34.96,48.13,18.19,35.98,71.63
0.6565,29.75,16.52,11.02,15.21,16.5,3.02,14.04,30.21,23.54,18.28,34.21,47.61,18.91,36.56,69.78
0.6932,29.57,16.96,12.12,14.54,15.93,3.46,12.44,29.89,27.26,17.36,35.45,48.47,19.33,38.79,70.46
0.7267,30.66,17.04,12.4,14.79,16.18,3.24,13.1,30.06,23.89,18.01,34.48,44.96,19.85,36.59,67.01
0.7593,30.89,17.44,12.45,15.25,16.52,2.72,13.51,30.55,21.61,17.89,34.72,43.52,18.48,36.38,66.15
0.7881,31.72,17.17,13.31,15.01,16.46,3.21,13.43,30.07,24.78,17.42,34.05,47.42,18.46,34.93,68.72
0.8238,29.88,17.52,14.42,15.94,16.54,3.53,14.56,30.52,29.25,18.92,36.49,50.88,20.34,37.63,66.85
0.8571,29.96,17.22,13.8,15.91,16.88,2.43,14.16,30.43,22.86,18.49,35.3,47.22,18.99,39.1,69.41
0.8943,30.81,17.87,12.45,16.54,17.31,3.69,14.99,31.47,29.25,18.72,36.35,51.86,18.94,39.92,71.44
0.9304,31.11,17.81,13.32,16.12,17.46,3.19,14.15,31.56,27.63,18.34,36.53,52.06,18.97,41.49,73.88
0.9611,30.62,17.3,12.12,16.68,17.62,3.75,14.6,31.45,26.8,18.17,36.1,52.35,18.51,40.82,73.78
0.9928,30.9,16.99,12.23,17.3,17.91,4.72,15.96,32.28,33.56,19.2,38.31,57.36,19.62,43.62,71.95
