time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0257,24.37,10.56,4.45,19.41,58.61,32.45,18.45,86.83,31.98,18.58,95.78,33.54,33.39,76.62,37.07
0.0641,24.65,10.14,3.43,18.61,58.0,33.79,17.17,83.33,33.04,17.15,94.5,34.88,32.3,77.09,37.86
0.0975,24.96,10.21,4.32,19.02,58.76,35.05,17.48,85.84,34.46,17.36,96.52,34.92,32.91,78.24,38.1
0.1311,24.26,10.25,4.43,19.05,62.11,35.91,17.81,88.45,31.95,17.5,96.59,34.07,32.59,77.25,38.33
0.1637,23.3,9.9,4.82,18.42,55.02,34.39,16.69,87.12,33.46,16.63,99.18,33.85,30.38,81.15,38.86
0.1963,23.58,9.69,4.46,18.39,58.99,37.59,17.13,85.63,33.73,17.37,97.12,34.23,32.55,78.98,38.1
0.2299,23.7,9.7,4.08,17.63,63.34,41.86,16.33,92.49,33.45,16.49,101.62,33.06,30.71,81.43,38.65
0.2604,24.05,9.8,3.83,17.39,59.25,42.37,15.69,87.55,36.07,15.18,99.04,35.68,27.57,80.94,40.99
0.2961,25.77,10.88,2.41,19.38,60.56,35.72,18.16,83.77,33.02,16.65,95.36,35.88,27.46,81.6,41.58
0.3282,24.31,10.48,4.46,19.06,55.0,33.46,17.51,76.12,37.68,16.5,88.39,40.75,27.18,75.26,43.51
0.3556,23.97,11.0,3.6,19.27,54.79,33.09,17.8,76.74,36.72,16.89,89.8,39.35,27.8,73.69,43.29
0.3955,24.94,10.44,3.28,17.94,54.1,37.93,16.32,73.4,40.52,15.84,88.42,42.37,27.46,74.65,46.05
0.4303,24.72,10.8,2.7,18.32,52.46,33.51,16.75,72.09,38.52,16.57,87.48,40.37,28.41,70.84,43.68
0.4637,25.18,10.93,2.53,18.96,50.24,31.05,17.06,69.93,38.79,15.99,85.08,42.09,27.2,69.26,45.57
0.4967,24.1,10.63,2.88,18.24,52.65,35.02,16.28,71.07,39.8,15.95,86.43,41.96,27.92,71.14,45.61
0.5297,25.97,10.23,4.01,17.96,53.04,39.42,16.0,74.4,41.49,15.07,89.7,42.95,26.78,73.5,46.83
0.5639,24.88,11.01,2.53,18.51,55.36,37.31,16.93,75.71,37.3,15.85,87.43,40.54,26.98,71.86,44.88
0.5977,25.39,10.81,2.61,18.87,52.92,32.34,17.02,71.59,38.96,15.66,86.27,42.23,26.74,72.08,45.58
0.6267,24.52,10.72,2.53,18.66,52.42,31.34,17.17,72.64,39.93,16.52,89.21,41.16,28.15,75.83,44.76
0.6629,24.88,10.37,3.08,18.25,52.99,36.35,16.64,72.8,39.44,16.17,86.58,42.35,27.33,71.39,46.3
0.697,25.37,10.59,2.68,18.41,51.98,33.22,16.45,70.21,39.27,15.94,87.27,41.77,27.55,75.39,45.68
0.7316,25.75,10.24,2.55,18.27,51.38,33.28,16.56,70.86,41.5,16.02,86.66,43.6,27.28,75.39,47.3
0.7646,25.1,10.1,2.66,18.15,49.81,33.0,16.05,70.45,41.2,15.4,86.51,42.64,26.74,71.63,46.46
0.7951,25.39,10.11,2.63,18.02,48.49,32.85,16.07,68.09,40.6,15.81,83.74,43.65,26.88,72.19,47.0
0.828,23.94,10.41,3.31,18.72,49.82,32.81,17.02,69.02,41.98,16.37,83.59,43.97,27.4,71.88,46.35
0.864,24.1,10.36,3.81,17.99,50.0,35.51,15.75,67.71,43.39,14.94,82.52,44.94,25.59,68.27,47.62
0.8914,25.9,10.58,4.35,17.84,48.8,34.7,15.52,65.16,41.56,14.89,79.25,45.88,25.23,68.03,49.16
0.9276,25.94,10.36,3.14,18.75,49.2,34.76,16.62,69.32,44.06,14.91,84.19,45.27,24.31,69.9,48.19
0.964,25.51,10.85,2.84,19.21,48.14,30.4,17.42,68.22,43.3,15.6,83.22,46.23,23.95,72.37,48.39
0.9865,25.58,10.5,2.67,18.76,47.6,29.36,16.87,66.58,41.4,15.55,79.94,45.42,25.17,67.67,47.21
