time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0251,24.64,23.96,25.49,26.12,8.7,5.59,35.09,138.79,14.96,40.36,132.77,17.63,31.91,139.69,17.57
0.0457,23.47,23.38,25.5,25.81,9.07,4.98,34.95,138.41,14.36,39.47,133.9,16.43,31.54,140.98,16.62
0.0955,24.91,23.61,23.87,26.26,8.51,5.37,35.2,137.65,14.87,40.08,133.01,17.45,31.76,140.5,17.48
0.1276,24.05,23.38,23.58,26.16,8.55,5.71,35.35,137.51,14.7,39.93,132.85,17.09,30.66,140.64,16.9
0.1589,24.58,23.73,23.83,26.07,8.35,5.37,34.88,137.45,14.42,39.29,133.61,16.76,30.79,141.42,16.59
0.191,23.57,23.07,21.57,25.91,8.84,5.15,35.85,136.27,13.93,41.5,130.87,16.36,32.12,139.02,16.09
0.2246,24.83,22.72,22.75,25.17,8.46,5.58,35.11,136.19,13.85,38.59,133.57,15.93,30.29,140.93,15.6
0.2591,22.62,22.89,21.9,25.48,7.92,5.71,35.14,136.48,14.3,40.03,132.33,17.26,30.85,140.69,17.09
0.2875,23.73,23.09,23.95,25.27,8.25,5.68,34.64,136.91,15.59,39.16,133.07,18.89,32.3,139.45,19.09
0.3254,23.92,23.2,24.62,24.88,8.07,5.2,33.62,138.35,14.33,36.95,135.65,17.0,29.46,142.71,17.18
0.3505,23.93,22.94,23.3,25.01,7.63,5.73,34.62,136.87,15.03,39.01,133.45,18.51,31.55,140.11,18.59
0.3827,22.63,22.85,20.67,25.88,8.04,5.46,34.41,137.54,14.68,39.6,133.21,18.32,31.56,140.51,18.5
0.4255,23.63,23.29,22.73,25.76,8.26,4.95,33.42,139.46,14.99,38.57,134.9,17.89,30.84,142.0,18.11
0.4611,23.72,23.53,25.27,25.36,7.79,5.36,34.0,137.63,14.29,36.91,135.46,16.85,29.68,141.97,17.01
0.4937,24.51,23.63,24.09,26.12,8.58,5.17,34.86,137.92,14.67,40.28,132.9,17.3,32.42,139.58,17.41
0.5254,22.33,23.08,22.79,25.71,8.57,5.48,35.55,136.67,14.58,40.21,132.21,17.8,31.03,140.71,17.87
0.557,23.02,22.42,21.95,25.12,7.66,5.12,33.74,138.55,14.52,38.38,134.98,17.57,30.46,142.1,17.95
0.5913,22.35,22.87,23.03,25.14,8.03,5.14,33.94,137.81,14.29,38.67,134.24,17.28,31.34,141.17,17.66
0.6251,24.3,23.09,22.04,25.44,8.14,5.45,34.1,137.41,14.97,39.2,133.6,17.8,31.75,140.47,17.83
0.6534,22.05,23.59,25.13,25.44,8.1,5.08,34.27,138.17,14.27,39.07,133.59,16.76,30.76,140.78,16.85
0.6863,23.03,23.34,24.67,24.99,8.36,5.37,34.67,136.63,14.62,38.85,133.11,17.62,31.17,140.17,17.87
0.7249,22.6,23.75,23.38,25.87,8.62,5.09,34.91,137.69,14.88,40.72,132.17,17.74,32.81,139.34,17.75
0.7495,23.4,22.75,24.65,24.93,8.78,5.06,33.96,137.74,14.46,38.31,134.08,17.02,31.06,141.01,17.62
0.7825,24.88,23.04,23.2,25.28,8.32,4.94,33.88,137.88,14.37,38.67,134.04,16.5,32.24,140.01,16.67
0.8253,23.58,23.22,24.77,25.47,8.61,4.9,34.11,138.14,14.67,38.62,134.02,16.99,31.37,140.7,17.22
0.8611,23.47,23.3,23.24,25.43,8.18,5.31,35.12,137.1,14.6,39.52,133.02,17.49,31.41,140.71,17.53
0.8948,22.23,22.99,24.05,25.51,8.92,4.93,33.8,137.55,14.99,38.48,133.36,17.22,30.76,140.2,17.71
0.9253,23.71,23.36,25.6,25.27,7.55,5.46,35.04,136.46,14.09,38.21,134.17,17.1,29.76,141.87,17.15
0.9569,21.79,23.64,23.0,25.63,8.64,4.88,34.33,137.26,14.74,39.07,133.18,17.21,31.58,139.97,17.52
0.9899,24.24,23.52,25.59,25.37,7.66,5.46,35.13,136.43,14.43,38.62,133.54,17.37,30.26,140.99,17.36
