time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.024,26.51,25.72,29.45,19.56,7.39,4.16,23.11,142.95,17.65,32.79,140.42,14.74,29.35,143.52,16.23
0.0621,26.52,26.17,27.74,20.08,7.32,4.91,23.99,144.69,16.54,35.29,137.8,16.74,31.47,141.3,18.19
0.0938,26.37,25.6,30.87,19.75,7.92,4.43,23.53,144.5,16.92,32.82,139.63,15.79,30.33,141.58,17.35
0.1285,27.81,25.51,27.98,20.25,7.06,4.8,23.84,146.36,14.95,33.26,140.39,16.1,30.03,143.66,17.13
0.1615,27.37,26.31,30.08,20.31,7.32,5.08,23.71,144.73,17.44,35.09,138.37,16.68,33.93,139.37,18.32
0.1939,26.69,25.29,29.71,20.11,7.17,4.5,23.29,143.06,16.9,33.91,139.14,15.6,31.99,141.18,17.06
0.22,26.49,25.62,28.89,19.96,7.12,4.71,24.25,144.33,15.91,35.79,137.03,16.71,32.06,140.33,18.21
0.2621,26.18,25.34,29.54,19.8,7.38,4.31,23.79,143.83,16.0,35.07,137.73,15.59,32.06,141.18,16.92
0.2943,27.17,25.45,27.27,20.0,7.19,4.49,24.02,143.6,15.71,35.54,137.08,16.11,32.66,140.4,17.41
0.3292,25.63,24.8,29.16,19.75,7.67,3.59,23.76,141.34,17.19,35.04,137.58,14.79,30.95,141.99,16.07
0.3682,26.51,25.68,28.54,19.8,7.24,4.34,23.75,143.45,16.5,36.86,136.15,15.68,33.07,140.04,16.97
0.3964,27.76,26.7,32.24,20.12,6.53,6.01,24.14,145.04,15.33,35.65,136.69,17.31,33.38,138.76,18.54
0.4283,27.09,25.99,32.31,19.91,6.82,5.54,24.28,145.99,14.95,34.72,137.84,17.12,31.14,141.14,17.93
0.4617,26.37,26.23,32.97,19.71,6.85,4.9,23.66,145.0,15.22,34.6,138.02,15.87,31.61,140.93,16.99
0.4957,27.47,26.74,34.55,19.62,6.46,6.24,24.13,146.47,15.16,35.54,137.35,18.47,32.33,140.83,19.46
0.527,26.95,27.56,35.34,20.15,6.98,6.09,24.85,146.24,14.45,34.88,137.88,17.51,31.54,141.45,18.07
0.562,27.21,26.83,34.83,19.64,6.84,5.63,23.8,145.92,15.19,35.23,137.44,17.38,32.24,140.4,18.19
0.5943,26.79,27.3,34.45,20.59,7.12,6.03,24.75,146.16,15.15,35.65,137.4,18.61,32.98,140.29,19.35
0.628,28.21,26.46,36.5,20.13,6.91,5.09,23.55,146.16,14.89,35.35,137.61,16.88,33.77,139.37,18.05
0.6623,27.96,26.56,34.87,20.35,6.34,4.46,23.01,145.75,14.44,35.15,137.84,15.62,35.19,138.78,17.0
0.6967,27.65,26.85,37.7,20.16,6.72,4.19,22.98,145.48,14.84,34.83,137.71,15.97,35.82,138.14,17.7
0.7286,28.25,26.61,39.14,20.89,6.04,4.5,22.85,144.79,14.86,34.51,138.37,16.95,36.95,138.14,19.28
0.762,26.93,24.95,39.86,20.02,6.06,4.06,22.74,143.61,13.72,36.77,136.05,16.63,44.99,131.62,20.09
0.794,22.06,21.77,41.96,18.49,6.69,3.49,23.08,141.29,14.22,37.04,136.06,16.55,42.44,135.23,19.96
0.8247,23.69,20.81,37.2,17.43,6.14,3.03,22.69,143.25,14.1,37.57,137.01,16.44,44.34,134.03,19.89
0.8626,24.49,21.56,37.25,17.4,5.63,3.49,24.4,142.3,14.37,39.01,135.34,18.02,43.7,134.37,21.72
0.8941,24.54,21.64,38.72,17.88,5.81,3.74,25.01,141.4,14.78,39.57,133.99,19.04,43.09,133.94,22.66
0.9195,24.66,22.12,38.52,17.59,5.82,3.73,22.99,143.77,13.75,38.33,135.15,17.51,44.22,133.28,21.12
0.9624,25.44,22.69,40.72,18.0,5.85,4.18,25.42,140.96,14.12,41.64,131.56,19.13,48.25,128.99,22.71
0.9941,23.65,22.21,37.46,17.7,5.88,4.01,25.37,140.69,14.1,41.36,131.84,19.21,47.1,130.08,22.91
