time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0195,31.94,22.81,21.97,10.01,4.83,4.58,11.81,6.63,2.82,24.36,145.03,12.07,33.57,135.95,15.42
0.0558,31.06,23.85,24.44,9.64,4.36,4.58,11.38,6.7,3.27,25.45,144.33,11.87,33.3,136.88,15.84
0.0852,32.27,23.91,23.05,9.89,5.06,4.38,11.59,6.84,3.04,25.57,143.24,12.53,34.96,134.42,16.09
0.1164,31.44,24.26,24.57,10.03,4.56,4.83,11.05,6.49,3.58,24.39,144.67,12.11,34.91,135.07,15.87
0.1502,32.4,24.27,22.82,10.39,4.7,4.53,11.28,6.51,3.21,23.98,144.24,12.53,34.82,134.02,16.13
0.1847,32.13,24.64,24.34,9.91,4.77,4.71,11.04,6.48,3.57,24.12,143.61,12.63,35.75,132.78,16.12
0.2179,32.01,24.56,27.29,9.94,3.51,4.79,11.17,6.36,3.31,23.92,144.55,12.65,33.39,134.86,16.68
0.2483,33.65,25.43,24.27,9.94,4.04,4.69,10.21,5.65,3.89,23.92,145.58,13.15,36.38,134.65,17.0
0.2798,32.31,25.43,24.07,9.7,3.28,4.88,10.04,5.36,3.71,23.36,146.45,12.27,35.88,135.11,15.8
0.3149,33.61,25.56,24.55,9.34,3.8,4.68,10.52,5.79,3.45,23.85,145.94,12.2,36.38,134.39,15.76
0.3467,32.64,24.7,26.09,9.26,3.62,4.87,10.64,5.72,3.36,23.91,145.56,12.24,34.66,135.32,15.79
0.3804,33.23,24.29,24.18,9.08,3.4,4.96,10.26,5.88,3.79,24.29,144.16,12.74,37.56,131.56,16.24
0.4158,31.67,23.45,23.73,9.45,4.22,4.86,11.12,6.49,3.17,22.86,145.74,12.81,34.52,134.1,16.54
0.4476,32.78,24.85,21.64,9.68,3.91,4.89,10.85,6.01,3.76,24.18,145.98,12.64,37.81,133.1,16.43
0.4826,31.2,26.08,25.43,8.91,3.38,4.69,10.37,5.58,3.17,22.69,147.21,11.87,36.15,134.9,15.72
0.507,30.76,25.4,25.03,9.0,3.44,4.86,10.72,5.51,3.03,24.03,145.8,11.84,35.84,134.8,15.49
0.547,30.72,25.6,22.83,9.69,3.2,4.86,10.58,4.76,3.52,23.36,145.7,12.18,35.83,134.52,15.78
0.5745,30.26,26.14,21.35,9.86,3.92,4.92,9.98,4.32,3.82,23.06,146.29,13.17,39.29,132.32,16.64
0.6331,28.97,26.69,24.72,9.59,3.44,4.3,10.66,4.92,3.08,26.14,144.98,11.13,34.18,137.75,14.79
0.6684,30.47,27.19,22.35,9.42,4.33,4.2,9.69,4.76,3.29,23.74,146.83,11.82,36.61,135.57,15.91
0.7006,28.93,26.4,20.38,9.65,3.75,4.38,10.35,5.59,3.04,24.64,144.73,10.97,37.53,133.25,14.65
0.7341,29.18,25.9,22.82,9.54,3.69,4.73,10.21,4.8,3.19,23.32,146.28,11.37,31.82,138.23,14.99
0.7647,28.93,26.03,22.7,9.43,3.41,4.83,10.27,5.44,3.38,23.21,147.23,11.37,31.7,139.17,14.87
0.7954,28.6,24.32,22.15,8.83,3.12,4.85,10.65,5.3,3.13,22.6,148.61,11.6,29.1,141.48,15.03
0.8278,28.41,23.91,20.42,9.18,3.32,5.0,10.63,5.08,3.4,23.81,147.31,11.66,28.19,141.89,15.12
0.8579,29.63,24.05,20.97,8.62,3.79,5.0,10.11,5.35,3.22,22.39,148.49,11.41,29.68,140.56,14.85
0.891,28.45,24.31,20.12,8.25,3.5,4.96,10.14,4.94,2.78,22.37,148.37,11.12,28.61,141.2,14.59
0.9226,28.66,26.03,17.5,8.71,3.49,4.77,9.94,5.05,2.6,22.96,148.76,9.86,30.18,140.91,13.06
0.9546,29.87,25.2,16.16,7.96,3.01,4.53,10.48,5.9,1.91,23.3,149.71,8.73,29.42,141.87,11.66
0.983,28.08,24.68,13.19,8.72,3.37,4.48,9.77,4.15,2.99,21.62,151.07,10.64,29.8,142.98,13.4
