time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0343,34.88,30.13,2.78,11.25,2.3,0.67,12.22,4.29,5.81,15.27,3.08,6.73,21.09,4.09,1.84
0.0606,36.67,21.58,15.67,14.65,29.37,91.42,13.55,37.25,75.4,14.38,35.62,71.93,14.44,25.77,71.96
0.1108,38.95,20.7,14.88,14.34,26.92,86.67,13.38,38.1,73.39,14.49,37.28,72.08,15.21,27.69,73.51
0.1398,39.3,21.48,15.47,14.41,31.06,94.97,13.45,51.23,74.85,13.84,50.29,72.99,14.08,34.54,80.19
0.1735,37.22,22.55,16.14,16.32,26.7,76.96,15.53,35.7,68.74,16.81,34.35,69.44,16.38,32.04,72.58
0.2055,38.96,21.58,17.32,16.81,25.89,79.83,14.59,40.62,70.5,14.69,41.74,69.78,14.91,32.71,72.94
0.2381,39.53,21.92,14.52,15.66,28.34,80.82,15.05,42.18,69.86,16.26,45.74,69.38,16.44,41.2,75.09
0.273,37.31,21.72,16.63,16.15,26.07,78.73,15.34,38.37,71.26,16.34,42.07,71.34,16.52,35.93,76.22
0.3073,37.01,21.43,15.72,15.24,27.07,76.83,14.66,40.29,68.52,15.26,37.25,69.11,15.87,25.97,66.6
0.3421,38.52,21.28,15.76,15.05,31.45,88.24,14.2,44.19,71.8,14.84,41.58,70.96,15.58,32.55,73.98
0.3723,37.68,21.74,15.49,15.73,23.27,66.21,15.75,35.98,67.29,17.29,40.49,68.93,17.04,34.74,74.07
0.407,37.19,22.9,17.27,15.54,27.6,87.2,14.31,35.46,74.12,14.9,33.29,72.21,14.75,28.02,74.27
0.4363,37.6,21.91,15.9,15.65,34.5,84.61,14.76,47.33,68.89,15.44,44.62,70.31,15.56,41.38,75.58
0.472,38.81,21.94,15.26,15.59,26.22,76.91,14.82,38.35,69.49,16.24,38.29,70.66,16.25,36.71,75.59
0.5065,38.06,22.75,15.91,15.52,39.11,84.13,14.06,52.3,66.42,15.02,48.8,68.73,15.82,47.3,73.71
0.5394,36.13,22.2,15.26,16.13,30.09,78.75,15.44,38.07,65.27,17.07,35.43,64.24,17.27,31.55,66.18
0.5731,36.81,22.39,17.2,16.05,34.72,81.37,15.27,41.0,65.33,16.09,34.84,66.2,16.01,32.13,69.15
0.6064,38.66,21.29,17.47,15.91,45.7,86.04,13.43,50.11,70.7,13.66,42.88,72.62,14.23,36.4,78.93
0.6362,38.17,22.9,16.5,15.88,43.93,81.4,12.98,52.85,66.33,14.34,46.5,69.07,15.72,45.3,72.93
0.6722,36.42,22.41,17.37,16.63,54.43,74.16,12.79,51.21,65.39,13.82,41.84,69.21,15.15,39.82,72.44
0.6995,38.68,21.63,17.24,16.76,58.25,71.64,13.32,60.44,59.6,14.53,48.13,65.42,16.16,46.4,68.55
0.7325,32.96,22.79,18.62,17.74,45.35,69.35,15.34,43.12,56.51,16.55,32.1,60.3,16.12,32.78,63.52
0.7722,31.44,23.98,22.48,17.85,79.9,55.29,14.03,88.98,42.15,15.98,70.46,55.06,17.5,69.76,56.13
0.7959,31.53,24.41,16.76,19.6,60.07,60.95,15.59,50.46,52.14,16.56,31.89,57.15,16.56,34.81,60.22
0.8339,31.48,24.12,19.29,18.39,58.35,66.55,14.07,61.81,53.11,16.07,46.33,61.47,17.76,46.84,63.86
0.8734,33.83,24.51,20.32,18.81,62.24,61.2,14.95,57.55,52.24,16.57,47.44,58.72,17.74,47.6,61.9
0.9081,37.12,22.75,17.95,18.16,59.92,69.0,13.09,56.7,58.64,13.83,46.85,62.73,16.44,50.32,66.04
0.94,35.43,23.26,19.82,18.72,65.77,66.48,13.4,64.94,56.23,14.64,48.05,65.77,16.92,47.53,68.93
0.9732,36.68,21.89,19.9,18.2,71.32,63.21,13.04,67.87,54.61,14.47,49.89,63.87,17.61,48.06,67.6
