time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0361,25.8,9.41,3.24,16.08,26.09,13.43,13.05,38.81,26.99,13.51,46.11,33.12,25.51,28.06,22.31
0.0739,26.38,9.25,2.91,15.91,26.81,14.41,12.79,40.06,29.63,12.81,48.16,34.58,25.1,29.25,23.83
0.1078,25.83,9.51,2.51,15.98,28.02,14.24,12.95,40.52,29.54,13.44,48.37,35.1,26.36,29.3,25.22
0.1396,25.39,9.67,3.44,16.3,26.97,14.56,13.29,39.44,28.88,13.76,46.43,32.12,26.65,25.51,20.02
0.1731,25.1,9.48,3.8,16.74,29.4,14.43,13.72,42.0,25.86,13.68,48.04,30.57,24.72,27.53,20.57
0.2074,23.59,8.75,4.08,16.25,34.47,19.03,14.24,50.75,26.27,15.54,55.47,30.6,26.08,30.51,19.57
0.2414,19.02,11.08,10.05,15.66,26.29,13.47,13.24,40.28,19.86,16.86,55.68,26.26,34.72,39.14,21.03
0.2713,21.66,11.37,7.68,22.1,49.12,24.28,24.95,64.42,29.14,38.47,81.76,23.52,55.3,56.81,25.11
0.3059,23.35,14.89,14.08,26.77,47.92,21.28,33.64,71.43,24.12,41.31,81.04,22.28,51.6,66.04,24.81
0.3407,23.77,11.67,11.45,27.38,54.8,25.06,34.83,77.95,24.69,43.59,84.44,22.59,55.56,65.58,24.88
0.3747,24.29,11.53,8.34,28.23,55.26,25.32,35.43,77.95,24.2,42.14,85.43,22.43,51.38,69.81,25.4
0.4097,23.75,11.69,9.95,27.29,57.16,26.83,33.5,80.17,25.68,39.68,85.47,23.75,49.73,67.98,26.04
0.4411,24.24,13.93,14.46,27.16,59.03,26.92,32.75,78.75,25.55,39.26,86.75,23.11,49.23,69.29,25.34
0.475,24.68,14.58,14.98,27.34,57.7,26.1,31.56,78.96,26.38,37.18,86.98,23.74,47.77,71.26,25.84
0.5018,26.17,14.94,14.88,28.22,60.52,25.9,32.97,79.73,25.15,37.31,86.36,23.66,45.9,70.45,26.79
0.5366,26.51,14.39,13.73,30.42,59.46,25.21,36.36,78.52,24.83,41.44,84.57,22.73,47.6,68.48,26.6
0.5756,26.67,13.44,11.93,29.54,59.64,25.54,36.66,77.97,24.79,41.63,85.2,23.1,46.72,69.18,27.44
0.6065,26.64,14.89,14.54,30.25,63.0,25.34,36.45,79.43,23.94,41.04,86.7,22.16,47.09,72.27,26.43
0.6393,25.85,15.18,16.53,30.46,61.88,24.13,37.14,78.23,22.31,41.54,85.35,21.7,46.19,70.47,26.08
0.6715,25.46,14.27,16.0,31.04,60.6,24.11,37.84,77.43,22.62,42.62,82.48,22.42,47.36,65.84,25.98
0.7029,25.63,13.63,11.61,31.22,61.93,23.45,37.2,76.86,22.78,42.05,81.52,22.32,50.06,64.34,24.38
0.7367,26.11,13.38,11.99,30.42,64.28,24.88,37.38,80.67,23.32,42.04,86.65,22.43,48.61,70.77,25.59
0.7699,25.49,13.32,11.78,31.12,63.5,23.68,37.84,79.93,22.1,42.39,85.52,21.3,48.47,68.32,24.87
0.8105,25.5,12.57,9.87,30.4,63.74,24.43,37.31,80.88,21.74,41.92,84.98,21.8,48.84,67.5,24.73
0.8447,25.01,13.23,12.21,29.02,61.43,24.25,35.58,79.2,22.29,40.67,84.39,22.14,48.17,65.15,24.26
0.8665,25.5,14.21,13.38,29.63,61.94,24.6,35.59,79.65,23.27,39.85,85.85,21.99,47.49,67.68,24.1
0.8946,25.57,14.3,13.25,30.96,60.31,24.07,37.39,77.11,22.86,41.33,82.64,21.95,47.2,66.82,24.36
0.9372,24.74,12.22,11.49,31.16,64.18,25.07,37.29,79.74,23.25,41.84,85.56,22.51,48.4,66.62,24.82
0.974,23.84,11.77,9.61,29.52,61.35,24.42,36.4,80.18,21.89,41.54,83.62,21.75,49.61,63.25,23.29
