time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0234,22.67,10.41,1.97,11.32,10.04,3.84,7.27,17.98,9.67,10.56,26.5,13.12,24.04,28.21,14.43
0.0564,25.15,10.71,3.02,11.06,9.93,3.2,6.88,17.34,8.89,9.22,22.73,11.25,17.11,29.86,18.26
0.09,24.02,10.86,2.99,11.71,10.51,2.91,7.65,15.45,5.85,8.74,15.64,7.01,12.71,13.79,8.27
0.1224,23.78,10.97,3.02,12.24,10.63,2.92,7.88,14.6,4.67,8.43,13.96,6.37,11.58,11.13,7.16
0.1569,24.0,10.56,3.2,12.4,11.16,2.99,7.88,14.89,4.99,7.6,13.73,6.28,9.62,11.1,7.19
0.1901,22.78,10.61,2.92,11.37,10.86,2.97,7.31,14.82,4.75,8.18,13.54,5.81,10.68,10.03,6.78
0.2215,22.9,10.87,2.5,12.07,11.26,3.5,7.7,15.4,5.27,7.72,14.21,6.13,9.28,10.37,7.05
0.2544,24.15,11.49,2.47,11.85,10.41,3.08,7.4,15.07,5.08,7.74,14.02,5.95,9.77,9.62,6.93
0.2892,23.89,11.15,2.84,11.68,10.09,2.84,7.24,14.98,5.0,7.68,13.87,5.55,9.74,9.27,6.39
0.3217,25.22,11.15,2.9,11.92,10.3,2.92,7.27,15.48,5.13,7.17,14.59,5.46,8.09,9.65,6.55
0.344,24.69,12.0,2.03,11.22,8.93,1.93,6.97,14.14,4.29,7.22,13.39,4.92,8.08,8.49,6.34
0.389,25.02,12.4,2.36,10.67,7.92,1.18,6.52,13.55,3.39,7.13,13.2,4.15,8.01,8.0,5.71
0.4223,25.91,12.25,1.96,10.07,7.0,0.67,6.0,12.14,2.55,6.48,11.9,3.61,7.24,7.14,5.24
0.4542,25.09,11.9,2.15,10.72,7.63,0.45,6.33,12.85,2.66,6.31,12.58,3.37,6.98,7.54,4.99
0.4899,25.65,12.61,2.26,9.86,6.77,0.73,5.82,11.97,2.3,6.59,11.98,3.45,7.49,7.09,5.29
0.5231,25.32,11.85,2.15,10.35,6.95,0.78,6.38,11.85,2.21,6.53,11.62,3.42,6.98,7.17,5.06
0.5576,25.12,11.4,2.21,10.2,6.82,0.78,6.25,12.04,2.32,6.47,12.25,3.5,6.88,7.37,5.14
0.5897,25.78,12.18,1.99,9.65,6.58,0.72,5.79,11.81,2.02,6.32,11.93,3.17,7.01,7.44,5.05
0.6222,25.79,11.98,2.35,9.68,6.63,0.85,5.8,12.02,1.95,6.23,12.22,3.33,6.51,7.38,5.25
0.6568,26.43,11.67,2.29,9.77,6.86,0.85,5.83,12.32,1.88,6.27,12.2,2.97,6.68,7.33,4.9
0.6891,25.94,12.09,2.05,9.65,6.82,0.4,5.43,12.28,2.03,5.82,12.45,2.97,5.96,7.64,5.11
0.722,26.74,12.46,2.23,9.1,6.17,0.42,5.05,11.73,1.7,5.88,11.37,2.62,6.46,6.93,4.73
0.7469,26.7,12.65,2.31,9.44,6.86,0.33,5.29,12.54,1.81,6.07,12.52,2.7,6.63,7.42,4.55
0.7901,27.36,13.03,2.57,9.25,6.63,0.68,4.97,12.21,1.51,6.05,12.13,2.47,7.04,6.93,4.28
0.8237,28.87,13.1,2.22,8.72,6.38,1.33,4.35,12.1,1.54,5.4,12.38,2.17,6.22,7.2,4.43
0.8499,28.37,13.23,2.41,9.32,6.42,1.54,4.6,11.96,0.67,5.34,11.98,1.69,5.76,6.67,3.92
0.89,27.3,13.09,2.81,9.76,6.86,1.53,4.91,12.2,0.72,5.38,12.06,1.64,5.32,6.87,3.95
0.9219,28.35,13.67,2.72,9.07,6.21,1.84,4.24,11.37,0.4,4.89,11.47,1.59,4.62,6.22,3.93
0.9462,28.47,13.97,3.21,9.1,6.12,1.92,4.25,11.38,0.24,5.54,11.51,1.74,5.65,6.48,3.34
0.9901,27.47,14.29,2.94,9.89,6.61,2.02,4.32,11.68,0.66,5.08,11.83,1.24,5.33,6.84,3.48
