time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0032,23.21,12.69,4.53,16.07,15.82,16.24,15.1,29.16,31.53,13.44,29.22,27.95,8.51,24.25,19.76
0.045,23.71,12.89,4.46,16.0,16.3,15.94,15.29,28.45,31.45,14.27,29.61,28.41,10.0,24.89,21.19
0.0849,27.75,11.46,11.6,14.52,15.72,12.49,16.43,23.85,28.43,17.4,26.52,21.07,14.23,19.9,20.41
0.1051,22.85,13.01,4.59,16.21,15.75,15.76,15.3,27.96,30.05,13.73,28.1,25.32,9.24,22.45,17.78
0.1514,26.94,11.72,7.77,14.42,15.7,11.86,15.16,21.68,23.65,15.59,24.83,18.5,11.81,20.56,19.62
0.1666,22.04,13.17,3.93,16.65,15.26,15.66,14.9,26.58,27.92,12.66,27.45,23.6,7.73,20.55,16.17
0.2118,22.37,13.68,4.11,15.93,14.27,13.71,14.13,25.3,24.41,12.25,26.8,21.76,7.63,19.96,15.92
0.2457,22.43,13.37,4.02,16.48,14.91,13.79,14.75,24.81,22.09,12.83,26.18,19.79,8.17,19.24,14.63
0.2824,19.89,17.76,6.42,1.75,11.58,12.24,2.72,12.19,11.52,9.99,18.31,13.78,11.87,15.35,13.87
0.2895,21.38,13.23,3.52,15.78,15.1,10.99,13.3,22.91,16.23,11.58,24.78,15.84,7.35,17.57,12.81
0.3461,20.46,13.74,2.79,15.46,14.79,12.01,12.8,21.91,15.93,11.24,24.42,15.42,7.0,16.65,12.36
0.3779,20.98,13.69,2.85,14.97,14.6,11.65,12.31,21.23,15.07,10.95,22.97,14.6,7.04,15.43,12.28
0.4166,19.18,15.22,3.25,2.39,11.69,8.26,4.19,11.61,7.94,11.74,18.29,9.8,13.74,15.31,11.73
0.4346,20.71,13.37,2.93,14.75,14.32,10.56,11.69,19.42,12.63,10.14,21.67,12.59,6.59,14.45,11.09
0.4807,20.19,13.26,2.74,14.64,14.37,10.35,11.46,18.96,11.83,10.15,21.35,11.97,6.83,13.76,10.76
0.5147,19.87,14.0,2.97,14.08,14.48,10.72,10.94,18.12,10.97,9.76,20.31,11.44,6.56,12.53,10.46
0.549,20.92,13.52,3.08,13.72,13.51,10.01,10.37,17.53,10.66,9.16,19.94,10.93,6.16,12.4,10.25
0.5782,21.0,13.4,3.27,14.04,13.86,8.51,10.64,17.71,10.05,9.47,20.13,10.69,6.51,12.69,10.35
0.6113,21.19,13.54,3.09,13.79,13.13,8.01,10.52,17.29,9.86,9.56,19.49,10.55,6.82,12.28,10.2
0.6466,20.19,13.53,2.81,13.73,12.7,8.45,10.41,17.17,10.41,9.43,19.32,10.79,6.74,12.2,10.16
0.678,20.36,13.88,2.56,13.57,12.46,7.95,10.38,16.94,10.31,9.62,19.14,10.81,7.12,12.76,10.3
0.7093,20.55,14.09,2.51,13.13,12.33,7.46,10.06,16.29,9.59,9.49,18.82,10.37,7.13,12.63,10.17
0.7457,20.77,14.05,2.21,12.96,12.28,7.28,10.35,16.81,9.59,10.23,19.54,10.59,8.08,12.82,10.36
0.7783,21.55,13.57,3.28,13.14,12.56,7.5,10.14,15.9,9.15,9.74,18.77,10.37,7.35,12.3,10.08
0.8123,20.74,13.82,2.22,12.87,12.76,7.09,9.74,15.96,9.01,9.32,18.37,10.04,7.35,12.0,9.88
0.8445,20.81,13.82,2.58,12.94,13.38,7.48,9.58,15.66,8.65,9.1,18.18,9.74,7.04,11.95,9.89
0.878,21.38,13.91,2.54,12.4,13.39,7.21,9.13,15.73,8.36,8.87,18.09,9.31,7.15,11.23,9.65
0.9084,21.64,13.56,2.4,12.06,13.8,6.96,8.75,15.38,7.77,8.57,17.37,8.71,6.84,10.63,9.4
0.9411,21.95,13.64,2.55,11.72,13.81,7.11,8.33,15.12,7.5,8.12,16.76,8.32,6.69,10.39,9.06
0.9781,22.15,13.65,2.67,11.41,13.85,6.9,8.13,14.46,7.03,7.95,15.95,7.92,6.59,9.94,8.87
