time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.036,25.93,16.64,2.94,12.93,6.79,1.49,6.32,12.91,1.61,6.4,14.08,3.0,6.77,7.37,3.89
0.0694,25.21,16.23,3.82,13.03,6.73,1.77,6.42,13.28,1.83,6.59,15.1,2.68,6.96,8.22,3.62
0.1034,23.8,16.64,3.15,13.44,7.13,1.85,6.78,13.5,1.68,6.46,14.71,2.92,6.59,8.16,4.06
0.1302,24.16,16.68,3.75,13.51,7.56,1.71,6.95,13.98,1.72,6.78,14.98,3.02,6.98,8.31,4.11
0.169,24.01,16.46,3.87,13.4,7.72,1.66,6.87,14.33,1.56,6.47,15.54,2.96,6.67,8.5,3.98
0.2003,24.35,16.25,4.28,13.5,7.57,1.8,6.92,14.2,1.77,6.29,15.45,2.64,6.19,8.15,3.66
0.2364,24.35,16.3,3.75,13.51,7.65,1.49,6.93,13.91,1.63,6.19,15.18,3.14,6.03,7.98,4.17
0.2703,24.26,16.15,3.67,13.01,7.33,1.92,6.37,14.14,1.74,6.74,15.97,2.93,6.8,8.62,4.06
0.3028,23.94,16.14,4.11,13.49,7.66,1.32,6.99,14.28,1.48,6.65,15.33,2.93,6.53,8.0,3.59
0.337,23.52,16.16,4.18,13.32,7.76,1.29,7.06,14.21,1.2,6.59,15.01,2.86,6.38,7.92,3.78
0.3721,24.2,16.7,5.2,13.39,7.46,1.32,6.84,13.76,1.41,6.25,14.05,2.61,6.1,7.42,3.65
0.4032,23.75,17.15,6.94,13.55,7.69,1.27,7.13,14.42,1.62,6.92,15.11,2.95,6.94,8.2,3.94
0.4368,22.42,16.99,9.13,13.74,7.61,1.29,7.17,14.23,1.32,6.64,14.88,2.79,6.79,7.9,3.92
0.4713,23.61,16.96,9.11,13.59,7.54,1.51,6.75,14.46,1.36,6.55,15.1,2.52,6.65,8.32,4.02
0.5006,22.66,17.15,8.95,13.76,7.8,1.29,7.29,14.45,1.47,6.99,14.98,2.96,6.95,8.17,4.03
0.5365,22.51,17.17,9.52,14.01,7.92,1.39,7.61,14.82,1.38,7.41,15.59,2.86,7.8,8.92,4.17
0.5691,22.88,17.12,9.92,13.69,7.6,1.52,6.96,14.6,1.53,6.88,15.15,2.61,7.27,8.52,3.9
0.6037,22.81,17.22,9.77,13.91,7.82,1.64,7.2,15.03,1.66,7.45,16.01,2.62,7.94,9.24,3.86
0.6301,22.42,17.07,10.23,13.83,7.65,1.57,6.84,14.72,1.37,6.78,15.35,2.58,7.27,8.67,4.01
0.6723,22.74,16.81,9.87,13.96,7.81,1.3,7.14,14.56,1.57,7.04,15.2,2.9,7.3,8.59,4.0
0.7064,23.19,17.6,10.73,14.5,8.32,1.24,7.99,15.41,1.51,7.9,15.89,3.64,8.3,8.87,4.45
0.7349,22.5,16.96,10.67,13.97,7.75,1.24,7.16,14.62,1.51,7.18,15.1,2.78,7.7,8.72,3.92
0.7685,23.38,17.29,10.25,14.41,7.92,1.31,7.59,14.86,1.63,7.5,15.52,3.3,8.01,8.92,4.21
0.8028,23.4,17.25,11.8,13.8,7.94,1.52,6.77,15.35,1.48,7.2,16.19,2.67,7.72,9.65,4.08
0.8369,23.3,17.53,10.91,14.13,8.13,1.37,7.37,15.42,1.63,7.64,16.11,3.03,7.95,9.4,4.24
0.8692,22.63,16.93,11.51,13.63,7.76,1.53,6.69,15.18,1.46,7.1,15.84,2.52,7.54,9.25,3.95
0.9002,23.08,16.99,11.28,14.37,8.09,1.28,7.37,15.33,1.39,7.4,15.67,2.72,7.72,8.99,3.82
0.9351,23.01,16.92,11.0,13.85,7.77,1.4,6.82,14.97,1.41,6.86,15.4,2.39,7.61,8.84,3.74
0.9689,22.83,17.28,11.79,13.92,7.81,1.49,7.09,15.37,1.46,7.37,15.89,2.81,7.8,9.26,4.05
0.9999,22.43,17.15,11.2,13.53,7.82,1.4,6.63,15.22,1.49,7.24,15.57,2.63,7.66,9.26,3.91
