time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0217,32.55,33.39,5.72,5.22,2.14,1.46,5.41,3.63,2.88,23.98,153.15,6.49,21.26,149.51,9.81
0.0497,31.73,33.86,6.38,5.29,2.64,1.08,5.69,4.79,2.29,24.11,151.95,6.32,21.7,150.0,9.5
0.0908,31.84,33.54,3.48,5.76,2.33,0.84,5.49,4.0,2.23,25.7,150.45,6.08,22.87,148.85,8.81
0.1232,31.94,33.93,2.99,6.02,2.29,0.52,5.83,4.18,1.84,28.79,147.24,6.35,23.33,148.91,8.55
0.1499,33.1,32.75,3.82,4.31,1.99,0.67,5.71,5.06,1.55,29.38,148.19,6.54,24.46,149.71,8.59
0.1829,46.26,33.16,1.25,16.65,1.65,2.07,13.2,6.19,1.8,38.2,92.43,3.91,66.14,72.36,2.81
0.2116,50.81,35.91,0.34,4.76,2.46,0.14,9.53,4.03,4.64,41.57,101.81,10.47,51.26,95.92,9.84
0.2403,34.98,31.18,5.31,3.85,1.6,0.81,4.81,5.54,0.21,31.39,144.7,7.33,24.34,148.9,7.93
0.2908,43.71,33.35,0.46,15.59,1.52,3.6,13.34,4.26,1.08,40.89,92.73,5.23,63.89,70.96,3.06
0.313,48.03,34.33,1.31,5.34,1.8,1.11,10.28,3.13,5.56,38.64,108.26,11.74,49.9,100.74,9.34
0.3347,35.15,31.08,10.58,2.43,0.73,0.74,5.0,5.17,0.71,30.84,144.24,8.9,24.64,147.95,9.69
0.3853,43.49,33.56,1.22,13.68,2.37,2.67,13.55,3.51,2.02,40.01,99.87,5.14,61.06,78.56,3.35
0.4127,46.6,34.74,0.41,2.89,1.67,0.36,9.45,2.58,4.2,41.64,118.13,9.19,48.07,107.59,8.82
0.4409,36.32,31.18,8.76,2.78,0.79,0.33,5.62,4.69,0.84,33.92,140.83,8.36,27.21,145.52,8.16
0.4795,45.77,34.57,1.26,6.41,2.91,1.86,11.26,4.34,0.32,45.1,107.2,6.57,55.57,94.72,7.47
0.5005,37.09,30.74,8.64,2.54,0.66,0.37,5.65,5.03,0.77,35.9,138.41,8.38,29.79,142.46,8.15
0.5498,45.59,34.66,0.84,5.93,2.93,2.27,10.84,4.61,0.67,44.68,107.13,6.66,57.29,91.96,7.34
0.5761,36.53,30.9,10.12,2.94,0.97,0.52,5.31,4.62,0.61,33.93,140.43,8.34,27.99,144.45,8.15
0.623,48.35,36.54,1.59,9.59,2.19,2.25,11.05,3.7,0.93,47.54,99.97,5.01,67.23,78.75,5.68
0.6384,36.75,31.28,10.32,2.1,0.79,0.48,5.42,5.13,0.61,33.41,140.57,8.5,27.21,144.21,8.79
0.6859,46.04,31.89,1.52,14.59,1.24,3.44,12.73,3.93,0.95,45.0,90.74,5.57,70.62,64.8,3.37
0.7114,48.98,34.96,3.59,5.32,1.78,0.66,10.25,3.2,4.95,44.92,108.06,8.93,60.87,90.7,7.8
0.7336,36.93,31.45,9.95,2.34,1.24,0.6,5.39,5.35,0.44,32.38,141.91,8.39,26.65,145.26,8.77
0.7923,42.39,32.05,0.72,15.87,1.62,3.86,13.33,3.88,1.89,44.31,91.16,5.21,68.73,68.29,3.08
0.817,49.7,34.74,0.55,4.8,1.99,0.44,10.08,4.14,5.49,40.0,108.1,11.56,52.58,96.96,10.6
0.8426,36.92,30.45,8.27,1.96,0.84,0.56,5.5,4.77,0.6,33.11,141.75,8.48,28.24,144.16,8.55
0.8907,42.99,31.77,0.65,17.03,2.1,3.77,14.37,4.63,0.41,44.35,85.35,5.83,68.55,62.86,4.79
0.919,47.78,39.36,4.67,7.9,1.41,1.42,11.15,3.0,5.27,45.56,99.37,7.52,61.15,84.74,6.58
0.9262,36.08,30.76,8.66,2.04,0.47,0.87,5.08,4.99,0.61,33.72,141.1,7.95,29.2,142.58,8.67
0.9892,47.16,31.65,1.03,15.57,1.53,2.51,13.64,3.75,0.77,35.72,101.28,4.19,54.72,84.57,2.66
