time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0336,9.32,8.2,1.46,114.09,101.34,55.61,113.23,150.04,42.69,103.95,146.12,35.57,87.66,162.75,20.73
0.0696,9.78,8.17,1.2,113.95,103.33,53.91,113.24,152.05,39.56,103.35,147.23,33.7,86.82,164.99,19.34
0.1067,8.27,7.3,1.07,112.97,95.37,61.54,110.49,143.36,49.06,101.31,142.49,41.71,86.89,155.52,27.99
0.1448,9.56,8.39,1.64,110.03,97.39,63.85,106.46,142.39,52.02,98.25,140.04,43.19,86.77,148.79,30.34
0.1835,9.43,9.41,2.54,110.68,101.76,61.8,104.81,142.03,54.87,95.72,138.75,44.31,83.39,148.43,29.7
0.2197,12.39,12.24,3.04,110.85,101.9,64.2,102.6,148.5,52.05,93.64,138.8,43.7,84.04,144.76,30.35
0.2542,12.19,11.94,2.6,110.21,97.58,70.08,102.72,146.98,52.03,93.37,138.08,44.23,82.36,146.12,30.46
0.2909,12.12,12.13,2.67,110.53,102.42,66.26,103.39,150.31,48.71,93.8,140.73,40.76,83.52,147.75,27.63
0.3286,11.84,11.99,2.63,111.14,101.83,66.61,102.97,148.41,49.69,92.58,141.13,40.92,82.02,150.52,26.03
0.3642,11.65,12.58,3.41,110.99,108.3,60.68,101.23,157.03,44.02,91.69,142.33,38.23,82.81,148.55,25.23
0.4047,11.81,11.92,2.45,111.66,99.64,66.28,103.56,144.44,51.99,93.15,139.68,42.43,82.25,149.01,27.53
0.4411,12.15,12.36,3.02,109.24,103.89,63.49,101.76,153.02,47.93,93.17,141.15,40.7,84.03,147.76,27.26
0.478,11.29,11.59,2.6,110.59,103.76,61.92,102.94,146.95,50.4,92.63,140.11,42.05,82.03,148.44,27.96
0.5135,12.03,12.47,3.1,110.28,103.18,64.6,102.35,149.7,51.38,94.22,140.3,41.99,85.44,147.43,27.67
0.5498,11.41,11.87,3.43,108.78,104.5,63.86,101.61,148.59,50.42,92.98,139.97,42.24,83.87,147.58,28.59
0.5873,12.11,12.63,3.43,108.02,107.99,59.14,99.52,154.48,49.22,91.81,142.2,41.5,84.3,147.53,28.01
0.6231,11.04,11.43,3.71,109.85,105.12,60.59,101.93,147.88,50.93,92.73,140.96,41.64,83.23,148.38,27.84
0.6582,12.33,12.5,3.19,108.06,108.9,58.46,99.15,156.6,48.05,91.19,142.7,40.0,84.35,147.33,27.02
0.695,11.21,12.08,2.63,110.12,104.92,60.49,101.83,148.67,49.49,91.86,141.82,40.89,81.38,149.74,26.83
0.7315,12.44,12.93,3.32,108.53,105.58,61.47,100.04,155.06,48.29,90.46,140.97,40.86,82.4,145.71,28.59
0.7681,12.13,12.43,2.65,109.64,99.32,68.88,102.38,145.72,52.23,92.79,139.0,42.69,82.57,147.95,28.5
0.8061,12.55,13.08,3.44,108.61,111.99,55.58,99.42,159.71,44.93,90.9,142.66,38.41,83.22,147.05,26.29
0.8412,11.17,12.34,2.81,109.45,105.28,60.77,101.43,149.52,47.39,90.56,141.34,40.48,79.48,149.83,26.55
0.8779,12.54,13.19,3.03,109.65,112.11,55.57,100.54,159.71,45.19,91.43,142.98,37.86,83.74,147.73,25.35
0.9145,10.87,11.84,2.54,108.63,104.37,62.75,101.54,147.36,48.86,90.9,141.23,40.69,80.4,149.61,26.98
0.9507,12.07,12.95,3.02,109.2,110.51,55.92,100.87,160.36,44.6,91.91,143.88,37.84,83.57,148.66,25.51
0.9879,10.84,11.67,2.55,108.42,104.28,62.66,100.95,147.26,49.27,90.55,141.33,40.84,80.22,150.17,26.67
