time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.028,22.67,25.75,49.07,16.61,5.01,5.16,30.0,134.74,17.23,48.56,123.47,25.32,55.0,119.74,29.7
0.0571,22.06,25.56,50.67,16.33,5.1,5.1,29.28,136.56,16.97,47.53,124.48,24.93,54.49,120.0,29.72
0.1003,23.31,25.81,47.3,16.34,5.04,5.04,29.1,135.16,17.09,49.94,121.72,25.08,57.95,115.88,29.86
0.1345,22.98,25.45,49.51,16.0,5.4,4.51,28.04,136.24,16.26,46.47,125.08,23.23,53.82,120.15,27.4
0.1663,22.98,25.32,48.24,16.34,5.2,5.16,29.28,135.56,16.81,47.58,124.41,24.63,55.23,119.36,28.94
0.1979,23.73,25.88,48.74,16.51,5.12,5.54,30.98,135.18,17.49,48.81,123.18,26.29,55.41,118.85,30.52
0.2291,22.83,25.23,49.93,16.04,5.27,4.79,28.64,136.35,16.73,48.38,123.93,23.95,57.35,117.49,28.59
0.2656,23.51,25.93,49.99,16.2,5.43,4.97,29.29,134.34,16.82,49.91,121.48,24.84,58.92,115.18,29.46
0.3002,23.44,25.9,52.18,16.45,5.41,5.1,30.18,135.3,17.07,46.85,125.09,24.68,54.32,120.16,29.15
0.3283,22.55,25.23,47.54,16.17,4.85,4.95,31.17,134.1,17.27,51.6,120.58,26.29,59.43,115.84,31.78
0.3658,22.29,25.48,50.88,16.42,5.16,5.27,31.69,134.59,17.83,49.42,122.89,26.06,55.02,119.6,30.19
0.4001,22.88,25.14,49.2,16.17,4.86,5.12,31.48,135.36,17.63,50.79,121.9,25.69,59.35,115.65,30.84
0.4325,22.19,24.52,49.78,16.05,5.0,5.06,30.94,135.49,17.7,49.8,123.11,25.76,55.76,119.73,30.19
0.4668,23.23,26.22,49.28,16.6,5.08,5.39,31.72,134.16,17.2,51.1,121.01,25.51,56.02,118.07,28.89
0.5005,22.29,25.33,47.96,15.85,4.99,4.67,30.16,134.53,17.09,51.85,120.37,25.65,59.79,115.26,30.85
0.5317,22.93,25.14,49.69,16.2,5.19,5.08,29.71,135.92,17.14,48.03,124.07,24.55,55.81,118.66,29.4
0.5645,22.95,25.76,48.09,16.44,5.18,5.07,29.25,134.8,16.59,48.41,122.86,24.32,55.24,118.29,28.84
0.6003,23.58,25.29,45.91,16.09,5.18,4.87,29.02,135.02,16.38,49.95,121.63,23.75,58.94,114.89,28.15
0.6269,22.18,25.3,50.96,16.32,5.11,4.93,31.4,133.81,17.5,51.76,120.49,26.06,59.81,114.91,30.99
0.6595,21.78,24.8,53.23,16.21,5.13,5.09,31.54,134.9,17.95,50.66,122.34,26.03,56.55,118.88,29.79
0.7006,20.96,25.04,50.56,16.35,5.12,5.03,30.37,135.45,16.15,49.07,123.46,22.9,54.5,120.33,26.5
0.7222,21.7,24.82,46.66,16.1,4.79,5.39,31.11,135.8,18.1,50.38,122.86,26.65,56.67,118.89,30.6
0.7571,21.12,24.89,47.48,16.02,4.94,5.1,30.61,135.76,17.43,49.71,122.85,25.59,54.19,120.26,29.51
0.8003,21.27,24.52,48.96,15.86,5.06,4.49,29.47,135.76,16.65,50.32,122.06,24.46,56.23,118.31,28.98
0.8332,22.73,25.69,50.1,16.04,5.4,5.02,30.36,134.92,17.22,49.37,122.64,25.23,56.05,118.41,29.87
0.8657,22.61,25.04,47.51,15.78,5.18,4.6,28.87,134.97,16.7,52.68,119.26,24.68,62.44,111.87,29.38
0.9001,23.01,26.15,47.43,16.31,5.0,5.53,30.9,134.53,17.8,50.63,121.31,27.06,58.97,115.73,32.14
0.9282,21.75,24.46,51.18,15.81,4.92,4.34,29.4,135.56,16.65,49.54,123.23,24.16,56.52,118.68,28.94
0.9607,22.32,25.42,52.3,16.38,5.12,5.13,30.71,135.06,16.58,49.58,122.77,24.08,56.01,119.03,28.1
