time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0241,21.99,23.01,48.2,13.08,4.61,4.92,40.48,127.28,16.08,73.89,101.16,22.9,90.81,86.62,27.52
0.0619,21.17,21.92,37.6,12.96,4.71,4.86,37.85,128.84,15.34,73.97,100.54,22.27,92.82,83.7,25.96
0.0976,20.47,22.32,41.35,13.13,4.52,5.05,38.96,128.44,15.2,72.78,102.12,22.47,90.37,87.12,27.22
0.1285,19.91,22.4,40.95,12.81,4.08,5.23,44.13,124.87,16.55,79.67,96.12,24.96,95.36,82.25,29.58
0.1638,20.78,22.99,43.28,12.99,4.77,4.95,42.44,125.77,16.14,78.96,96.53,24.06,96.47,81.43,29.83
0.1962,20.59,22.57,35.44,12.85,4.11,5.34,42.82,125.14,16.92,74.8,100.66,24.98,94.2,83.24,30.43
0.2303,21.75,23.17,37.95,12.57,4.45,4.78,43.97,123.08,15.46,81.0,93.43,23.33,97.77,78.78,28.63
0.2621,20.38,21.43,32.78,12.05,3.53,4.68,44.96,122.52,16.92,80.62,94.7,26.12,97.68,79.68,31.45
0.2962,19.59,22.46,33.28,12.18,4.01,5.16,45.6,122.89,17.1,79.11,96.64,25.61,93.12,84.43,30.28
0.3305,19.83,21.98,32.68,12.24,4.04,4.96,46.23,121.77,16.88,80.25,95.09,25.4,94.43,82.68,30.01
0.3666,19.17,21.3,32.18,11.95,4.07,4.82,46.53,121.4,16.45,78.9,96.65,24.81,91.08,86.43,29.01
0.3968,20.33,21.73,32.85,11.7,3.77,4.54,45.82,122.84,16.96,81.27,94.8,25.85,95.9,82.25,31.03
0.4264,20.66,22.36,37.38,11.64,3.95,4.47,47.09,121.72,16.39,83.39,92.94,24.67,97.71,80.33,29.9
0.4622,19.22,23.74,36.42,12.63,3.91,5.13,51.21,118.51,17.75,85.12,91.65,27.03,98.87,79.2,33.12
0.4946,18.65,23.31,42.96,12.04,3.55,4.59,56.3,113.69,19.4,92.97,83.8,30.59,103.19,74.4,38.31
0.5297,17.94,22.31,43.95,12.28,3.81,4.5,52.77,116.44,18.2,90.44,85.86,28.48,103.66,74.12,36.16
0.5621,18.46,22.25,51.09,11.85,3.93,4.31,56.89,112.58,18.98,93.61,83.64,28.75,103.41,75.66,36.72
0.5977,19.54,22.32,57.95,11.84,4.55,4.24,65.12,106.03,20.08,98.58,79.51,30.13,105.66,74.31,39.03
0.6179,19.66,22.23,55.76,11.88,4.4,4.44,62.01,109.51,20.77,96.59,81.3,31.98,106.29,73.36,41.34
0.6625,19.58,21.61,46.34,12.6,3.58,3.97,60.86,110.0,21.42,93.24,85.3,31.65,104.67,75.41,42.3
0.6974,19.58,20.35,46.51,11.82,3.61,3.44,64.25,107.23,20.92,97.18,82.58,31.2,105.8,75.29,39.4
0.7286,20.72,19.57,41.47,12.61,3.46,3.64,63.61,107.36,19.7,96.16,82.78,29.62,105.47,74.21,36.91
0.7621,20.57,19.58,37.43,11.89,3.15,3.63,64.14,107.11,20.9,96.2,83.0,30.7,105.47,74.08,36.48
0.7953,18.77,20.41,32.28,13.23,3.18,4.5,54.58,115.94,26.11,91.72,87.1,33.81,103.84,76.27,41.27
0.8246,19.97,20.39,31.13,13.07,3.02,4.62,59.02,113.28,23.72,91.86,87.28,34.51,102.38,77.23,41.25
0.8616,20.24,19.34,26.75,12.99,2.67,4.37,57.34,114.11,22.19,89.07,89.48,34.38,102.54,76.84,43.86
0.8956,20.15,18.97,26.9,13.24,3.2,4.61,59.52,112.24,23.06,90.69,88.41,35.91,105.34,74.35,45.18
0.9201,19.57,18.32,24.64,13.68,2.85,4.48,62.84,109.19,23.24,92.62,87.29,37.82,106.83,73.65,46.71
0.9625,19.7,18.03,26.06,13.61,2.86,4.29,63.28,109.27,21.25,94.08,86.06,34.3,106.64,73.61,42.85
0.9958,20.62,17.67,20.54,13.79,2.67,4.89,59.27,112.49,24.07,89.5,89.92,38.92,106.1,74.33,47.86
