time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0223,24.62,27.07,42.8,14.89,4.2,4.04,22.01,140.67,15.05,45.39,126.23,22.11,57.03,117.87,27.24
0.0546,22.71,26.78,45.98,14.78,3.97,4.47,21.86,142.48,15.1,41.65,130.44,22.78,52.6,123.1,27.99
0.0889,23.95,28.22,50.65,14.34,4.55,4.26,21.47,142.94,14.6,40.22,131.58,21.22,49.91,125.42,25.98
0.122,23.26,27.81,49.46,15.05,4.57,4.39,21.37,143.27,15.32,37.35,134.41,22.03,46.93,128.43,26.78
0.1529,23.93,28.54,48.12,15.11,4.63,4.57,21.56,143.77,15.08,37.75,134.25,22.01,45.8,129.57,25.74
0.1848,23.43,27.65,46.43,15.3,4.77,4.41,20.99,143.26,15.18,37.88,134.12,20.62,46.46,129.09,24.61
0.2213,24.36,27.46,45.68,14.9,4.53,4.09,20.78,144.58,15.44,37.13,134.94,21.27,44.02,131.02,24.83
0.251,24.98,28.28,49.79,15.22,4.64,4.31,20.85,143.68,15.38,37.85,133.85,21.43,47.74,127.65,26.06
0.2807,25.81,28.1,47.85,14.93,4.55,4.52,20.93,144.15,15.63,37.25,134.91,22.5,48.13,127.29,26.6
0.3136,24.86,27.34,47.6,15.12,4.56,4.64,21.66,143.83,15.61,39.22,133.18,22.3,48.7,126.97,26.46
0.3513,25.57,27.35,43.9,15.27,4.47,4.76,21.14,144.47,15.89,38.98,133.41,22.91,49.02,126.38,27.43
0.378,23.85,27.16,46.27,15.19,4.43,4.39,20.56,143.36,15.36,37.21,134.8,21.12,47.82,128.08,25.73
0.4239,24.14,27.16,43.72,14.26,4.38,3.73,19.97,145.08,14.71,36.6,135.71,20.39,44.27,131.26,24.07
0.4579,24.13,26.64,42.28,15.07,4.23,4.15,20.22,145.48,14.89,36.2,136.24,20.18,44.91,130.41,24.29
0.4884,24.12,27.82,43.68,14.94,4.35,4.53,20.4,144.82,15.03,37.14,135.41,21.93,46.98,128.96,26.16
0.5198,24.01,26.99,39.63,14.88,4.34,4.54,20.41,144.79,15.22,35.94,136.13,21.29,44.8,129.83,24.57
0.557,23.98,27.25,44.46,15.0,4.18,4.72,20.6,144.98,15.28,36.22,136.24,21.83,46.36,129.65,26.25
0.5915,24.48,27.82,42.81,15.02,4.35,4.38,20.97,144.85,15.44,36.76,135.7,21.87,44.82,130.57,25.35
0.6271,23.58,26.54,42.63,14.89,4.06,4.31,20.03,145.52,14.76,36.53,136.32,20.15,46.76,129.06,24.23
0.6585,24.39,27.87,39.0,15.22,4.27,4.49,21.82,143.44,15.11,40.18,132.11,22.27,45.23,129.69,25.1
0.6899,23.62,27.62,47.65,15.23,4.18,4.48,19.94,144.84,15.24,35.07,136.99,20.83,44.02,131.28,25.33
0.7177,24.66,27.97,39.98,14.98,4.57,4.29,20.36,144.54,15.12,37.83,134.51,21.5,47.35,128.5,25.25
0.7508,23.98,27.46,42.46,15.1,3.98,4.38,20.26,144.9,14.94,39.89,132.82,20.87,50.87,125.3,25.93
0.7893,24.61,27.19,44.54,14.63,4.29,4.43,20.65,145.63,15.4,35.74,136.42,22.27,42.17,132.35,25.63
0.822,24.25,27.47,44.13,15.22,4.35,4.65,20.51,143.96,15.07,37.56,134.45,20.92,49.4,125.75,25.39
0.8512,25.06,27.29,41.46,15.37,4.25,4.73,21.38,144.21,16.15,37.54,134.89,23.35,46.77,128.56,27.54
0.8892,24.91,27.3,43.46,15.31,4.48,4.61,20.58,144.05,15.43,36.46,135.14,21.49,47.53,127.18,26.05
0.909,24.56,26.6,39.19,15.04,4.47,4.55,21.13,143.03,15.54,38.13,133.86,21.87,48.97,125.95,25.89
0.9583,23.66,26.2,42.63,14.62,4.71,4.23,21.68,143.16,15.17,38.45,133.78,21.27,46.2,129.07,24.77
0.9896,23.84,25.93,44.33,14.96,4.57,4.59,22.12,143.2,16.1,38.14,134.25,23.13,45.43,129.95,26.66
