time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0381,27.82,16.12,6.04,11.07,8.15,1.95,7.32,12.19,2.35,8.23,12.59,5.5,9.75,13.65,9.33
0.0705,27.61,16.38,7.33,12.14,9.02,1.75,8.13,14.11,2.38,9.07,14.81,5.89,9.83,14.88,9.51
0.1067,26.35,17.53,9.03,12.14,9.81,0.79,8.39,15.64,2.15,9.98,17.68,7.28,10.41,19.45,18.06
0.1393,27.47,17.06,9.77,11.83,9.56,1.21,8.35,15.38,2.39,10.32,17.54,7.62,10.82,18.62,17.3
0.1732,26.22,17.76,10.26,12.53,10.42,0.59,9.56,16.9,3.77,11.86,20.2,10.51,11.91,24.0,30.64
0.207,26.53,16.78,10.68,12.79,10.1,1.28,9.56,16.35,3.33,11.53,19.17,9.18,11.16,24.87,30.45
0.2382,25.88,17.25,11.12,13.09,10.58,0.97,10.12,16.84,3.84,11.79,20.18,10.94,11.4,25.7,33.81
0.2657,26.58,17.25,10.81,12.66,10.34,1.16,9.44,16.86,4.01,11.4,19.68,9.78,11.31,25.03,30.82
0.306,25.93,17.15,10.45,13.06,10.98,0.55,9.84,17.99,5.13,12.11,22.04,13.38,11.94,29.37,44.96
0.3393,27.08,17.32,10.09,12.22,10.49,0.96,9.21,17.24,5.0,11.45,20.73,12.35,11.15,29.27,48.48
0.3715,26.64,16.83,10.12,12.82,11.0,0.97,9.83,18.1,4.75,12.14,21.61,11.62,11.81,32.39,49.94
0.4019,27.29,17.24,10.89,12.5,11.07,0.7,9.3,18.37,6.36,11.68,22.13,15.33,11.49,30.58,54.48
0.4382,26.18,16.72,10.56,13.46,11.12,1.01,10.3,18.33,6.37,11.97,21.74,14.72,11.37,32.2,50.0
0.4665,27.75,16.8,9.88,13.11,11.32,1.15,9.92,18.63,7.08,11.73,22.43,16.92,11.28,35.09,59.86
0.5062,26.59,16.99,10.55,13.15,11.15,1.36,10.07,18.0,4.86,12.01,21.71,12.94,11.52,32.82,49.89
0.5409,25.17,17.37,10.25,12.87,10.9,1.01,9.54,17.54,4.73,11.67,19.88,11.1,11.3,26.92,41.08
0.5617,26.85,17.11,10.66,13.05,10.82,1.01,9.59,17.92,5.38,11.58,20.51,11.67,11.37,28.33,41.86
0.5998,27.41,16.95,10.02,12.94,11.33,1.1,9.79,18.39,6.88,11.53,22.11,16.42,11.22,33.73,61.01
0.6382,27.54,17.03,10.23,12.91,10.6,1.41,9.56,17.4,5.38,11.34,20.14,12.01,11.02,29.14,48.07
0.6625,26.72,16.5,9.74,13.32,11.58,1.14,10.16,18.92,7.83,11.81,23.23,18.16,11.64,33.61,56.39
0.7068,26.75,16.77,10.47,13.34,11.08,1.33,10.11,18.47,6.26,12.07,21.85,13.55,11.72,30.94,46.06
0.7382,26.46,17.04,10.03,13.14,11.31,1.4,9.95,19.0,8.36,11.83,23.71,18.49,11.55,32.83,54.24
0.7826,25.69,16.66,11.22,14.07,11.9,0.98,11.31,19.67,7.86,13.56,24.0,19.45,13.14,32.93,52.16
0.8177,27.21,17.51,10.68,13.99,11.83,1.63,11.11,19.79,8.92,13.24,24.47,19.16,12.95,32.99,54.19
0.8466,27.35,16.14,9.6,13.87,11.55,1.38,11.16,19.12,8.15,13.11,24.09,19.54,13.05,30.52,47.57
0.8798,26.23,14.93,9.22,13.03,10.71,2.99,10.16,17.93,9.97,11.36,23.51,21.54,11.28,28.64,44.51
0.9122,26.04,13.34,9.17,13.84,11.14,4.37,10.4,19.78,13.6,10.29,26.78,25.52,10.49,38.83,51.84
0.9425,25.94,11.04,9.72,14.35,11.54,7.91,10.96,22.7,19.14,9.39,32.23,35.7,11.39,44.58,57.15
0.973,26.99,9.77,7.6,15.45,10.67,9.13,11.78,23.15,20.87,8.73,29.65,30.21,10.52,34.76,37.97
