time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14,angle_15,angle_16,angle_17,angle_18,angle_19,angle_20,angle_21,angle_22,angle_23,angle_24,angle_25,angle_26,angle_27,angle_28,angle_29
0.0291,37.41,11.25,7.98,16.38,26.06,16.68,22.4,100.06,29.15,80.85,100.38,19.44,94.63,90.38,26.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0633,33.67,10.76,9.53,16.57,29.38,19.55,25.24,98.2,27.02,85.74,96.54,19.5,97.58,88.14,26.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1093,36.07,11.13,6.88,16.88,28.18,20.05,23.98,99.02,28.47,82.31,99.03,19.23,94.33,91.03,25.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1457,36.17,10.81,8.05,16.7,29.6,20.84,24.49,99.13,27.55,84.2,97.43,19.79,96.05,89.56,27.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1795,37.54,11.17,8.32,16.59,27.51,18.83,23.99,101.38,28.07,84.32,96.81,20.04,97.08,88.24,27.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2151,35.97,11.07,5.74,16.58,28.42,18.89,23.83,96.31,28.9,83.61,98.27,19.27,96.14,89.22,26.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2461,35.72,10.93,8.24,16.75,29.1,21.54,24.71,100.69,27.73,84.47,97.24,19.66,95.98,89.61,26.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2802,37.13,11.41,6.36,16.76,26.9,17.94,22.86,99.73,29.53,83.42,97.71,19.8,95.98,89.36,26.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3126,35.83,10.95,7.36,16.75,29.31,20.84,24.54,96.8,28.04,84.44,97.32,19.18,96.55,88.61,26.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3472,35.67,10.59,6.8,16.74,29.09,20.39,24.7,97.97,28.38,84.58,96.97,19.48,95.97,89.63,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3807,36.37,9.9,7.32,17.02,28.6,20.25,24.05,99.22,28.47,83.24,98.23,19.68,96.09,89.4,26.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4132,34.85,10.91,8.35,16.52,27.1,18.91,23.76,94.64,28.73,83.56,98.32,18.81,96.58,89.03,26.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4472,35.87,10.55,7.95,16.6,28.24,19.55,24.39,100.57,28.16,83.81,97.67,19.79,95.53,89.68,26.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4814,35.83,11.03,6.77,16.56,27.96,19.3,23.74,101.43,28.12,82.41,99.1,19.88,94.67,90.49,26.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5176,35.09,11.03,6.52,16.76,27.08,18.55,23.8,91.99,30.28,82.94,99.35,18.78,96.27,89.67,26.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5516,35.35,10.55,8.68,16.1,26.24,16.08,24.59,100.02,28.7,82.91,98.32,19.5,94.62,90.81,25.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5849,35.86,11.07,6.52,16.57,27.11,17.7,23.52,100.0,28.86,82.21,99.4,19.7,94.52,91.02,26.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6185,35.69,10.77,7.47,16.72,29.25,20.52,23.64,99.14,28.81,83.01,98.68,19.39,95.15,90.47,26.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6535,35.99,11.3,6.83,17.05,29.99,22.28,23.55,99.71,28.82,82.19,99.38,19.86,95.09,90.55,26.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6872,36.06,11.08,6.98,16.79,26.96,17.89,23.37,96.14,29.78,82.64,99.07,18.93,95.21,90.3,25.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7196,36.18,10.63,8.35,16.45,27.94,19.81,24.73,101.55,27.92,83.52,97.96,20.02,95.54,90.04,27.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7521,35.86,11.31,5.56,16.23,25.4,16.01,22.74,96.64,30.5,81.96,99.46,19.0,94.9,90.44,25.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7873,36.02,10.85,7.4,16.37,26.27,17.5,23.16,98.84,29.56,80.91,100.54,19.54,93.55,92.06,26.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8194,35.46,10.52,6.2,16.78,27.49,17.93,23.31,97.31,29.51,81.57,100.46,19.32,95.28,90.66,27.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8532,34.03,10.85,7.42,16.2,27.27,19.11,24.02,97.35,29.86,82.85,99.14,19.12,94.08,91.6,25.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8855,35.68,11.12,5.69,16.34,24.45,15.88,24.07,100.05,29.0,81.39,100.12,19.33,93.6,92.13,25.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9318,36.53,10.94,7.11,16.49,26.48,18.01,23.31,98.99,29.58,82.36,99.4,19.59,95.37,90.35,26.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9674,36.68,11.16,6.35,16.36,26.4,17.46,23.75,97.55,29.14,83.85,97.76,19.39,96.8,88.62,26.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9989,36.94,11.14,6.54,16.41,24.79,15.43,22.63,95.12,30.57,81.5,99.99,18.77,95.36,89.81,25.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
