time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0346,23.55,17.68,10.35,14.48,10.19,1.28,7.89,18.94,0.91,8.33,18.94,3.12,9.31,11.67,5.07
0.0707,23.45,17.02,10.77,14.04,9.65,2.11,7.03,18.51,1.49,7.73,18.95,2.66,8.97,12.17,4.61
0.1034,23.6,17.39,10.53,14.07,9.65,1.71,7.2,18.24,1.34,7.55,18.37,2.85,8.64,11.64,4.79
0.1347,23.33,17.51,10.22,14.01,9.64,1.72,7.21,18.55,1.02,7.63,18.88,3.35,8.75,12.1,5.31
0.1659,23.64,17.52,10.92,14.17,9.73,1.46,7.54,18.11,1.49,8.22,18.27,2.53,9.38,11.87,4.3
0.2033,22.53,17.68,10.43,14.23,9.78,1.34,7.49,18.4,0.57,7.84,18.39,3.31,9.02,11.6,5.0
0.2371,23.67,17.49,10.11,14.15,9.52,1.57,7.19,18.0,1.13,7.41,18.18,2.92,8.45,11.44,4.78
0.2712,23.79,17.18,11.1,13.92,9.18,1.61,6.94,17.59,0.94,7.18,17.81,3.44,8.16,11.08,5.14
0.3033,22.68,17.64,10.29,13.96,9.61,1.5,7.16,17.87,0.73,7.45,18.02,3.17,8.56,11.58,5.1
0.3372,22.66,18.47,13.0,14.61,10.21,1.22,8.2,18.47,0.63,8.54,18.09,3.55,9.42,11.58,5.49
0.3717,23.09,16.86,15.65,13.55,8.84,1.86,6.33,17.07,1.16,6.7,17.62,2.59,8.16,11.32,4.2
0.4005,22.58,17.86,16.52,13.91,9.43,1.57,6.98,17.9,0.5,7.32,17.69,3.46,8.48,11.12,4.99
0.4359,21.99,18.4,18.1,14.22,9.12,1.59,7.24,17.25,0.84,7.82,17.26,3.27,9.22,11.09,4.76
0.4679,23.51,17.32,19.51,13.51,8.38,2.1,6.27,17.03,1.23,6.87,18.12,3.13,8.41,11.8,4.72
0.5044,22.56,17.87,17.99,13.85,9.03,1.59,7.12,17.17,0.78,7.79,17.4,3.42,9.3,11.46,4.89
0.5373,21.56,18.04,19.24,14.28,9.23,1.49,7.56,16.91,1.11,7.33,16.29,3.28,8.31,10.32,4.64
0.5704,22.58,18.39,16.78,14.39,9.57,1.44,7.7,17.71,0.65,7.81,17.46,3.56,9.46,11.11,4.81
0.5946,23.12,17.14,18.11,13.88,9.17,1.77,7.23,17.03,0.93,7.42,17.94,2.84,9.04,11.39,4.42
0.6364,22.95,17.53,17.54,13.76,8.97,1.46,6.91,16.96,0.86,7.03,16.81,3.02,8.46,10.92,4.56
0.666,22.84,18.44,16.91,14.13,9.46,1.59,7.59,17.57,0.77,7.76,17.66,3.25,9.43,11.4,4.88
0.69,23.61,17.76,18.36,14.18,9.28,1.65,7.23,17.43,1.08,7.34,18.09,3.02,8.84,11.51,4.85
0.7384,23.89,17.86,17.19,14.22,9.17,1.57,7.22,17.41,0.67,7.2,17.88,3.07,8.98,11.33,4.66
0.7699,22.98,17.94,16.37,13.85,9.47,1.43,7.14,17.68,0.52,7.27,17.79,2.95,8.95,11.37,4.6
0.8004,23.21,18.14,15.75,14.4,9.75,1.48,7.84,17.85,0.6,7.88,17.58,3.02,9.39,11.2,4.89
0.8343,22.97,17.77,17.28,14.07,9.73,1.53,7.6,17.71,0.72,7.48,17.68,3.13,8.85,11.23,4.75
0.8715,22.52,18.16,17.08,14.12,9.58,1.76,7.28,17.87,0.8,7.11,17.88,2.73,8.92,11.48,4.5
0.9058,22.82,17.81,17.08,14.47,9.92,1.26,8.07,18.08,0.51,8.09,18.5,3.24,9.94,11.79,4.81
0.935,22.12,17.57,16.55,14.67,10.02,1.56,7.86,17.91,0.7,7.79,17.8,2.7,9.27,11.11,4.59
0.9702,23.22,17.53,17.1,13.67,9.4,2.02,6.7,17.83,1.21,6.87,18.42,2.68,9.11,11.76,4.56
0.9935,22.23,17.78,17.85,14.27,9.77,1.42,7.66,17.89,0.7,8.07,17.82,2.88,10.26,11.88,4.66
