time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0347,20.0,6.24,12.53,4.78,1.42,3.21,0.47,2.84,1.54,1.62,2.97,2.95,5.24,1.6,4.37
0.0828,20.54,5.96,13.59,4.87,1.47,3.18,0.36,2.88,1.59,1.78,2.99,2.75,5.46,1.48,4.23
0.1198,20.27,6.28,12.5,4.98,1.5,3.4,0.52,2.93,1.76,1.59,3.09,2.98,5.41,1.09,4.42
0.1565,20.38,6.22,13.2,4.83,1.53,3.25,0.43,2.91,1.71,1.7,3.03,2.77,5.36,1.2,4.19
0.1936,20.12,6.26,12.21,5.01,1.52,3.41,0.55,2.93,1.75,1.56,3.08,2.95,5.44,1.16,4.35
0.2289,20.31,6.06,13.54,4.86,1.42,3.22,0.34,2.87,1.65,1.86,3.09,2.73,5.65,1.26,4.18
0.2643,19.98,6.36,11.94,4.89,1.46,3.27,0.53,2.89,1.63,1.59,3.02,2.91,5.54,1.24,4.37
0.3002,19.88,6.17,12.02,4.9,1.48,3.28,0.5,2.93,1.54,1.56,3.17,2.91,5.31,1.77,4.43
0.3367,19.78,6.37,11.47,4.73,1.37,3.3,0.49,2.79,1.77,1.72,2.94,2.99,5.28,1.27,4.39
0.3723,19.97,6.58,11.47,4.46,1.22,3.16,0.44,2.69,1.67,1.45,2.93,3.03,5.31,1.53,4.38
0.4096,20.12,6.18,12.01,4.54,1.37,3.21,0.38,2.74,1.74,1.63,3.01,2.89,5.68,1.54,4.37
0.4448,20.71,5.91,13.09,4.65,1.54,3.24,0.39,2.9,1.69,1.62,3.3,2.95,5.48,2.11,4.53
0.4817,20.57,5.95,13.07,4.63,1.54,3.24,0.4,2.88,1.67,1.65,3.16,2.93,5.34,1.81,4.44
0.5185,20.58,5.93,12.93,4.72,1.61,3.15,0.44,3.05,1.65,1.53,3.35,2.87,5.34,1.71,4.36
0.5581,20.57,5.63,13.89,4.77,1.55,2.97,0.32,3.1,1.41,1.68,3.29,2.7,5.62,1.37,4.43
0.5944,20.47,5.8,13.58,4.71,1.6,3.02,0.41,3.13,1.52,1.56,3.14,2.78,5.58,1.27,4.39
0.6351,20.5,6.08,12.99,4.84,1.55,2.94,0.38,3.17,1.46,1.52,3.37,2.76,5.41,1.77,4.39
0.672,21.2,6.06,13.15,4.89,1.6,2.86,0.44,3.24,1.31,1.27,3.32,2.62,5.44,1.26,4.27
0.7093,20.93,6.24,13.57,5.02,1.61,2.88,0.46,3.33,1.39,1.5,3.42,2.59,5.39,1.07,4.24
0.7472,20.78,6.19,13.04,4.82,1.56,3.02,0.42,3.27,1.45,1.4,3.38,2.62,5.11,1.18,4.15
0.7867,21.11,6.39,12.69,4.65,1.63,2.99,0.37,3.38,1.38,1.33,3.52,2.66,5.07,1.25,4.22
0.8248,21.57,6.22,12.63,4.76,1.61,3.01,0.46,3.32,1.42,1.26,3.47,2.71,5.1,1.17,4.26
0.864,21.29,6.27,13.19,4.66,1.59,2.98,0.39,3.33,1.44,1.32,3.51,2.65,5.16,1.28,4.18
0.9029,21.44,6.49,12.56,4.61,1.54,3.05,0.35,3.24,1.5,1.43,3.34,2.69,5.06,1.08,4.23
0.9403,21.58,6.29,13.67,4.71,1.58,2.94,0.35,3.26,1.36,1.36,3.32,2.61,5.25,1.02,4.18
0.9791,21.5,6.35,12.77,4.77,1.51,2.93,0.38,3.22,1.33,1.26,3.25,2.65,5.04,0.87,4.05
