time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0361,20.97,25.88,44.7,15.53,4.55,4.08,23.65,138.7,15.19,44.69,126.19,20.45,50.07,122.79,24.96
0.0723,21.57,25.92,45.84,15.85,4.82,4.66,26.36,137.86,16.21,44.76,126.72,23.39,51.89,121.8,28.24
0.1056,22.23,25.86,47.27,15.2,4.59,4.22,25.56,138.55,15.93,48.79,122.87,23.09,58.98,115.0,28.38
0.1387,23.22,26.21,47.43,15.78,4.61,4.76,27.79,137.25,16.58,47.22,124.46,25.11,54.79,119.51,30.32
0.1753,22.07,26.4,41.09,16.11,4.79,4.67,26.39,136.28,15.75,49.22,121.61,23.07,58.4,114.58,28.31
0.2077,22.05,26.1,45.91,15.9,5.04,4.35,26.96,136.77,15.76,48.66,122.42,23.43,58.02,116.03,29.09
0.2401,23.4,26.12,42.1,15.97,4.65,4.99,27.99,136.12,16.75,49.75,121.6,25.69,61.17,113.09,32.03
0.2716,21.13,25.82,43.53,15.73,4.86,4.1,27.29,136.42,15.65,49.35,122.28,23.48,56.41,118.34,28.79
0.3039,21.67,26.01,45.28,15.83,4.94,4.59,27.9,136.84,16.39,46.51,125.14,24.76,53.09,121.59,29.41
0.3365,22.02,26.42,47.81,16.06,5.22,4.35,25.88,137.24,15.52,43.86,126.69,22.19,49.52,123.05,26.71
0.3678,22.4,25.81,47.29,16.14,4.86,4.97,28.91,134.41,16.29,49.76,121.51,25.48,61.93,112.05,31.16
0.3996,21.14,25.38,46.78,15.44,4.64,3.97,26.4,138.17,15.55,47.11,124.9,22.58,52.29,122.34,27.25
0.4325,21.0,25.54,44.51,15.55,4.94,3.89,26.13,137.64,15.9,47.8,123.97,22.7,53.28,120.86,27.15
0.4642,22.37,25.94,44.45,15.79,5.08,4.45,26.94,137.15,15.6,48.0,123.43,23.01,56.45,117.65,28.19
0.5066,22.58,25.84,41.53,16.12,4.74,4.87,28.42,136.55,16.07,49.9,121.78,24.23,59.01,115.04,29.26
0.5397,21.88,25.51,44.47,15.95,4.88,4.94,29.24,135.49,17.57,49.14,122.84,26.64,56.5,118.09,31.72
0.5638,22.21,25.79,44.23,15.54,4.76,4.23,27.32,137.2,16.02,50.89,121.01,23.43,58.17,116.22,28.2
0.6081,21.72,25.7,44.26,15.58,4.81,4.22,26.92,135.91,16.11,49.46,121.94,23.49,58.56,115.52,28.72
0.64,21.49,26.12,45.4,15.92,4.96,4.41,28.08,136.28,16.42,48.45,123.16,24.43,55.02,119.31,29.74
0.6731,22.0,25.56,43.46,15.97,4.84,4.86,28.67,136.4,16.73,49.13,122.55,25.35,55.52,118.47,30.89
0.704,21.4,25.03,43.89,16.18,4.73,4.82,28.36,136.33,16.33,49.68,121.97,25.15,56.91,117.21,31.02
0.7359,21.81,25.75,43.44,15.82,4.92,4.53,27.72,136.87,15.59,49.0,122.55,23.23,57.46,116.68,28.3
0.767,20.85,25.48,42.23,15.91,4.79,4.47,27.99,135.54,16.15,51.07,120.43,24.03,58.32,115.87,29.4
0.7997,22.92,26.23,49.1,15.98,4.99,4.75,28.77,136.2,16.87,49.13,122.57,25.22,56.84,117.57,30.51
0.8307,23.04,26.33,47.34,16.25,4.95,5.15,29.15,135.24,17.18,48.65,122.68,25.88,57.28,116.47,31.14
0.8624,22.71,26.24,43.25,15.85,4.92,4.51,27.73,136.21,16.45,49.89,121.51,24.77,58.47,115.68,30.38
0.899,22.18,25.83,46.04,16.38,4.79,5.22,30.28,135.05,17.6,48.88,122.96,26.63,56.17,118.53,32.19
0.943,22.27,25.66,45.28,15.78,4.78,5.02,29.4,136.16,16.68,52.73,119.68,25.29,62.89,112.42,30.79
0.9744,22.09,25.98,49.05,15.76,4.63,4.87,29.33,136.5,17.36,50.34,121.92,26.09,57.97,117.11,31.31
