time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14,angle_15,angle_16,angle_17,angle_18,angle_19,angle_20,angle_21,angle_22,angle_23,angle_24,angle_25,angle_26,angle_27,angle_28,angle_29
0.0306,37.29,11.72,3.82,16.33,23.87,15.94,23.02,102.66,27.53,84.48,96.18,20.64,95.82,89.69,27.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0633,37.72,11.09,4.72,15.89,22.59,14.6,23.43,104.03,27.58,84.29,96.22,20.63,95.59,89.41,26.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0967,36.89,11.25,3.56,16.36,25.86,15.23,22.86,103.22,27.68,83.97,96.77,20.62,95.27,90.11,26.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.129,38.51,11.68,3.48,16.29,26.08,16.22,22.64,103.67,27.08,83.69,96.63,21.21,94.94,90.29,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1629,38.31,11.97,2.81,16.54,25.63,17.09,22.44,103.63,27.49,83.68,96.74,20.99,95.27,90.13,28.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1966,38.16,11.4,3.82,16.49,24.81,15.25,21.94,102.28,28.02,82.47,97.79,20.58,95.3,89.53,27.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2316,36.94,11.19,6.7,16.59,28.25,19.75,22.86,105.19,27.39,84.81,96.08,20.55,98.11,86.83,26.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2637,37.65,12.35,3.43,16.06,24.96,14.68,22.58,102.98,27.83,82.39,98.3,20.54,95.26,89.82,27.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.298,38.23,11.83,2.86,16.13,24.61,15.37,22.46,100.87,27.93,84.09,96.32,20.24,97.08,87.9,26.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3297,38.49,11.54,3.72,16.41,25.45,16.93,22.25,101.34,28.13,83.25,97.07,20.21,96.17,88.86,26.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3622,36.87,11.37,4.05,16.65,27.67,19.22,22.73,104.38,27.83,84.06,96.51,21.0,95.57,89.55,27.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3962,37.7,11.79,4.01,16.49,24.7,16.0,22.21,104.03,27.82,81.56,99.1,20.98,94.29,90.64,27.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4293,36.03,11.83,6.05,16.52,27.41,18.36,22.93,105.03,27.01,83.92,97.13,21.02,95.86,89.23,27.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4623,38.16,11.99,4.51,16.44,25.78,16.51,22.29,103.29,27.54,83.18,97.31,20.81,97.62,87.23,28.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4939,36.69,11.88,5.58,16.96,28.2,18.35,22.7,104.95,26.87,83.96,96.93,21.38,96.6,88.52,28.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5294,36.39,11.49,5.85,16.39,27.0,16.06,22.42,103.68,27.88,83.7,97.38,20.83,96.99,88.22,27.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5627,36.89,11.68,5.42,16.37,26.48,15.7,22.55,103.89,27.33,83.29,97.41,20.7,97.77,87.18,27.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5946,35.16,11.62,5.99,16.34,27.39,16.67,23.39,104.63,26.72,84.85,96.14,21.17,97.07,88.21,27.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6299,38.26,11.06,3.09,15.71,24.17,14.96,22.89,103.63,27.3,85.13,95.3,21.12,97.71,87.35,27.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6647,36.4,10.94,3.41,16.15,25.12,15.87,23.49,104.48,26.62,83.98,96.45,21.89,94.51,90.55,28.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6975,37.48,11.72,3.45,15.97,24.38,14.0,23.53,104.34,26.39,85.37,94.65,21.73,97.32,87.58,28.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7329,37.41,11.21,3.06,16.04,26.03,15.64,23.2,104.89,26.5,84.91,95.6,21.57,95.71,89.22,28.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7648,37.57,11.64,4.49,15.72,25.16,14.59,23.35,104.61,26.65,85.05,95.33,21.43,96.41,88.47,28.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7981,38.12,11.43,4.57,15.84,25.0,14.41,23.76,105.68,26.2,85.64,94.69,22.1,97.68,87.16,29.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
