time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14,angle_15,angle_16,angle_17,angle_18,angle_19,angle_20,angle_21,angle_22,angle_23,angle_24,angle_25,angle_26,angle_27,angle_28,angle_29
0.0302,46.95,43.73,85.64,24.4,146.23,25.58,28.45,148.37,79.06,40.87,141.15,74.7,38.09,143.62,47.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0626,51.15,44.07,86.27,23.33,147.61,23.03,27.42,149.24,68.93,39.18,142.71,69.23,38.83,143.21,47.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0957,46.76,43.2,87.58,26.07,144.99,25.45,30.6,146.68,90.28,44.22,138.35,81.02,36.91,144.39,48.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1283,47.25,43.78,85.3,23.93,147.49,23.5,27.67,149.37,72.98,39.44,142.66,69.78,34.4,147.41,42.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.162,48.6,43.47,86.12,24.18,147.28,23.77,28.11,148.99,77.36,39.65,142.35,73.71,32.85,148.46,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1953,46.05,43.63,86.01,23.7,147.74,24.83,26.91,150.09,76.73,37.59,144.41,72.79,31.21,150.12,44.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2272,46.54,43.43,86.7,23.82,147.61,24.77,26.96,149.94,75.98,37.54,144.4,71.79,31.21,150.07,42.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2621,47.16,43.4,86.7,24.13,147.49,24.11,27.34,149.75,74.64,38.06,144.03,71.34,31.86,149.37,43.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2957,46.37,43.49,86.01,23.96,147.92,23.61,26.84,150.26,75.7,37.4,144.59,72.39,31.46,149.89,44.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33,45.89,43.41,86.31,24.14,147.13,23.62,27.11,149.78,73.98,37.76,144.23,70.87,29.99,151.26,42.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3639,46.41,43.64,86.71,23.9,147.6,22.43,26.9,150.09,67.26,37.66,144.28,65.35,31.64,149.61,40.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3967,46.38,43.14,86.69,23.85,147.44,21.94,27.15,149.7,71.18,37.83,144.0,68.42,30.28,150.94,41.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4304,47.26,43.48,87.18,23.65,147.74,23.71,27.22,149.82,71.66,38.43,143.51,70.02,30.38,150.67,39.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4623,45.95,43.45,86.65,25.05,145.99,24.47,28.93,147.85,80.36,40.06,141.97,75.33,30.84,150.21,44.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4972,46.49,43.87,85.89,24.26,147.18,23.67,27.62,149.43,74.93,38.93,143.04,72.8,32.47,148.64,43.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5303,44.69,43.66,85.3,24.9,146.62,21.99,27.66,149.38,78.81,37.65,144.39,71.79,27.31,153.47,40.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5641,45.68,43.86,85.39,24.48,146.99,23.06,27.14,149.87,74.53,37.16,144.85,71.12,30.35,150.69,43.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5963,45.47,43.77,85.75,24.12,147.68,21.91,26.37,150.79,70.19,37.11,144.91,69.47,29.2,151.96,41.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.633,45.39,43.81,86.29,24.6,147.01,21.64,26.86,150.04,67.99,37.24,144.53,69.46,29.91,150.78,42.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6662,46.69,43.11,88.91,24.48,148.07,20.75,27.24,150.0,62.76,37.62,144.22,62.94,30.0,150.47,39.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.699,45.77,43.32,91.41,24.83,148.72,20.31,26.88,150.19,65.99,34.56,147.13,65.22,27.27,152.76,41.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7334,44.59,42.72,90.8,26.83,148.93,14.96,26.97,150.91,49.23,33.42,148.47,53.83,20.8,158.87,28.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.767,40.49,43.87,87.77,25.37,149.16,13.5,26.17,150.72,46.87,32.08,149.05,51.21,20.39,159.31,26.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8001,37.84,44.27,85.7,26.49,148.53,11.38,26.81,150.52,40.06,33.36,147.85,48.75,19.85,159.47,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.833,38.5,43.84,84.55,26.13,148.15,10.42,25.84,151.58,37.59,30.39,151.0,43.34,15.12,163.19,22.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8643,37.7,43.96,85.69,26.31,147.61,9.09,25.19,152.67,39.8,28.44,153.11,44.08,12.77,165.65,20.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8988,36.95,42.26,84.8,26.17,147.14,8.82,25.42,152.88,45.38,29.66,152.81,44.53,12.76,166.2,18.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9303,36.9,42.52,82.94,25.9,145.97,9.7,25.1,152.85,43.95,30.21,152.35,44.83,14.97,164.54,20.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.964,37.53,42.6,82.47,26.44,146.1,9.34,25.41,153.07,44.54,30.81,152.4,43.32,14.56,164.68,18.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9973,37.78,41.74,81.87,26.54,145.52,9.8,25.68,152.83,45.6,31.26,151.96,44.82,15.47,164.11,20.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
