time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0199,32.14,12.18,4.59,13.91,6.35,0.43,6.68,9.47,1.13,2.14,7.43,1.97,2.71,3.34,2.94
0.0531,32.2,12.43,4.1,14.02,6.5,0.7,6.64,9.73,1.43,2.36,7.7,1.83,3.15,3.45,2.89
0.0868,32.07,12.45,4.43,13.52,6.51,0.73,6.36,9.91,1.41,2.67,7.93,1.88,3.17,3.49,3.02
0.1209,33.14,12.01,4.29,13.91,6.3,0.87,6.56,9.57,1.51,2.26,7.87,2.04,2.72,3.57,2.98
0.1538,33.37,11.76,3.87,13.93,6.37,0.73,6.45,9.64,1.53,2.46,7.89,1.79,3.74,3.18,2.63
0.1872,32.39,12.03,4.44,14.09,6.6,0.74,6.67,10.02,1.49,2.37,7.93,1.53,3.13,3.4,2.47
0.2191,32.71,12.97,4.44,13.7,6.56,0.94,6.54,10.01,1.84,2.55,7.85,1.68,3.58,3.37,2.51
0.2537,33.63,13.07,4.35,13.72,6.64,0.53,6.58,10.16,1.52,2.48,8.04,1.78,3.05,3.74,2.79
0.2845,32.56,12.47,4.53,14.34,6.23,0.66,6.71,9.45,1.29,1.64,7.17,1.43,3.13,3.74,2.35
0.3226,31.58,12.38,4.65,14.24,6.17,0.7,6.63,9.02,1.43,1.88,6.35,1.0,4.03,2.96,1.9
0.3572,31.55,12.14,5.0,14.2,5.83,0.75,6.63,8.53,1.01,1.66,5.97,1.07,4.48,3.18,1.83
0.3905,31.01,12.74,4.75,14.87,5.44,0.99,6.79,7.69,1.63,1.73,5.58,1.74,5.82,3.09,2.41
0.4242,31.9,12.84,5.32,14.87,5.61,1.02,7.08,8.13,2.09,2.0,6.26,1.89,5.19,3.48,2.38
0.4595,47.59,13.68,5.68,15.17,6.73,2.6,6.68,8.04,1.16,3.64,6.3,2.26,9.58,4.18,1.25
0.4765,32.13,11.94,4.79,14.29,5.85,0.38,7.13,8.24,0.94,3.18,7.25,2.34,4.9,4.98,2.93
0.5181,32.97,12.1,4.11,14.75,6.73,0.72,7.83,9.72,0.99,3.78,8.47,2.63,4.8,5.14,2.92
0.553,33.01,11.86,3.96,14.76,9.97,2.15,8.72,10.79,1.31,4.59,9.52,2.82,5.4,5.89,3.05
0.5925,38.72,13.83,3.97,15.95,7.25,3.94,6.94,8.5,1.5,6.79,7.0,2.8,13.95,4.44,0.89
0.6064,33.55,11.82,2.5,15.55,15.18,3.03,10.45,15.8,2.65,7.45,13.83,3.95,7.4,6.5,3.19
0.6564,33.89,12.94,1.72,19.67,55.26,43.54,12.43,16.52,3.16,8.4,15.18,4.49,9.64,8.47,2.5
0.6923,43.52,12.21,5.36,15.48,9.01,2.67,9.63,12.06,2.72,11.21,8.97,5.77,16.35,5.53,4.55
0.7093,32.75,13.29,0.89,17.48,61.63,37.23,10.38,15.73,2.27,6.85,15.31,4.43,11.16,9.41,2.23
0.7566,40.24,13.04,5.57,16.33,10.87,6.54,9.34,14.0,7.96,9.41,12.89,12.1,16.79,9.89,8.52
0.775,32.8,11.75,3.71,14.67,11.75,2.48,9.56,17.65,4.63,8.34,21.37,8.85,12.11,16.13,4.66
0.8248,38.04,10.58,7.13,17.8,13.3,8.25,11.86,21.08,12.75,8.81,18.29,18.01,15.71,14.38,12.13
0.8321,33.65,12.16,4.78,14.62,9.91,3.7,8.5,18.37,6.75,6.73,24.85,12.77,13.31,20.78,8.74
0.8944,46.11,9.01,5.57,13.28,15.32,8.9,11.35,21.54,13.2,9.86,26.42,15.67,12.91,19.49,16.22
0.9181,33.87,12.14,3.47,15.65,10.26,2.35,10.31,17.5,5.24,8.83,24.59,10.31,13.76,23.55,9.3
0.9642,25.5,8.59,4.74,25.53,3.79,4.53,22.18,18.62,6.29,18.32,21.2,9.9,14.18,19.46,8.54
0.9973,42.13,8.39,10.1,12.27,10.15,7.18,12.04,21.21,6.87,11.32,28.39,9.95,11.52,19.05,10.83
