time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0229,37.77,34.52,30.2,9.19,2.61,4.4,10.92,5.78,5.12,15.27,149.53,14.23,37.66,128.07,18.02
0.0568,37.52,33.69,27.09,9.63,1.95,4.19,11.0,5.44,4.26,16.86,149.99,13.39,36.43,130.21,17.59
0.0962,38.71,34.25,27.47,9.94,2.09,4.17,10.89,5.96,4.95,15.95,149.68,13.79,37.61,128.5,17.39
0.1307,39.62,34.46,30.92,9.6,2.23,4.51,10.75,6.03,5.34,15.24,150.34,14.12,39.84,126.36,18.04
0.1621,38.82,32.66,26.99,10.05,2.0,4.47,11.07,5.77,4.81,15.86,149.67,13.79,38.19,127.74,17.88
0.1912,37.26,34.58,32.37,9.0,2.62,4.35,10.74,6.45,4.67,15.99,147.55,13.78,34.66,129.6,17.72
0.2282,39.4,33.51,25.72,9.98,2.23,4.28,10.96,5.97,4.98,16.2,148.87,13.9,38.14,126.85,17.7
0.2615,38.53,34.43,27.67,9.41,2.27,4.41,10.27,6.16,5.09,16.03,148.64,13.9,39.54,126.15,17.49
0.2957,39.09,34.34,25.67,9.98,2.61,4.45,10.46,6.58,5.48,15.03,148.72,13.79,39.95,124.93,16.76
0.3256,39.95,33.96,25.19,9.91,2.24,3.9,10.76,5.94,4.9,15.04,150.48,13.79,38.54,127.26,17.37
0.3516,38.68,34.21,24.41,9.72,2.39,4.1,10.45,6.07,5.16,15.06,149.55,14.03,39.71,125.72,17.62
0.3983,39.31,33.7,27.33,9.58,2.51,4.31,10.7,6.09,5.01,14.99,149.83,13.42,37.77,127.1,16.97
0.4298,37.99,34.03,31.36,9.56,2.37,4.43,10.91,6.23,5.0,16.5,149.71,13.38,38.25,128.06,17.47
0.4609,39.93,33.98,26.15,9.39,2.42,4.21,10.41,6.49,5.23,15.21,147.83,14.04,40.21,125.02,16.66
0.4968,39.0,33.5,24.64,9.78,2.65,4.14,10.45,6.1,4.82,15.31,149.43,13.37,40.13,125.68,16.82
0.5246,38.94,34.5,28.98,9.56,2.32,3.98,10.43,6.21,4.85,15.31,150.05,13.59,37.77,128.77,17.27
0.558,39.78,33.83,24.12,9.9,2.78,4.14,10.47,6.04,5.02,15.65,149.34,13.95,39.01,126.24,17.26
0.5914,39.1,33.88,25.06,9.73,2.19,4.03,10.54,5.64,4.57,16.36,149.99,13.36,39.87,127.2,16.94
0.6286,38.35,34.13,26.33,9.49,2.34,4.2,10.49,6.04,4.99,14.74,149.45,13.65,36.1,128.1,17.09
0.6623,40.03,33.81,26.77,9.73,2.26,4.49,10.23,6.06,5.64,15.56,149.61,14.58,40.24,125.96,18.31
0.6911,40.2,33.88,25.03,9.86,2.49,4.19,10.19,6.19,5.42,15.24,149.99,14.08,41.54,124.48,17.73
0.7317,38.0,33.87,23.07,9.99,3.04,4.36,10.72,5.98,4.7,16.32,148.61,13.55,38.38,127.46,16.74
0.7627,38.52,34.4,27.29,9.38,2.09,4.17,10.31,5.92,5.02,15.23,149.64,13.57,37.19,128.2,17.23
0.7954,38.77,34.2,23.48,9.98,2.6,4.19,10.38,6.12,5.35,14.88,148.83,14.14,39.56,125.1,17.54
0.8271,40.34,34.61,24.81,10.08,2.91,4.1,10.34,6.29,5.33,14.49,149.02,14.12,39.87,124.37,17.35
0.8614,39.35,34.15,28.39,9.43,2.6,3.82,10.36,6.24,4.95,15.76,149.23,14.03,40.16,126.11,17.81
0.8915,37.91,33.93,27.78,9.55,2.31,4.34,10.66,6.03,4.57,16.67,147.8,13.74,37.36,127.74,18.04
0.9276,37.65,33.7,28.08,8.94,2.48,4.16,10.58,6.15,4.33,16.21,147.91,13.56,36.07,128.1,17.9
0.9635,37.63,32.95,28.25,9.91,1.92,4.65,10.93,6.43,4.82,17.29,146.92,14.36,37.7,127.2,18.11
0.9964,37.45,33.37,27.63,9.34,2.44,4.54,10.75,6.47,4.77,16.07,146.67,14.09,35.85,127.34,17.97
