time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14,angle_15,angle_16,angle_17,angle_18,angle_19,angle_20,angle_21,angle_22,angle_23,angle_24,angle_25,angle_26,angle_27,angle_28,angle_29
0.0317,25.17,9.96,4.75,28.7,87.25,28.76,117.03,62.27,57.84,126.2,65.43,75.27,126.59,58.25,77.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0657,24.92,10.83,2.36,27.51,88.2,31.56,116.14,63.44,57.4,126.93,65.13,71.83,127.76,57.44,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0984,24.56,10.15,4.05,29.31,87.21,29.76,116.16,62.82,56.47,126.04,65.78,73.76,127.45,58.03,77.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1315,23.54,9.78,4.57,29.53,86.33,29.64,117.0,62.87,57.68,126.85,65.56,74.99,127.91,57.37,76.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1655,23.74,9.73,3.97,29.33,86.16,30.03,116.86,62.83,56.03,127.11,65.31,74.0,128.53,57.61,77.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2008,24.59,9.9,3.57,28.87,87.29,29.9,116.86,62.47,54.59,126.53,65.44,71.3,127.81,57.44,75.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2342,25.26,10.08,4.74,28.56,87.2,29.78,116.54,62.31,53.08,125.89,65.71,70.46,126.83,57.73,73.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2693,25.41,10.16,4.58,28.09,86.81,29.76,116.92,62.15,55.18,125.75,65.52,71.45,126.05,58.38,73.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3021,25.64,10.41,4.29,28.33,88.06,29.77,116.71,62.91,56.05,126.42,65.33,73.22,127.18,58.6,76.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.336,25.59,9.86,4.02,28.98,86.95,28.89,116.71,62.42,57.02,126.41,64.92,75.33,127.84,57.51,79.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3692,25.01,10.37,3.73,29.8,85.96,29.49,117.24,62.28,57.72,126.88,64.67,75.39,127.43,57.59,76.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4005,25.05,10.1,3.22,30.27,84.93,30.28,117.57,62.27,57.92,127.26,64.71,74.85,127.97,57.69,77.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4344,25.43,10.52,3.31,28.39,88.18,30.34,116.44,63.01,58.48,126.79,64.83,74.83,128.02,57.21,77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4668,26.07,10.23,3.55,29.08,86.09,29.06,117.53,61.33,53.33,126.03,65.41,70.12,126.58,58.51,74.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4998,26.91,10.44,4.13,29.49,87.82,27.4,118.02,61.3,54.45,126.8,64.69,73.1,127.4,57.99,77.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5335,26.66,10.79,4.62,27.95,90.27,27.76,117.17,62.04,55.85,126.63,65.12,73.3,127.63,59.06,79.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5674,25.71,10.35,4.65,26.96,88.82,28.6,117.49,61.58,55.21,125.89,65.27,70.34,126.2,58.44,73.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6005,25.6,10.54,3.44,28.72,87.27,29.68,117.56,62.33,56.33,127.23,64.97,74.7,127.88,58.24,78.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6334,25.97,10.33,3.0,28.47,86.77,29.43,117.7,61.8,55.83,126.73,65.27,72.95,127.04,58.24,75.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6656,25.78,10.3,2.98,27.62,86.36,30.59,116.96,62.22,54.77,126.52,64.75,71.37,127.5,56.98,74.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7018,25.59,10.41,3.44,27.84,88.05,29.4,117.61,61.81,55.12,126.93,64.77,71.16,127.34,57.66,74.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7361,26.16,10.0,2.62,28.09,86.47,30.33,116.56,62.76,53.36,126.25,65.58,70.14,127.56,57.3,74.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.77,27.16,10.19,2.81,27.56,88.45,28.3,117.64,61.41,54.1,126.43,65.09,70.03,126.88,58.09,74.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
