time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14,angle_15,angle_16,angle_17,angle_18,angle_19,angle_20,angle_21,angle_22,angle_23,angle_24,angle_25,angle_26,angle_27,angle_28,angle_29
0.0337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.16,8.64,46.53,109.17,54.84,85.59,81.66,106.56,100.6,78.65,119.6,97.47,93.99,102.33
0.0692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,4.85,8.01,51.24,106.09,58.33,88.54,79.45,109.6,102.79,76.61,122.16,100.04,90.99,102.84
0.1072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.47,4.48,8.53,47.67,109.59,55.3,86.48,81.57,109.5,100.84,78.98,121.35,96.09,95.64,102.28
0.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.93,4.02,8.15,46.84,109.54,57.08,85.72,80.76,112.93,98.7,79.69,123.33,92.37,98.4,96.61
0.1832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.31,4.38,8.05,51.41,108.1,58.85,88.43,81.02,110.27,101.39,79.13,121.53,97.11,94.87,102.52
0.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.97,4.12,7.36,50.09,108.62,60.55,87.82,81.92,112.17,102.1,78.64,123.13,97.98,93.77,102.46
0.2577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.43,4.06,8.45,50.25,109.72,61.38,88.06,82.81,109.45,101.52,79.6,123.0,95.87,95.86,101.94
0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.88,3.79,5.59,59.06,105.92,76.57,92.99,83.57,116.2,106.63,77.31,127.01,101.43,87.72,113.02
0.3308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,4.56,6.82,61.8,103.82,75.28,94.57,82.36,109.67,107.12,76.91,123.4,101.13,88.18,115.52
0.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.53,4.75,7.73,58.58,104.25,73.44,92.01,82.01,112.48,104.9,77.49,123.5,98.99,89.71,112.12
0.4086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.08,3.65,7.4,58.78,106.96,77.69,92.39,84.44,114.4,105.34,78.46,125.4,98.46,89.94,114.95
0.4444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.27,4.35,7.44,59.6,105.27,75.41,93.02,83.34,112.03,105.56,78.04,124.37,99.52,89.11,114.51
0.4822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.34,4.5,7.88,57.62,104.89,72.93,90.92,82.74,112.45,102.95,78.92,123.29,95.28,92.59,113.84
0.5187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.17,4.3,7.87,56.25,106.0,70.49,89.53,84.48,111.29,101.9,80.25,123.09,93.18,95.04,111.69
0.5571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,4.32,7.29,58.33,105.57,71.41,91.08,83.98,111.36,103.1,79.71,124.71,95.03,93.48,113.49
0.5949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.67,3.84,7.28,57.83,106.92,72.99,90.54,85.44,112.68,102.67,80.75,125.3,94.22,93.67,114.12
0.6304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.58,4.9,7.17,60.86,104.38,74.15,91.71,84.95,109.36,103.8,80.19,122.65,96.46,91.89,116.05
0.6679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.19,4.38,7.53,58.31,106.21,73.2,90.99,84.9,109.88,103.16,80.33,122.66,94.69,93.16,114.29
0.7058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.23,3.17,6.72,59.14,105.76,75.97,91.34,84.4,115.93,102.27,80.59,126.87,92.53,94.74,114.76
0.7427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.63,3.77,7.45,58.92,106.07,74.27,91.0,85.51,112.31,102.4,81.0,124.18,93.08,94.31,114.35
