time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0374,37.03,21.99,15.98,8.15,4.13,6.19,13.83,8.56,0.76,20.83,151.16,9.36,24.79,144.87,11.02
0.0705,39.89,20.63,10.41,7.08,4.7,5.44,13.21,7.7,1.44,21.34,151.44,9.05,25.05,147.06,10.01
0.1043,38.54,21.78,11.59,7.1,4.27,5.84,12.8,7.47,1.14,20.62,152.22,9.25,26.1,145.74,10.88
0.1345,41.61,20.2,11.83,6.91,4.68,5.06,13.64,9.17,1.12,21.65,149.59,9.2,26.05,144.73,11.06
0.1666,37.67,21.81,12.67,7.56,4.5,5.27,13.5,8.47,1.12,20.78,151.58,8.55,24.14,146.16,10.23
0.2001,35.71,21.41,13.81,7.86,4.64,5.42,14.32,7.72,1.89,21.61,152.0,9.19,22.83,147.83,9.78
0.2351,35.3,21.23,13.4,7.95,4.33,5.24,14.28,8.08,1.91,22.69,151.19,8.72,23.59,147.6,9.08
0.2697,36.51,21.67,14.33,7.72,3.85,5.63,13.84,8.33,1.03,21.92,152.42,8.48,24.19,147.45,9.65
0.304,36.65,21.65,13.43,7.78,3.94,5.25,13.57,7.49,1.43,21.48,152.11,8.76,24.22,147.05,9.86
0.3307,38.43,21.14,11.77,8.87,3.33,5.17,14.09,8.47,2.2,24.08,149.54,8.99,26.05,145.62,9.89
0.3693,37.32,21.02,11.41,7.74,5.0,4.94,13.78,7.14,2.09,22.04,152.24,9.24,22.83,149.41,9.51
0.407,37.72,21.19,10.77,8.69,4.58,5.4,13.57,7.33,2.41,22.71,151.8,9.29,23.93,148.29,9.56
0.4372,38.81,21.2,11.68,7.6,4.66,5.38,13.3,7.56,2.21,22.68,150.31,9.86,25.1,146.0,10.9
0.4715,36.88,20.91,10.34,8.1,3.94,4.61,13.88,7.53,2.62,23.5,150.43,9.05,23.61,148.14,9.06
0.5025,37.44,21.44,13.94,7.59,3.44,5.18,13.81,7.53,1.95,22.84,151.44,8.89,23.7,147.94,9.57
0.5313,37.67,21.84,14.31,6.74,4.28,5.22,13.29,7.52,1.86,22.31,151.74,9.2,23.91,148.11,10.08
0.5639,35.59,21.34,11.73,8.22,3.91,5.0,13.73,7.54,2.45,23.12,150.72,9.24,23.06,148.08,9.25
0.5996,37.15,21.42,13.28,7.37,4.08,5.13,13.45,7.52,2.06,22.37,150.83,9.15,24.01,147.24,10.43
0.6274,36.1,21.12,11.39,8.14,4.4,4.99,13.61,7.5,2.25,21.82,151.47,9.51,23.71,147.45,10.36
0.6596,36.09,20.44,11.04,7.64,4.76,4.93,13.7,7.71,1.91,23.07,150.93,8.64,23.22,148.77,8.64
0.7022,37.17,20.88,11.34,8.62,4.59,4.82,13.88,6.97,2.55,22.63,151.18,9.58,23.7,147.76,9.83
0.7221,36.81,21.01,10.31,8.39,4.13,4.8,13.88,7.29,2.47,23.45,152.19,8.98,23.29,149.99,7.98
0.7708,34.83,21.42,10.96,8.84,4.1,5.05,14.34,7.73,2.98,25.4,150.27,9.22,23.94,148.46,8.48
0.8027,37.14,20.49,10.52,8.41,4.56,4.98,13.71,6.41,2.29,23.55,152.64,9.68,23.74,149.54,9.0
0.8384,37.83,20.71,10.98,8.1,4.82,5.15,13.19,8.07,2.21,23.82,149.16,8.74,25.16,145.93,9.04
0.8716,36.86,21.07,14.08,7.27,3.4,5.38,13.34,7.41,1.39,21.91,153.39,8.84,24.59,148.26,9.55
0.9018,37.31,20.77,11.88,8.06,4.0,4.75,13.66,6.95,2.85,23.89,151.22,9.53,23.86,148.72,9.16
0.935,36.85,21.34,13.21,8.21,3.86,5.05,13.58,7.38,2.13,23.9,150.97,8.77,24.2,147.8,8.57
0.9611,35.69,22.66,12.98,8.69,3.44,5.3,13.38,7.0,2.07,23.87,151.11,8.86,23.52,148.26,8.1
1.0,36.77,22.2,12.18,8.57,3.14,5.25,13.73,6.61,2.11,23.12,153.83,9.29,22.39,151.23,8.02
